dataset|column|type|uncompressed_size|scheme|block_size|morsel|p2schema|p2header|p2payload|compressed_size|compressed_header|compressed_payload|compression_rate|decompression_time|decompression_bandwidth(compressed)|decompression_bandwidth(uncompressed)
Arade/Arade_1.csv|10|int|39559168|tinyblocks|64|true||||6042384|1390752|4651632|6.54695|3959|1.52586|9.9897
Arade/Arade_1.csv|10|int|39559168|tinyblocks|64|false||||6042384|1390752|4651632|6.54695|20686|0.292096|1.91233
Arade/Arade_1.csv|10|int|39559168|tinyblocks|64|false|lz4|true|true|4985577|0|4985577|7.93472|58211|0.0856454|0.679572
Arade/Arade_1.csv|10|int|39559168|tinyblocks|64|false|lz4|true|false|5315445|663813|4651632|7.44231|58411|0.0909994|0.677246
Arade/Arade_1.csv|10|int|39559168|tinyblocks|64|false|lz4|false|true|5712522|1390752|4321770|6.92499|58538|0.0975853|0.675778
Arade/Arade_1.csv|10|int|39559168|tinyblocks|64|false|lz4|false|false|4985577|0|4985577|7.93472|58067|0.0858581|0.68126
Arade/Arade_1.csv|10|int|39559168|tinyblocks|64|false|zstd|true|true|3845447|0|3845447|10.2873|66125|0.058154|0.598246
Arade/Arade_1.csv|10|int|39559168|tinyblocks|64|false|zstd|true|false|4945523|293891|4651632|7.99899|63404|0.0779998|0.62392
Arade/Arade_1.csv|10|int|39559168|tinyblocks|64|false|zstd|false|true|4938674|1390752|3547922|8.01008|84173|0.0586727|0.469973
Arade/Arade_1.csv|10|int|39559168|tinyblocks|64|false|zstd|false|false|3845447|0|3845447|10.2873|67540|0.0569355|0.585711
Arade/Arade_1.csv|10|int|39559168|tinyblocks|64|false|snappy|true|true|4999073|0|4999073|7.9133|76564|0.0652924|0.516678
Arade/Arade_1.csv|10|int|39559168|tinyblocks|64|false|snappy|true|false|5353437|701805|4651632|7.38949|70192|0.0762682|0.563583
Arade/Arade_1.csv|10|int|39559168|tinyblocks|64|false|snappy|false|true|5733064|1390752|4342312|6.90018|65418|0.0876372|0.604712
Arade/Arade_1.csv|10|int|39559168|tinyblocks|64|false|snappy|false|false|4999073|0|4999073|7.9133|73911|0.0676362|0.535225
Arade/Arade_1.csv|10|int|39559168|tinyblocks|128|true||||4968320|695376|4272944|7.96228|1339|3.70793|29.5236
Arade/Arade_1.csv|10|int|39559168|tinyblocks|128|false||||4968320|695376|4272944|7.96228|18562|0.26766|2.13118
Arade/Arade_1.csv|10|int|39559168|tinyblocks|128|false|lz4|true|true|4366808|0|4366808|9.05906|55789|0.078273|0.70908
Arade/Arade_1.csv|10|int|39559168|tinyblocks|128|false|lz4|true|false|4604516|331572|4272944|8.59138|55321|0.0832324|0.715081
Arade/Arade_1.csv|10|int|39559168|tinyblocks|128|false|lz4|false|true|4730744|695376|4035368|8.36215|55702|0.0849293|0.710191
Arade/Arade_1.csv|10|int|39559168|tinyblocks|128|false|lz4|false|false|4366808|0|4366808|9.05906|55717|0.0783747|0.710001
Arade/Arade_1.csv|10|int|39559168|tinyblocks|128|false|zstd|true|true|3544707|0|3544707|11.1601|63193|0.056093|0.626002
Arade/Arade_1.csv|10|int|39559168|tinyblocks|128|false|zstd|true|false|4408839|135895|4272944|8.9727|60503|0.0728696|0.653837
Arade/Arade_1.csv|10|int|39559168|tinyblocks|128|false|zstd|false|true|4103883|695376|3408507|9.63945|62404|0.0657631|0.63392
Arade/Arade_1.csv|10|int|39559168|tinyblocks|128|false|zstd|false|false|3544707|0|3544707|11.1601|63277|0.0560188|0.625173
Arade/Arade_1.csv|10|int|39559168|tinyblocks|128|false|snappy|true|true|4377023|0|4377023|9.03792|64609|0.0677461|0.612283
Arade/Arade_1.csv|10|int|39559168|tinyblocks|128|false|snappy|true|false|4605166|332222|4272944|8.59017|62652|0.0735033|0.631406
Arade/Arade_1.csv|10|int|39559168|tinyblocks|128|false|snappy|false|true|4758747|695376|4063371|8.31294|65063|0.0731397|0.608006
Arade/Arade_1.csv|10|int|39559168|tinyblocks|128|false|snappy|false|false|4377023|0|4377023|9.03792|68953|0.0634782|0.573711
Arade/Arade_1.csv|10|int|39559168|tinyblocks|256|true||||4719496|347688|4371808|8.38207|980|4.8139|40.3505
Arade/Arade_1.csv|10|int|39559168|tinyblocks|256|false||||4719496|347688|4371808|8.38207|17807|0.265022|2.22144
Arade/Arade_1.csv|10|int|39559168|tinyblocks|256|false|lz4|true|true|4419339|0|4419339|8.95138|55530|0.0795834|0.712381
Arade/Arade_1.csv|10|int|39559168|tinyblocks|256|false|lz4|true|false|4540764|168956|4371808|8.71201|58475|0.0776527|0.676511
Arade/Arade_1.csv|10|int|39559168|tinyblocks|256|false|lz4|false|true|4598076|347688|4250388|8.60342|56015|0.0820855|0.706216
Arade/Arade_1.csv|10|int|39559168|tinyblocks|256|false|lz4|false|false|4419339|0|4419339|8.95138|54862|0.0805531|0.721061
Arade/Arade_1.csv|10|int|39559168|tinyblocks|256|false|zstd|true|true|3678148|0|3678148|10.7552|62434|0.0589126|0.633616
Arade/Arade_1.csv|10|int|39559168|tinyblocks|256|false|zstd|true|false|4444690|72882|4371808|8.90032|58205|0.0763621|0.679648
Arade/Arade_1.csv|10|int|39559168|tinyblocks|256|false|zstd|false|true|3950472|347688|3602784|10.0138|61095|0.0646604|0.647496
Arade/Arade_1.csv|10|int|39559168|tinyblocks|256|false|zstd|false|false|3678148|0|3678148|10.7552|63157|0.058238|0.62636
Arade/Arade_1.csv|10|int|39559168|tinyblocks|256|false|snappy|true|true|4503216|0|4503216|8.78465|60935|0.0739017|0.6492
Arade/Arade_1.csv|10|int|39559168|tinyblocks|256|false|snappy|true|false|4534193|162385|4371808|8.72463|59835|0.075777|0.661127
Arade/Arade_1.csv|10|int|39559168|tinyblocks|256|false|snappy|false|true|4686687|347688|4338999|8.44075|60238|0.0778022|0.656709
Arade/Arade_1.csv|10|int|39559168|tinyblocks|256|false|snappy|false|false|4503216|0|4503216|8.78465|62185|0.0724155|0.636145
Arade/Arade_1.csv|10|int|39559168|tinyblocks|512|true||||4657428|173844|4483584|8.49378|949|4.90724|41.681
Arade/Arade_1.csv|10|int|39559168|tinyblocks|512|false||||4657428|173844|4483584|8.49378|18299|0.254505|2.16171
Arade/Arade_1.csv|10|int|39559168|tinyblocks|512|false|lz4|true|true|4461351|0|4461351|8.86708|55854|0.0798748|0.708257
Arade/Arade_1.csv|10|int|39559168|tinyblocks|512|false|lz4|true|false|4568612|85028|4483584|8.6589|59060|0.0773549|0.669808
Arade/Arade_1.csv|10|int|39559168|tinyblocks|512|false|lz4|false|true|4550172|173844|4376328|8.69399|54364|0.0836979|0.727669
Arade/Arade_1.csv|10|int|39559168|tinyblocks|512|false|lz4|false|false|4461351|0|4461351|8.86708|55277|0.0807081|0.715645
Arade/Arade_1.csv|10|int|39559168|tinyblocks|512|false|zstd|true|true|3751271|0|3751271|10.5455|61852|0.0606485|0.639571
Arade/Arade_1.csv|10|int|39559168|tinyblocks|512|false|zstd|true|false|4521785|38201|4483584|8.74857|59565|0.075913|0.664131
Arade/Arade_1.csv|10|int|39559168|tinyblocks|512|false|zstd|false|true|3890237|173844|3716393|10.1688|62085|0.0626592|0.637171
Arade/Arade_1.csv|10|int|39559168|tinyblocks|512|false|zstd|false|false|3751271|0|3751271|10.5455|62865|0.0596712|0.629265
Arade/Arade_1.csv|10|int|39559168|tinyblocks|512|false|snappy|true|true|4538388|0|4538388|8.71657|61240|0.074108|0.645967
Arade/Arade_1.csv|10|int|39559168|tinyblocks|512|false|snappy|true|false|4568819|85235|4483584|8.65851|59692|0.0765398|0.662721
Arade/Arade_1.csv|10|int|39559168|tinyblocks|512|false|snappy|false|true|4625216|173844|4451372|8.55293|59499|0.0777358|0.664869
Arade/Arade_1.csv|10|int|39559168|tinyblocks|512|false|snappy|false|false|4538388|0|4538388|8.71657|60515|0.0749952|0.653701
Arade/Arade_1.csv|10|int|39559168|bitpacking|64|true||||5484576|772640|4711936|7.2128|3192|1.71796|12.3913
Arade/Arade_1.csv|10|int|39559168|bitpacking|64|false||||5484576|772640|4711936|7.2128|17736|0.309227|2.23039
Arade/Arade_1.csv|10|int|39559168|bitpacking|64|false|lz4|true|true|5143884|0|5143884|7.69052|54164|0.0949671|0.730347
Arade/Arade_1.csv|10|int|39559168|bitpacking|64|false|lz4|true|false|5484576|772640|4711936|7.2128|17986|0.304931|2.19941
Arade/Arade_1.csv|10|int|39559168|bitpacking|64|false|lz4|false|true|5139972|772640|4367332|7.69638|55164|0.0931759|0.717117
Arade/Arade_1.csv|10|int|39559168|bitpacking|64|false|lz4|false|false|5143884|0|5143884|7.69052|54882|0.093725|0.720795
Arade/Arade_1.csv|10|int|39559168|bitpacking|64|false|zstd|true|true|4091852|0|4091852|9.66779|57479|0.0711878|0.688229
Arade/Arade_1.csv|10|int|39559168|bitpacking|64|false|zstd|true|false|5244325|532389|4711936|7.54323|54079|0.0969741|0.731499
Arade/Arade_1.csv|10|int|39559168|bitpacking|64|false|zstd|false|true|4328987|772640|3556347|9.1382|56480|0.0766453|0.700401
Arade/Arade_1.csv|10|int|39559168|bitpacking|64|false|zstd|false|false|4091852|0|4091852|9.66779|56997|0.0717903|0.694053
Arade/Arade_1.csv|10|int|39559168|bitpacking|64|false|snappy|true|true|4939073|0|4939073|8.00943|69856|0.0707027|0.566288
Arade/Arade_1.csv|10|int|39559168|bitpacking|64|false|snappy|true|false|5314307|602371|4711936|7.4439|60727|0.087511|0.651423
Arade/Arade_1.csv|10|int|39559168|bitpacking|64|false|snappy|false|true|5151506|772640|4378866|7.67915|61885|0.0832425|0.639231
Arade/Arade_1.csv|10|int|39559168|bitpacking|64|false|snappy|false|false|4939073|0|4939073|8.00943|70870|0.069692|0.558193
Arade/Arade_1.csv|10|int|39559168|delta|64|false||||39559173|5|39559168|1|22281|1.7754|1.7754
Arade/Arade_1.csv|10|int|39559168|for|64|true||||9889797|5|9889792|4|1169|8.45689|33.8275
Arade/Arade_1.csv|10|int|39559168|for|64|false||||9889797|5|9889792|4|15754|0.627748|2.51099
Arade/Arade_1.csv|10|int|39559168|for|64|false|lz4|true|true|4819399|0|4819399|8.20832|57762|0.0834343|0.684855
Arade/Arade_1.csv|10|int|39559168|for|64|false|lz4|true|false|9889797|5|9889792|4|15740|0.62832|2.51328
Arade/Arade_1.csv|10|int|39559168|for|64|false|lz4|false|true|4820946|5|4820941|8.20569|57324|0.0840996|0.690095
Arade/Arade_1.csv|10|int|39559168|for|64|false|lz4|false|false|4819399|0|4819399|8.20832|57511|0.0837993|0.687852
Arade/Arade_1.csv|10|int|39559168|for|64|false|zstd|true|true|2779619|0|2779619|14.2319|61800|0.0449773|0.640111
Arade/Arade_1.csv|10|int|39559168|for|64|false|zstd|true|false|9889797|5|9889792|4|15913|0.621463|2.48585
Arade/Arade_1.csv|10|int|39559168|for|64|false|zstd|false|true|2780069|5|2780064|14.2296|61369|0.0453004|0.644604
Arade/Arade_1.csv|10|int|39559168|for|64|false|zstd|false|false|2779619|0|2779619|14.2319|62063|0.0447865|0.637396
Arade/Arade_1.csv|10|int|39559168|for|64|false|snappy|true|true|4257305|0|4257305|9.29207|104817|0.0406162|0.377409
Arade/Arade_1.csv|10|int|39559168|for|64|false|snappy|true|false|9889797|5|9889792|4|16356|0.604637|2.41855
Arade/Arade_1.csv|10|int|39559168|for|64|false|snappy|false|true|4257008|5|4257003|9.29272|105517|0.0403441|0.374907
Arade/Arade_1.csv|10|int|39559168|for|64|false|snappy|false|false|4257305|0|4257305|9.29207|104570|0.0407124|0.378303
Arade/Arade_1.csv|10|int|39559168|rle|64|false||||32469852|4|32469848|1.21834|41553|0.78139|0.951995
Arade/Arade_1.csv|10|int|39559168|forn|64|true||||11280544|1390752|9889792|3.50685|1254|8.98998|31.5265
Arade/Arade_1.csv|10|int|39559168|forn|64|false||||11280544|1390752|9889792|3.50685|17760|0.635138|2.22733
Arade/Arade_1.csv|10|int|39559168|forn|64|false|lz4|true|true|5522751|0|5522751|7.16295|61288|0.09011|0.645453
Arade/Arade_1.csv|10|int|39559168|forn|64|false|lz4|true|false|10535961|646169|9889792|3.75468|56268|0.187244|0.703043
Arade/Arade_1.csv|10|int|39559168|forn|64|false|lz4|false|true|6267337|1390752|4876585|6.31196|60078|0.104319|0.658454
Arade/Arade_1.csv|10|int|39559168|forn|64|false|lz4|false|false|5522751|0|5522751|7.16295|61943|0.0891574|0.63863
Arade/Arade_1.csv|10|int|39559168|forn|64|false|zstd|true|true|3063707|0|3063707|12.9122|66164|0.0463045|0.597893
Arade/Arade_1.csv|10|int|39559168|forn|64|false|zstd|true|false|10133308|243516|9889792|3.90388|57163|0.177269|0.692038
Arade/Arade_1.csv|10|int|39559168|forn|64|false|zstd|false|true|4206763|1390752|2816011|9.40371|64638|0.0650811|0.612004
Arade/Arade_1.csv|10|int|39559168|forn|64|false|zstd|false|false|3063707|0|3063707|12.9122|65694|0.0466354|0.602166
Arade/Arade_1.csv|10|int|39559168|forn|64|false|snappy|true|true|4949453|0|4949453|7.99263|114899|0.0430765|0.344295
Arade/Arade_1.csv|10|int|39559168|forn|64|false|snappy|true|false|10527596|637804|9889792|3.75766|62324|0.168915|0.634727
Arade/Arade_1.csv|10|int|39559168|forn|64|false|snappy|false|true|5702928|1390752|4312176|6.93664|106790|0.0534028|0.370436
Arade/Arade_1.csv|10|int|39559168|forn|64|false|snappy|false|false|4949453|0|4949453|7.99263|114562|0.0432029|0.345305
Arade/Arade_1.csv|10|int|39559168|forn|128|true||||10585168|695376|9889792|3.73723|1153|9.17719|34.2972
Arade/Arade_1.csv|10|int|39559168|forn|128|false||||10585168|695376|9889792|3.73723|17914|0.590857|2.20817
Arade/Arade_1.csv|10|int|39559168|forn|128|false|lz4|true|true|5158461|0|5158461|7.66879|61248|0.084222|0.645881
Arade/Arade_1.csv|10|int|39559168|forn|128|false|lz4|true|false|10207329|317537|9889792|3.87557|55270|0.184679|0.715736
Arade/Arade_1.csv|10|int|39559168|forn|128|false|lz4|false|true|5536371|695376|4840995|7.14532|59460|0.0931108|0.665307
Arade/Arade_1.csv|10|int|39559168|forn|128|false|lz4|false|false|5158461|0|5158461|7.66879|59749|0.0863354|0.662088
Arade/Arade_1.csv|10|int|39559168|forn|128|false|zstd|true|true|2908299|0|2908299|13.6022|65033|0.0447202|0.608292
Arade/Arade_1.csv|10|int|39559168|forn|128|false|zstd|true|false|9999841|110049|9889792|3.95598|55955|0.17871|0.706974
Arade/Arade_1.csv|10|int|39559168|forn|128|false|zstd|false|true|3489033|695376|2793657|11.3381|64597|0.0540119|0.612395
Arade/Arade_1.csv|10|int|39559168|forn|128|false|zstd|false|false|2908299|0|2908299|13.6022|65224|0.0445893|0.606511
Arade/Arade_1.csv|10|int|39559168|forn|128|false|snappy|true|true|4554288|0|4554288|8.68614|110154|0.0413444|0.359123
Arade/Arade_1.csv|10|int|39559168|forn|128|false|snappy|true|false|10167265|277473|9889792|3.89084|57997|0.175306|0.682088
Arade/Arade_1.csv|10|int|39559168|forn|128|false|snappy|false|true|4973024|695376|4277648|7.95475|107545|0.0462411|0.367837
Arade/Arade_1.csv|10|int|39559168|forn|128|false|snappy|false|false|4554288|0|4554288|8.68614|110076|0.0413739|0.35938
Arade/Arade_1.csv|10|int|39559168|forn|256|true||||10237480|347688|9889792|3.86415|1127|9.07668|35.0737
Arade/Arade_1.csv|10|int|39559168|forn|256|false||||10237480|347688|9889792|3.86415|17703|0.578265|2.2345
Arade/Arade_1.csv|10|int|39559168|forn|256|false|lz4|true|true|4987095|0|4987095|7.93231|61281|0.0813799|0.645531
Arade/Arade_1.csv|10|int|39559168|forn|256|false|lz4|true|false|10044919|155127|9889792|3.93823|55635|0.18055|0.711046
Arade/Arade_1.csv|10|int|39559168|forn|256|false|lz4|false|true|5180922|347688|4833234|7.63555|60298|0.0859219|0.65606
Arade/Arade_1.csv|10|int|39559168|forn|256|false|lz4|false|false|4987095|0|4987095|7.93231|60876|0.0819212|0.649824
Arade/Arade_1.csv|10|int|39559168|forn|256|false|zstd|true|true|2845573|0|2845573|13.902|64919|0.0438323|0.609357
Arade/Arade_1.csv|10|int|39559168|forn|256|false|zstd|true|false|9941583|51791|9889792|3.97916|54729|0.181648|0.722806
Arade/Arade_1.csv|10|int|39559168|forn|256|false|zstd|false|true|3136285|347688|2788597|12.6134|64268|0.0487997|0.61553
Arade/Arade_1.csv|10|int|39559168|forn|256|false|zstd|false|false|2845573|0|2845573|13.902|65087|0.0437193|0.607786
Arade/Arade_1.csv|10|int|39559168|forn|256|false|snappy|true|true|4426583|0|4426583|8.93673|108459|0.0408132|0.364736
Arade/Arade_1.csv|10|int|39559168|forn|256|false|snappy|true|false|10045192|155400|9889792|3.93812|57361|0.175121|0.689647
Arade/Arade_1.csv|10|int|39559168|forn|256|false|snappy|false|true|4619643|347688|4271955|8.56325|108343|0.0426387|0.365126
Arade/Arade_1.csv|10|int|39559168|forn|256|false|snappy|false|false|4426583|0|4426583|8.93673|109291|0.0405025|0.36196
Arade/Arade_1.csv|10|int|39559168|forn|512|true||||10063636|173844|9889792|3.9309|1147|8.76916|34.4707
Arade/Arade_1.csv|10|int|39559168|forn|512|false||||10063636|173844|9889792|3.9309|17726|0.567731|2.2317
Arade/Arade_1.csv|10|int|39559168|forn|512|false|lz4|true|true|4905504|0|4905504|8.06424|59605|0.0822999|0.663686
Arade/Arade_1.csv|10|int|39559168|forn|512|false|lz4|true|false|9967469|77677|9889792|3.96883|55339|0.180115|0.714844
Arade/Arade_1.csv|10|int|39559168|forn|512|false|lz4|false|true|5003332|173844|4829488|7.90656|60511|0.0826842|0.653748
Arade/Arade_1.csv|10|int|39559168|forn|512|false|lz4|false|false|4905504|0|4905504|8.06424|60927|0.0805135|0.649281
Arade/Arade_1.csv|10|int|39559168|forn|512|false|zstd|true|true|2815686|0|2815686|14.0496|65549|0.042955|0.603499
Arade/Arade_1.csv|10|int|39559168|forn|512|false|zstd|true|false|9916902|27110|9889792|3.98907|55445|0.17886|0.713483
Arade/Arade_1.csv|10|int|39559168|forn|512|false|zstd|false|true|2957873|173844|2784029|13.3742|64883|0.0455877|0.609699
Arade/Arade_1.csv|10|int|39559168|forn|512|false|zstd|false|false|2815686|0|2815686|14.0496|65018|0.0433059|0.608429
Arade/Arade_1.csv|10|int|39559168|forn|512|false|snappy|true|true|4343906|0|4343906|9.10682|109513|0.0396654|0.361226
Arade/Arade_1.csv|10|int|39559168|forn|512|false|snappy|true|false|9967388|77596|9889792|3.96886|56302|0.177033|0.70262
Arade/Arade_1.csv|10|int|39559168|forn|512|false|snappy|false|true|4439753|173844|4265909|8.91022|107689|0.0412275|0.367346
Arade/Arade_1.csv|10|int|39559168|forn|512|false|snappy|false|false|4343906|0|4343906|9.10682|108682|0.0399689|0.363989
Arade/Arade_1.csv|10|int|39559168|lz4|64|false||||9553518|0|9553518|4.1408|30198|0.316359|1.30998
Arade/Arade_1.csv|10|int|39559168|zstd|64|false||||4423560|0|4423560|8.94284|61216|0.0722614|0.646222
Arade/Arade_1.csv|10|int|39559168|snappy|64|false||||10460400|0|10460400|3.7818|167570|0.0624239|0.236075
Arade/Arade_1.csv|10|int|39559168|btrblocks|64|false||||4092632|0|4092632|9.66595|43109|0.0949368|0.917654
Arade/Arade_1.csv|10|int|39559168|uncompressed|64|true||||39559168|0|39559168|1|3681|10.7444|10.7444
Arade/Arade_1.csv|10|int|39559168|uncompressed|64|false||||39559168|0|39559168|1|22163|1.78488|1.78488
Arade/Arade_1.csv|9|int|39559168|tinyblocks|64|true||||1390752|1390752|0|28.4444|410|3.38537|96.2951
Arade/Arade_1.csv|9|int|39559168|tinyblocks|64|false||||1390752|1390752|0|28.4444|17071|0.0814649|2.31723
Arade/Arade_1.csv|9|int|39559168|tinyblocks|64|false|lz4|true|true|5472|0|5472|7229.38|53999|0.000101334|0.732586
Arade/Arade_1.csv|9|int|39559168|tinyblocks|64|false|lz4|true|false|5472|5472|0|7229.38|53852|0.000101611|0.734585
Arade/Arade_1.csv|9|int|39559168|tinyblocks|64|false|lz4|false|true|1390752|1390752|0|28.4444|17024|0.0816923|2.32369
Arade/Arade_1.csv|9|int|39559168|tinyblocks|64|false|lz4|false|false|5472|0|5472|7229.38|52856|0.000103525|0.748422
Arade/Arade_1.csv|9|int|39559168|tinyblocks|64|false|zstd|true|true|150|0|150|263728|53182|2.82048e-06|0.743838
Arade/Arade_1.csv|9|int|39559168|tinyblocks|64|false|zstd|true|false|150|150|0|263728|52781|2.84192e-06|0.749493
Arade/Arade_1.csv|9|int|39559168|tinyblocks|64|false|zstd|false|true|1390752|1390752|0|28.4444|17263|0.0805583|2.29144
Arade/Arade_1.csv|9|int|39559168|tinyblocks|64|false|zstd|false|false|150|0|150|263728|54530|2.75075e-06|0.725448
Arade/Arade_1.csv|9|int|39559168|tinyblocks|64|false|snappy|true|true|65416|0|65416|604.732|53769|0.00121659|0.735712
Arade/Arade_1.csv|9|int|39559168|tinyblocks|64|false|snappy|true|false|65416|65416|0|604.732|53229|0.00122895|0.743188
Arade/Arade_1.csv|9|int|39559168|tinyblocks|64|false|snappy|false|true|1390752|1390752|0|28.4444|16951|0.0820418|2.33363
Arade/Arade_1.csv|9|int|39559168|tinyblocks|64|false|snappy|false|false|65416|0|65416|604.732|53614|0.00122012|0.737848
Arade/Arade_1.csv|9|int|39559168|tinyblocks|128|true||||695376|695376|0|56.8889|400|1.73694|98.8127
Arade/Arade_1.csv|9|int|39559168|tinyblocks|128|false||||695376|695376|0|56.8889|16992|0.0409223|2.32803
Arade/Arade_1.csv|9|int|39559168|tinyblocks|128|false|lz4|true|true|2745|0|2745|14411.4|54679|5.02019e-05|0.723478
Arade/Arade_1.csv|9|int|39559168|tinyblocks|128|false|lz4|true|false|2745|2745|0|14411.4|53158|5.16384e-05|0.74418
Arade/Arade_1.csv|9|int|39559168|tinyblocks|128|false|lz4|false|true|695376|695376|0|56.8889|17098|0.0406678|2.31355
Arade/Arade_1.csv|9|int|39559168|tinyblocks|128|false|lz4|false|false|2745|0|2745|14411.4|53217|5.15808e-05|0.743349
Arade/Arade_1.csv|9|int|39559168|tinyblocks|128|false|zstd|true|true|90|0|90|439546|54140|1.66235e-06|0.73068
Arade/Arade_1.csv|9|int|39559168|tinyblocks|128|false|zstd|true|false|90|90|0|439546|53650|1.67753e-06|0.737352
Arade/Arade_1.csv|9|int|39559168|tinyblocks|128|false|zstd|false|true|695376|695376|0|56.8889|16902|0.0411399|2.34041
Arade/Arade_1.csv|9|int|39559168|tinyblocks|128|false|zstd|false|false|90|0|90|439546|53984|1.66714e-06|0.732786
Arade/Arade_1.csv|9|int|39559168|tinyblocks|128|false|snappy|true|true|32710|0|32710|1209.39|53394|0.00061261|0.740885
Arade/Arade_1.csv|9|int|39559168|tinyblocks|128|false|snappy|true|false|32710|32710|0|1209.39|54180|0.000603722|0.730136
Arade/Arade_1.csv|9|int|39559168|tinyblocks|128|false|snappy|false|true|695376|695376|0|56.8889|16805|0.0413774|2.35391
Arade/Arade_1.csv|9|int|39559168|tinyblocks|128|false|snappy|false|false|32710|0|32710|1209.39|54095|0.000604673|0.731286
Arade/Arade_1.csv|9|int|39559168|tinyblocks|256|true||||347688|347688|0|113.778|401|0.866791|98.6215
Arade/Arade_1.csv|9|int|39559168|tinyblocks|256|false||||347688|347688|0|113.778|16865|0.0206155|2.34558
Arade/Arade_1.csv|9|int|39559168|tinyblocks|256|false|lz4|true|true|1382|0|1382|28624.6|53113|2.60196e-05|0.744801
Arade/Arade_1.csv|9|int|39559168|tinyblocks|256|false|lz4|true|false|1382|1382|0|28624.6|54160|2.55168e-05|0.730407
Arade/Arade_1.csv|9|int|39559168|tinyblocks|256|false|lz4|false|true|347688|347688|0|113.778|16688|0.0208337|2.37041
Arade/Arade_1.csv|9|int|39559168|tinyblocks|256|false|lz4|false|false|1382|0|1382|28624.6|53443|2.58591e-05|0.740205
Arade/Arade_1.csv|9|int|39559168|tinyblocks|256|false|zstd|true|true|53|0|53|746399|52530|1.00893e-06|0.753066
Arade/Arade_1.csv|9|int|39559168|tinyblocks|256|false|zstd|true|false|53|53|0|746399|53555|9.89636e-07|0.738664
Arade/Arade_1.csv|9|int|39559168|tinyblocks|256|false|zstd|false|true|347688|347688|0|113.778|16677|0.0208474|2.37197
Arade/Arade_1.csv|9|int|39559168|tinyblocks|256|false|zstd|false|false|53|0|53|746399|52154|1.01621e-06|0.758499
Arade/Arade_1.csv|9|int|39559168|tinyblocks|256|false|snappy|true|true|16362|0|16362|2417.75|53441|0.000306166|0.740232
Arade/Arade_1.csv|9|int|39559168|tinyblocks|256|false|snappy|true|false|16362|16362|0|2417.75|53430|0.000306228|0.740382
Arade/Arade_1.csv|9|int|39559168|tinyblocks|256|false|snappy|false|true|347688|347688|0|113.778|17100|0.020332|2.31333
Arade/Arade_1.csv|9|int|39559168|tinyblocks|256|false|snappy|false|false|16362|0|16362|2417.75|52796|0.000309907|0.749278
Arade/Arade_1.csv|9|int|39559168|tinyblocks|512|true||||173844|173844|0|227.556|399|0.435025|98.9925
Arade/Arade_1.csv|9|int|39559168|tinyblocks|512|false||||173844|173844|0|227.556|16867|0.0103065|2.3453
Arade/Arade_1.csv|9|int|39559168|tinyblocks|512|false|lz4|true|true|700|0|700|56513.1|53413|1.31053e-05|0.740619
Arade/Arade_1.csv|9|int|39559168|tinyblocks|512|false|lz4|true|false|700|700|0|56513.1|52618|1.33033e-05|0.751811
Arade/Arade_1.csv|9|int|39559168|tinyblocks|512|false|lz4|false|true|173844|173844|0|227.556|16819|0.0103358|2.35197
Arade/Arade_1.csv|9|int|39559168|tinyblocks|512|false|lz4|false|false|700|0|700|56513.1|52976|1.32135e-05|0.746737
Arade/Arade_1.csv|9|int|39559168|tinyblocks|512|false|zstd|true|true|41|0|41|964858|52723|7.77649e-07|0.750321
Arade/Arade_1.csv|9|int|39559168|tinyblocks|512|false|zstd|true|false|41|41|0|964858|52884|7.75279e-07|0.748034
Arade/Arade_1.csv|9|int|39559168|tinyblocks|512|false|zstd|false|true|173844|173844|0|227.556|16979|0.0102387|2.32988
Arade/Arade_1.csv|9|int|39559168|tinyblocks|512|false|zstd|false|false|41|0|41|964858|53206|7.70576e-07|0.743497
Arade/Arade_1.csv|9|int|39559168|tinyblocks|512|false|snappy|true|true|8183|0|8183|4834.31|53434|0.000153141|0.740333
Arade/Arade_1.csv|9|int|39559168|tinyblocks|512|false|snappy|true|false|8183|8183|0|4834.31|53799|0.000152101|0.735304
Arade/Arade_1.csv|9|int|39559168|tinyblocks|512|false|snappy|false|true|173844|173844|0|227.556|16656|0.0104367|2.37493
Arade/Arade_1.csv|9|int|39559168|tinyblocks|512|false|snappy|false|false|8183|0|8183|4834.31|52825|0.000154905|0.74886
Arade/Arade_1.csv|9|int|39559168|bitpacking|64|true||||3245088|772640|2472448|12.1905|2953|1.09863|13.3928
Arade/Arade_1.csv|9|int|39559168|bitpacking|64|false||||3245088|772640|2472448|12.1905|17274|0.187851|2.28999
Arade/Arade_1.csv|9|int|39559168|bitpacking|64|false|lz4|true|true|785996|0|785996|50.33|53525|0.0146846|0.739076
Arade/Arade_1.csv|9|int|39559168|bitpacking|64|false|lz4|true|false|3245088|772640|2472448|12.1905|17560|0.18479|2.25268
Arade/Arade_1.csv|9|int|39559168|bitpacking|64|false|lz4|false|true|782349|772640|9709|50.5646|53613|0.0145923|0.737855
Arade/Arade_1.csv|9|int|39559168|bitpacking|64|false|lz4|false|false|785996|0|785996|50.33|53589|0.014667|0.738189
Arade/Arade_1.csv|9|int|39559168|bitpacking|64|false|zstd|true|true|495651|0|495651|79.8125|53702|0.00922952|0.736632
Arade/Arade_1.csv|9|int|39559168|bitpacking|64|false|zstd|true|false|2967529|495081|2472448|13.3307|54007|0.0549463|0.732471
