dataset|column|type|uncompressed_size|scheme|block_size|morsel|p2schema|p2header|p2payload|compressed_size|compressed_header|compressed_payload|compression_rate|decompression_time|decompression_bandwidth(compressed)|decompression_bandwidth(uncompressed)
PostLinks.csv|4|int|26058752|for|64|false||||6514693|5|6514688|4|10668|0.610648|2.44259
PostLinks.csv|4|int|26058752|rle|64|false||||11360332|4|11360328|2.29384|16897|0.672304|1.54216
PostLinks.csv|4|int|26058752|forn|64|true||||7430816|916128|6514688|3.50685|839|8.84988|31.0352
PostLinks.csv|4|int|26058752|forn|64|false||||7430816|916128|6514688|3.50685|12116|0.61329|2.15071
PostLinks.csv|4|int|26058752|forn|128|true||||6972752|458064|6514688|3.73723|759|9.18229|34.3163
PostLinks.csv|4|int|26058752|forn|128|false||||6972752|458064|6514688|3.73723|11885|0.58667|2.19252
PostLinks.csv|4|int|26058752|forn|256|true||||6743720|229032|6514688|3.86415|766|8.79442|33.983
PostLinks.csv|4|int|26058752|forn|256|false||||6743720|229032|6514688|3.86415|12384|0.544515|2.10409
PostLinks.csv|4|int|26058752|forn|512|true||||6629204|114516|6514688|3.9309|775|8.55128|33.6143
PostLinks.csv|4|int|26058752|forn|512|false||||6629204|114516|6514688|3.9309|12178|0.544335|2.13973
PostLinks.csv|4|int|26058752|lz4|64|false||||3419211|0|3419211|7.62128|18070|0.189214|1.44205
PostLinks.csv|4|int|26058752|zstd|64|false||||1063654|0|1063654|24.4993|26674|0.0398761|0.976934
PostLinks.csv|4|int|26058752|snappy|64|false||||3216948|0|3216948|8.10046|47368|0.0679129|0.550125
PostLinks.csv|4|int|26058752|btrblocks|64|false||||958977|0|958977|27.1735|45328|0.0211563|0.574892
PostLinks.csv|4|int|26058752|uncompressed|64|true||||26058752|0|26058752|1|2607|9.99561|9.99561
PostLinks.csv|4|int|26058752|uncompressed|64|false||||26058752|0|26058752|1|14743|1.76751|1.76751
Tags.csv|0|int|266240|tinyblocks|64|true||||76352|9360|66992|3.48701|77|0.990671|3.45448
Tags.csv|0|int|266240|tinyblocks|64|false||||76352|9360|66992|3.48701|402|0.189785|0.661782
Tags.csv|0|int|266240|tinyblocks|128|true||||76456|4680|71776|3.48226|19|4.01681|13.9876
Tags.csv|0|int|266240|tinyblocks|128|false||||76456|4680|71776|3.48226|320|0.238325|0.829912
Tags.csv|0|int|266240|tinyblocks|256|true||||82436|2340|80096|3.22966|16|4.99461|16.1309
Tags.csv|0|int|266240|tinyblocks|256|false||||82436|2340|80096|3.22966|141|0.582673|1.88183
Tags.csv|0|int|266240|tinyblocks|512|true||||89554|1170|88384|2.97295|18|4.77418|14.1934
Tags.csv|0|int|266240|tinyblocks|512|false||||89554|1170|88384|2.97295|246|0.3627|1.07829
Tags.csv|0|int|266240|bitpacking|64|true||||147536|5200|142336|1.80458|110|1.33948|2.4172
Tags.csv|0|int|266240|bitpacking|64|false||||147536|5200|142336|1.80458|306|0.480587|0.867257
Tags.csv|0|int|266240|delta|64|false||||66565|5|66560|3.9997|434|0.153294|0.61313
Tags.csv|0|int|266240|for|64|true||||266245|5|266240|0.999981|13|19.561|19.5606
Tags.csv|0|int|266240|for|64|false||||266245|5|266240|0.999981|350|0.758641|0.758627
Tags.csv|0|int|266240|rle|64|false||||527908|4|527904|0.50433|223|2.36303|1.19175
Tags.csv|0|int|266240|forn|64|true||||79824|9360|70464|3.33534|25|3.18075|10.6089
Tags.csv|0|int|266240|forn|64|false||||79824|9360|70464|3.33534|241|0.330881|1.1036
Tags.csv|0|int|266240|forn|128|true||||113480|4680|108800|2.34614|16|6.87924|16.1397
Tags.csv|0|int|266240|forn|128|false||||113480|4680|108800|2.34614|354|0.320546|0.752046
Tags.csv|0|int|266240|forn|256|true||||134948|2340|132608|1.97291|14|9.04841|17.8517
Tags.csv|0|int|266240|forn|256|false||||134948|2340|132608|1.97291|236|0.569735|1.12403
Tags.csv|0|int|266240|forn|512|true||||133778|1170|132608|1.99016|15|8.42908|16.7753
Tags.csv|0|int|266240|forn|512|false||||133778|1170|132608|1.99016|274|0.487718|0.970637
Tags.csv|0|int|266240|lz4|64|false||||265325|0|265325|1.00345|391|0.678483|0.680823
Tags.csv|0|int|266240|zstd|64|false||||181926|0|181926|1.46345|616|0.294985|0.431696
Tags.csv|0|int|266240|snappy|64|false||||264187|0|264187|1.00777|244|1.07886|1.08724
Tags.csv|0|int|266240|btrblocks|64|false||||38800|0|38800|6.86186|639|0.0606531|0.416193
Tags.csv|0|int|266240|uncompressed|64|true||||266240|0|266240|1|16|15.6944|15.6944
Tags.csv|0|int|266240|uncompressed|64|false||||266240|0|266240|1|393|0.676911|0.676911
Tags.csv|2|int|266240|tinyblocks|64|true||||118560|9360|109200|2.24561|62|1.88535|4.23376
Tags.csv|2|int|266240|tinyblocks|64|false||||118560|9360|109200|2.24561|295|0.400707|0.899833
Tags.csv|2|int|266240|tinyblocks|128|true||||117448|4680|112768|2.26688|36|3.23789|7.33989
Tags.csv|2|int|266240|tinyblocks|128|false||||117448|4680|112768|2.26688|246|0.477388|1.08218
Tags.csv|2|int|266240|tinyblocks|256|true||||121796|2340|119456|2.18595|29|4.11779|9.00128
Tags.csv|2|int|266240|tinyblocks|256|false||||121796|2340|119456|2.18595|313|0.388768|0.849828
Tags.csv|2|int|266240|tinyblocks|512|true||||127122|1170|125952|2.09437|22|5.69569|11.9288
Tags.csv|2|int|266240|tinyblocks|512|false||||127122|1170|125952|2.09437|319|0.398442|0.834483
Tags.csv|2|int|266240|bitpacking|64|true||||114544|5200|109344|2.32435|79|1.44222|3.35222
Tags.csv|2|int|266240|bitpacking|64|false||||114544|5200|109344|2.32435|485|0.236125|0.548836
Tags.csv|2|int|266240|delta|64|false||||266245|5|266240|0.999981|423|0.629169|0.629158
Tags.csv|2|int|266240|for|64|true||||266245|5|266240|0.999981|10|25.6721|25.6716
Tags.csv|2|int|266240|for|64|false||||266245|5|266240|0.999981|359|0.74025|0.740236
Tags.csv|2|int|266240|rle|64|false||||518028|4|518024|0.513949|351|1.47546|0.758309
Tags.csv|2|int|266240|forn|64|true||||147152|9360|137792|1.80929|11|12.4716|22.5646
Tags.csv|2|int|266240|forn|64|false||||147152|9360|137792|1.80929|309|0.476111|0.86142
Tags.csv|2|int|266240|forn|128|true||||149576|4680|144896|1.77996|11|13.0691|23.2626
Tags.csv|2|int|266240|forn|128|false||||149576|4680|144896|1.77996|368|0.405678|0.722093
Tags.csv|2|int|266240|forn|256|true||||155428|2340|153088|1.71295|11|13.0964|22.4334
Tags.csv|2|int|266240|forn|256|false||||155428|2340|153088|1.71295|328|0.473538|0.811146
Tags.csv|2|int|266240|forn|512|true||||169618|1170|168448|1.56964|13|12.8479|20.1666
Tags.csv|2|int|266240|forn|512|false||||169618|1170|168448|1.56964|239|0.707517|1.11055
Tags.csv|2|int|266240|lz4|64|false||||144397|0|144397|1.84381|635|0.227331|0.419155
Tags.csv|2|int|266240|zstd|64|false||||101540|0|101540|2.62202|899|0.112908|0.296047
Tags.csv|2|int|266240|snappy|64|false||||156279|0|156279|1.70362|3521|0.044382|0.07561
Tags.csv|2|int|266240|btrblocks|64|false||||85120|0|85120|3.12782|489|0.173715|0.543348
Tags.csv|2|int|266240|uncompressed|64|true||||266240|0|266240|1|18|14.2321|14.2321
Tags.csv|2|int|266240|uncompressed|64|false||||266240|0|266240|1|284|0.936156|0.936156
Tags.csv|3|int|266240|tinyblocks|64|true||||219600|9360|210240|1.21239|71|3.06063|3.71066
Tags.csv|3|int|266240|tinyblocks|64|false||||219600|9360|210240|1.21239|223|0.983554|1.19245
Tags.csv|3|int|266240|tinyblocks|128|true||||213816|4680|209136|1.24518|36|5.85509|7.29065
Tags.csv|3|int|266240|tinyblocks|128|false||||213816|4680|209136|1.24518|290|0.734783|0.914939
Tags.csv|3|int|266240|tinyblocks|256|true||||213252|2340|210912|1.24848|16|12.6679|15.8156
Tags.csv|3|int|266240|tinyblocks|256|false||||213252|2340|210912|1.24848|251|0.848636|1.0595
Tags.csv|3|int|266240|tinyblocks|512|true||||213394|1170|212224|1.24765|21|9.8013|12.2286
Tags.csv|3|int|266240|tinyblocks|512|false||||213394|1170|212224|1.24765|367|0.580697|0.724504
Tags.csv|3|int|266240|bitpacking|64|true||||229584|5200|224384|1.15966|70|3.2771|3.80033
Tags.csv|3|int|266240|bitpacking|64|false||||229584|5200|224384|1.15966|423|0.542321|0.628909
Tags.csv|3|int|266240|delta|64|false||||266245|5|266240|0.999981|302|0.880539|0.880522
Tags.csv|3|int|266240|for|64|true||||266245|5|266240|0.999981|10|25.478|25.4775
Tags.csv|3|int|266240|for|64|false||||266245|5|266240|0.999981|376|0.707151|0.707137
Tags.csv|3|int|266240|rle|64|false||||369596|4|369592|0.720354|528|0.699009|0.503534
Tags.csv|3|int|266240|forn|64|true||||273104|9360|263744|0.974867|14|18.2276|17.7695
Tags.csv|3|int|266240|forn|64|false||||273104|9360|263744|0.974867|366|0.745379|0.726645
Tags.csv|3|int|266240|forn|128|true||||269128|4680|264448|0.989269|11|23.5519|23.2992
Tags.csv|3|int|266240|forn|128|false||||269128|4680|264448|0.989269|284|0.946171|0.936018
Tags.csv|3|int|266240|forn|256|true||||267044|2340|264704|0.996989|15|17.4881|17.4355
Tags.csv|3|int|266240|forn|256|false||||267044|2340|264704|0.996989|320|0.832717|0.83021
Tags.csv|3|int|266240|forn|512|true||||265874|1170|264704|1.00138|17|15.372|15.3932
Tags.csv|3|int|266240|forn|512|false||||265874|1170|264704|1.00138|348|0.762406|0.763456
Tags.csv|3|int|266240|lz4|64|false||||265268|0|265268|1.00366|398|0.665875|0.668315
Tags.csv|3|int|266240|zstd|64|false||||192301|0|192301|1.3845|966|0.198988|0.275498
Tags.csv|3|int|266240|snappy|64|false||||235086|0|235086|1.13252|1376|0.170731|0.193356
Tags.csv|3|int|266240|btrblocks|64|false||||220680|0|220680|1.20645|941|0.234468|0.282874
Tags.csv|3|int|266240|uncompressed|64|true||||266240|0|266240|1|16|16.0077|16.0077
Tags.csv|3|int|266240|uncompressed|64|false||||266240|0|266240|1|329|0.806864|0.806864
Tags.csv|4|int|266240|tinyblocks|64|true||||219600|9360|210240|1.21239|66|3.32475|4.03089
Tags.csv|4|int|266240|tinyblocks|64|false||||219600|9360|210240|1.21239|425|0.51585|0.62541
Tags.csv|4|int|266240|tinyblocks|128|true||||213816|4680|209136|1.24518|37|5.70922|7.10902
Tags.csv|4|int|266240|tinyblocks|128|false||||213816|4680|209136|1.24518|296|0.721277|0.898121
Tags.csv|4|int|266240|tinyblocks|256|true||||213252|2340|210912|1.24848|34|6.15357|7.68259
Tags.csv|4|int|266240|tinyblocks|256|false||||213252|2340|210912|1.24848|192|1.10602|1.38083
Tags.csv|4|int|266240|tinyblocks|512|true||||213394|1170|212224|1.24765|20|10.3209|12.8768
Tags.csv|4|int|266240|tinyblocks|512|false||||213394|1170|212224|1.24765|272|0.781858|0.975481
Tags.csv|4|int|266240|bitpacking|64|true||||229584|5200|224384|1.15966|65|3.502|4.06114
Tags.csv|4|int|266240|bitpacking|64|false||||229584|5200|224384|1.15966|453|0.506745|0.587654
Tags.csv|4|int|266240|delta|64|false||||266245|5|266240|0.999981|398|0.668219|0.668206
Tags.csv|4|int|266240|for|64|true||||266245|5|266240|0.999981|13|19.61|19.6096
Tags.csv|4|int|266240|for|64|false||||266245|5|266240|0.999981|276|0.962334|0.962316
Tags.csv|4|int|266240|rle|64|false||||369596|4|369592|0.720354|528|0.699391|0.503809
Tags.csv|4|int|266240|forn|64|true||||273104|9360|263744|0.974867|10|25.215|24.5813
Tags.csv|4|int|266240|forn|64|false||||273104|9360|263744|0.974867|359|0.760386|0.741275
Tags.csv|4|int|266240|forn|128|true||||269128|4680|264448|0.989269|11|24.1305|23.8716
Tags.csv|4|int|266240|forn|128|false||||269128|4680|264448|0.989269|298|0.902623|0.892937
Tags.csv|4|int|266240|forn|256|true||||267044|2340|264704|0.996989|12|21.5968|21.5317
Tags.csv|4|int|266240|forn|256|false||||267044|2340|264704|0.996989|258|1.0312|1.02809
Tags.csv|4|int|266240|forn|512|true||||265874|1170|264704|1.00138|10|26.2177|26.2538
Tags.csv|4|int|266240|forn|512|false||||265874|1170|264704|1.00138|332|0.800729|0.801831
Tags.csv|4|int|266240|lz4|64|false||||265268|0|265268|1.00366|294|0.901696|0.905
Tags.csv|4|int|266240|zstd|64|false||||192297|0|192297|1.38452|755|0.254466|0.352315
Tags.csv|4|int|266240|snappy|64|false||||235088|0|235088|1.13251|954|0.246187|0.27881
Tags.csv|4|int|266240|btrblocks|64|false||||220680|0|220680|1.20645|917|0.24058|0.290248
Tags.csv|4|int|266240|uncompressed|64|true||||266240|0|266240|1|12|21.1251|21.1251
Tags.csv|4|int|266240|uncompressed|64|false||||266240|0|266240|1|272|0.978809|0.978809
Votes.csv|0|int|235282432|tinyblocks|64|true||||211014288|8271648|202742640|1.11501|36659|5.75604|6.41802
Votes.csv|0|int|235282432|tinyblocks|64|false||||211014288|8271648|202742640|1.11501|142118|1.48478|1.65554
Votes.csv|0|int|235282432|tinyblocks|128|true||||209596736|4135824|205460912|1.12255|20494|10.2272|11.4805
Votes.csv|0|int|235282432|tinyblocks|128|false||||209596736|4135824|205460912|1.12255|123435|1.69803|1.90612
Votes.csv|0|int|235282432|tinyblocks|256|true||||210528008|2067912|208460096|1.11758|18841|11.1738|12.4876
Votes.csv|0|int|235282432|tinyblocks|256|false||||210528008|2067912|208460096|1.11758|123052|1.71089|1.91206
Votes.csv|0|int|235282432|tinyblocks|512|true||||211035620|1033956|210001664|1.11489|18828|11.2084|12.4962
Votes.csv|0|int|235282432|tinyblocks|512|false||||211035620|1033956|210001664|1.11489|119658|1.76365|1.96629
Votes.csv|0|int|235282432|bitpacking|64|true||||214428288|4595360|209832928|1.09725|32656|6.56617|7.20476
Votes.csv|0|int|235282432|bitpacking|64|false||||214428288|4595360|209832928|1.09725|119847|1.78918|1.96318
Votes.csv|0|int|235282432|delta|64|false||||235282437|5|235282432|1|130111|1.80832|1.80832
Votes.csv|0|int|235282432|for|64|true||||235282437|5|235282432|1|18578|12.6643|12.6643
Votes.csv|0|int|235282432|for|64|false||||235282437|5|235282432|1|118115|1.99197|1.99197
Votes.csv|0|int|235282432|rle|64|false||||470559524|4|470559520|0.500006|141754|3.31954|1.65979
Votes.csv|0|int|235282432|forn|64|true||||243469088|8271648|235197440|0.966375|20468|11.8947|11.4948
Votes.csv|0|int|235282432|forn|64|false||||243469088|8271648|235197440|0.966375|120447|2.02137|1.9534
Votes.csv|0|int|235282432|forn|128|true||||239403024|4135824|235267200|0.982788|19699|12.153|11.9438
Votes.csv|0|int|235282432|forn|128|false||||239403024|4135824|235267200|0.982788|119588|2.0019|1.96744
Votes.csv|0|int|235282432|forn|256|true||||237348808|2067912|235280896|0.991294|19431|12.2146|12.1083
Votes.csv|0|int|235282432|forn|256|false||||237348808|2067912|235280896|0.991294|116583|2.03586|2.01814
Votes.csv|0|int|235282432|forn|512|true||||236314852|1033956|235280896|0.995631|18148|13.0212|12.9644
Votes.csv|0|int|235282432|forn|512|false||||236314852|1033956|235280896|0.995631|116294|2.03203|2.02315
Votes.csv|0|int|235282432|lz4|64|false||||0|0|0|inf|26|0|8983.33
Votes.csv|0|int|235282432|zstd|64|false||||221691905|0|221691905|1.0613|238000|0.931477|0.988579
Votes.csv|0|int|235282432|snappy|64|false||||235291314|0|235291314|0.999962|118230|1.9901|1.99002
Votes.csv|0|int|235282432|btrblocks|64|false||||205954744|0|205954744|1.1424|1.29416e+07|0.0159141|0.0181803
Votes.csv|0|int|235282432|uncompressed|64|true||||235282432|0|235282432|1|23468|10.0254|10.0254
Votes.csv|0|int|235282432|uncompressed|64|false||||235282432|0|235282432|1|130433|1.80385|1.80385
Votes.csv|1|int|235282432|tinyblocks|64|true||||83811760|8271648|75540112|2.80727|26952|3.10959|8.72948
Votes.csv|1|int|235282432|tinyblocks|64|false||||83811760|8271648|75540112|2.80727|127800|0.655802|1.84102
Votes.csv|1|int|235282432|tinyblocks|128|true||||107228112|4135824|103092288|2.19422|13739|7.80413|17.124
Votes.csv|1|int|235282432|tinyblocks|128|false||||107228112|4135824|103092288|2.19422|116741|0.918506|2.01541
Votes.csv|1|int|235282432|tinyblocks|256|true||||120504040|2067912|118436128|1.95249|12273|9.81854|19.1706
Votes.csv|1|int|235282432|tinyblocks|256|false||||120504040|2067912|118436128|1.95249|119490|1.00848|1.96905
Votes.csv|1|int|235282432|tinyblocks|512|true||||125005732|1033956|123971776|1.88217|11831|10.5659|19.8869
Votes.csv|1|int|235282432|tinyblocks|512|false||||125005732|1033956|123971776|1.88217|116463|1.07334|2.02022
Votes.csv|1|int|235282432|bitpacking|64|true||||166423312|4595360|161827952|1.41376|27269|6.10285|8.62795
Votes.csv|1|int|235282432|bitpacking|64|false||||166423312|4595360|161827952|1.41376|115880|1.43616|2.03039
Votes.csv|1|int|235282432|delta|64|false||||235282437|5|235282432|1|130555|1.80216|1.80216
Votes.csv|1|int|235282432|for|64|true||||235282437|5|235282432|1|18757|12.5433|12.5433
Votes.csv|1|int|235282432|for|64|false||||235282437|5|235282432|1|116766|2.01498|2.01498
Votes.csv|1|int|235282432|rle|64|false||||52385524|4|52385520|4.49136|143875|0.364103|1.63532
Votes.csv|1|int|235282432|forn|64|true||||123293408|8271648|115021760|1.90831|12347|9.98523|19.0549
Votes.csv|1|int|235282432|forn|64|false||||123293408|8271648|115021760|1.90831|112646|1.09451|2.08867
Votes.csv|1|int|235282432|forn|128|true||||148720016|4135824|144584192|1.58205|12951|11.483|18.1666
Votes.csv|1|int|235282432|forn|128|false||||148720016|4135824|144584192|1.58205|116136|1.28056|2.02591
Votes.csv|1|int|235282432|forn|256|true||||173277640|2067912|171209728|1.35783|14982|11.5656|15.7042
Votes.csv|1|int|235282432|forn|256|false||||173277640|2067912|171209728|1.35783|116432|1.48822|2.02076
Votes.csv|1|int|235282432|forn|512|true||||198791908|1033956|197757952|1.18356|17102|11.6239|13.7576
Votes.csv|1|int|235282432|forn|512|false||||198791908|1033956|197757952|1.18356|115943|1.71456|2.02929
Votes.csv|1|int|235282432|lz4|64|false||||29836770|0|29836770|7.88565|153691|0.194134|1.53088
Votes.csv|1|int|235282432|zstd|64|false||||16566211|0|16566211|14.2025|193534|0.0855982|1.21571
Votes.csv|1|int|235282432|snappy|64|false||||41472757|0|41472757|5.67318|580976|0.0713845|0.404977
Votes.csv|1|int|235282432|btrblocks|64|false||||26774122|0|26774122|8.78768|458798|0.058357|0.512823
Votes.csv|1|int|235282432|uncompressed|64|true||||235282432|0|235282432|1|22873|10.2864|10.2864
Votes.csv|1|int|235282432|uncompressed|64|false||||235282432|0|235282432|1|128728|1.82773|1.82773
Votes.csv|2|int|235282432|tinyblocks|64|true||||27341760|8271648|19070112|8.60524|20078|1.36171|11.7179
Votes.csv|2|int|235282432|tinyblocks|64|false||||27341760|8271648|19070112|8.60524|120251|0.227371|1.95659
Votes.csv|2|int|235282432|tinyblocks|128|true||||27066048|4135824|22930224|8.6929|7666|3.53047|30.69
Votes.csv|2|int|235282432|tinyblocks|128|false||||27066048|4135824|22930224|8.6929|109815|0.246469|2.14253
Votes.csv|2|int|235282432|tinyblocks|256|true||||29093096|2067912|27025184|8.08723|6575|4.42435|35.7807
Votes.csv|2|int|235282432|tinyblocks|256|false||||29093096|2067912|27025184|8.08723|112159|0.25939|2.09775
Votes.csv|2|int|235282432|tinyblocks|512|true||||30011236|1033956|28977280|7.83981|5585|5.37293|42.1227
Votes.csv|2|int|235282432|tinyblocks|512|false||||30011236|1033956|28977280|7.83981|113616|0.264145|2.07085
Votes.csv|2|int|235282432|bitpacking|64|true||||30863760|4595360|26268400|7.62326|20491|1.50616|11.4818
Votes.csv|2|int|235282432|bitpacking|64|false||||30863760|4595360|26268400|7.62326|108231|0.285166|2.17389
Votes.csv|2|int|235282432|delta|64|false||||58820613|5|58820608|4|116128|0.506512|2.02605
Votes.csv|2|int|235282432|for|64|true||||58820613|5|58820608|4|6992|8.41212|33.6485
Votes.csv|2|int|235282432|for|64|false||||58820613|5|58820608|4|95625|0.615114|2.46045
Votes.csv|2|int|235282432|rle|64|false||||58043588|4|58043584|4.05355|136130|0.426382|1.72836
Votes.csv|2|int|235282432|forn|64|true||||67092256|8271648|58820608|3.50685|7361|9.11436|31.9627
Votes.csv|2|int|235282432|forn|64|false||||67092256|8271648|58820608|3.50685|108946|0.615826|2.15961
Votes.csv|2|int|235282432|forn|128|true||||62956432|4135824|58820608|3.73723|6913|9.10632|34.0324
Votes.csv|2|int|235282432|forn|128|false||||62956432|4135824|58820608|3.73723|106778|0.589598|2.20346
Votes.csv|2|int|235282432|forn|256|true||||60888520|2067912|58820608|3.86415|6626|9.18866|35.5064
Votes.csv|2|int|235282432|forn|256|false||||60888520|2067912|58820608|3.86415|109304|0.557054|2.15254
Votes.csv|2|int|235282432|forn|512|true||||59854564|1033956|58820608|3.9309|6935|8.62992|33.9234
Votes.csv|2|int|235282432|forn|512|false||||59854564|1033956|58820608|3.9309|107249|0.558085|2.19378
Votes.csv|2|int|235282432|lz4|64|false||||19826786|0|19826786|11.8669|144104|0.137586|1.63272
Votes.csv|2|int|235282432|zstd|64|false||||8150815|0|8150815|28.8661|187925|0.0433727|1.252
Votes.csv|2|int|235282432|snappy|64|false||||23833324|0|23833324|9.87199|374959|0.0635625|0.627488
Votes.csv|2|int|235282432|btrblocks|64|false||||9512483|0|9512483|24.7341|384181|0.0247604|0.612426
Votes.csv|2|int|235282432|uncompressed|64|true||||235282432|0|235282432|1|22964|10.2456|10.2456
Votes.csv|2|int|235282432|uncompressed|64|false||||235282432|0|235282432|1|129982|1.8101|1.8101
Votes.csv|3|int|235282432|tinyblocks|64|true||||12282816|8271648|4011168|19.1554|3509|3.49956|67.0355
Votes.csv|3|int|235282432|tinyblocks|64|false||||12282816|8271648|4011168|19.1554|102848|0.119426|2.28766
Votes.csv|3|int|235282432|tinyblocks|128|true||||11839104|4135824|7703280|19.8733|3033|3.90233|77.5524
Votes.csv|3|int|235282432|tinyblocks|128|false||||11839120|4135824|7703296|19.8733|103107|0.114823|2.28192
Votes.csv|3|int|235282432|tinyblocks|256|true||||16983048|2067912|14915136|13.854|3519|4.82503|66.8458
Votes.csv|3|int|235282432|tinyblocks|256|false||||16983016|2067912|14915104|13.854|103597|0.163933|2.27112
Votes.csv|3|int|235282432|tinyblocks|512|true||||28949796|1033956|27915840|8.12726|4693|6.16767|50.1262
Votes.csv|3|int|235282432|tinyblocks|512|false||||28949860|1033956|27915904|8.12724|104860|0.276081|2.24378
Votes.csv|3|int|235282432|bitpacking|64|true||||138452768|4595360|133857408|1.69937|24756|5.59256|9.50382
Votes.csv|3|int|235282432|bitpacking|64|false||||138452416|4595360|133857056|1.69937|112319|1.23267|2.09477
Votes.csv|3|int|235282432|delta|64|false||||235282437|5|235282432|1|127330|1.84781|1.84781
Votes.csv|3|int|235282432|for|64|true||||235282437|5|235282432|1|18176|12.9445|12.9445
Votes.csv|3|int|235282432|for|64|false||||235282437|5|235282432|1|116226|2.02435|2.02435
Votes.csv|3|int|235282432|rle|64|false||||229884|4|229880|1023.48|99640|0.00230714|2.36132
Votes.csv|3|int|235282432|forn|64|true||||71505312|8271648|63233664|3.29042|7855|9.10253|29.9511
Votes.csv|3|int|235282432|forn|64|false||||71505312|8271648|63233664|3.29042|108804|0.65719|2.16243
Votes.csv|3|int|235282432|forn|128|true||||71681680|4135824|67545856|3.28232|7671|9.34384|30.6695
Votes.csv|3|int|235282432|forn|128|false||||71681680|4135824|67545856|3.28232|108296|0.661901|2.17257
Votes.csv|3|int|235282432|forn|256|true||||77815752|2067912|75747840|3.02358|8155|9.54115|28.8485
Votes.csv|3|int|235282432|forn|256|false||||77815752|2067912|75747840|3.02358|108842|0.714942|2.16169
Votes.csv|3|int|235282432|forn|512|true||||91671268|1033956|90637312|2.56659|9611|9.53731|24.4784
Votes.csv|3|int|235282432|forn|512|false||||91671268|1033956|90637312|2.56659|110316|0.830983|2.13279
Votes.csv|3|int|235282432|lz4|64|false||||1102371|0|1102371|213.433|93322|0.0118125|2.52117
Votes.csv|3|int|235282432|zstd|64|false||||192699|0|192699|1220.98|120468|0.00159958|1.95306
Votes.csv|3|int|235282432|snappy|64|false||||11199468|0|11199468|21.0084|296854|0.0377271|0.792584
Votes.csv|3|int|235282432|btrblocks|64|false||||173874|0|173874|1353.18|239660|0.000725502|0.981733
Votes.csv|3|int|235282432|uncompressed|64|true||||235282432|0|235282432|1|23181|10.1495|10.1495
Votes.csv|3|int|235282432|uncompressed|64|false||||235282432|0|235282432|1|130911|1.79726|1.79726
