dataset|column|type|uncompressed_size|scheme|block_size|nullable|compressed_size|compressed_header|compressed_payload|compression_ratio
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|0|int|78127104|tinyblocks|64|false|2746656|2746656|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|0|int|78127104|tinyblocks|128|false|1373328|1373328|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|0|int|78127104|tinyblocks|256|false|686664|686664|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|0|int|78127104|tinyblocks|512|false|343332|343332|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|0|int|78127104|btrblocks1|64|false|2392|0|2392|32661.8
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|0|int|78127104|btrblocks2|64|false|2392|0|2392|32661.8
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|0|int|78127104|btrblocks3|64|false|2392|0|2392|32661.8
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|1|int|78127104|tinyblocks|64|false|50622232|2746656|47875576|1.54334
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|1|int|78127104|tinyblocks|128|false|49109721|1373328|47736393|1.59087
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|1|int|78127104|tinyblocks|256|false|49613784|686664|48927120|1.57471
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|1|int|78127104|tinyblocks|512|false|50537818|343332|50194486|1.54591
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|1|int|78127104|btrblocks1|64|false|43622328|0|43622328|1.79099
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|1|int|78127104|btrblocks2|64|false|34336215|0|34336215|2.27536
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|1|int|78127104|btrblocks3|64|false|34336215|0|34336215|2.27536
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|2|int|78127104|tinyblocks|64|false|2775820|2746656|29164|28.1456
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|2|int|78127104|tinyblocks|128|false|1402872|1373328|29544|55.6908
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|2|int|78127104|tinyblocks|256|false|736046|686664|49382|106.144
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|2|int|78127104|tinyblocks|512|false|409788|343332|66456|190.652
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|2|int|78127104|btrblocks1|64|false|574058|0|574058|136.096
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|3|int|78127104|tinyblocks|64|false|2775820|2746656|29164|28.1456
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|3|int|78127104|tinyblocks|128|false|1402872|1373328|29544|55.6908
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|3|int|78127104|tinyblocks|256|false|736046|686664|49382|106.144
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|3|int|78127104|tinyblocks|512|false|409788|343332|66456|190.652
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|3|int|78127104|btrblocks1|64|false|572040|0|572040|136.576
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|4|int|78127104|tinyblocks|64|false|2748992|2746656|2336|28.4203
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|4|int|78127104|tinyblocks|128|false|1375632|1373328|2304|56.7936
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|4|int|78127104|tinyblocks|256|false|690642|686664|3978|113.122
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|4|int|78127104|tinyblocks|512|false|348475|343332|5143|224.197
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_1.csv|4|int|78127104|btrblocks1|64|false|78766|0|78766|991.889
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|0|int|78127104|tinyblocks|64|false|2746656|2746656|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|0|int|78127104|tinyblocks|128|false|1373328|1373328|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|0|int|78127104|tinyblocks|256|false|686664|686664|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|0|int|78127104|tinyblocks|512|false|343332|343332|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|0|int|78127104|btrblocks1|64|false|2392|0|2392|32661.8
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|0|int|78127104|btrblocks2|64|false|2392|0|2392|32661.8
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|0|int|78127104|btrblocks3|64|false|2392|0|2392|32661.8
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|1|int|78127104|tinyblocks|64|false|50620400|2746656|47873744|1.54339
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|1|int|78127104|tinyblocks|128|false|49108733|1373328|47735405|1.5909
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|1|int|78127104|tinyblocks|256|false|49615367|686664|48928703|1.57466
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|1|int|78127104|tinyblocks|512|false|50538866|343332|50195534|1.54588
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|1|int|78127104|btrblocks1|64|false|43621420|0|43621420|1.79103
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|1|int|78127104|btrblocks2|64|false|34333031|0|34333031|2.27557
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|1|int|78127104|btrblocks3|64|false|34333031|0|34333031|2.27557
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|2|int|78127104|tinyblocks|64|false|2776336|2746656|29680|28.1404
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|2|int|78127104|tinyblocks|128|false|1403512|1373328|30184|55.6654
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|2|int|78127104|tinyblocks|256|false|737103|686664|50439|105.992
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|2|int|78127104|tinyblocks|512|false|411037|343332|67705|190.073
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|2|int|78127104|btrblocks1|64|false|620441|0|620441|125.922
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|3|int|78127104|tinyblocks|64|false|2776336|2746656|29680|28.1404
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|3|int|78127104|tinyblocks|128|false|1403512|1373328|30184|55.6654
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|3|int|78127104|tinyblocks|256|false|737103|686664|50439|105.992
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|3|int|78127104|tinyblocks|512|false|411037|343332|67705|190.073
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|3|int|78127104|btrblocks1|64|false|557278|0|557278|140.194
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|4|int|78127104|tinyblocks|64|false|2749088|2746656|2432|28.4193
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|4|int|78127104|tinyblocks|128|false|1375792|1373328|2464|56.787
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|4|int|78127104|tinyblocks|256|false|690893|686664|4229|113.081
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|4|int|78127104|tinyblocks|512|false|348882|343332|5550|223.936
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate1/RealEstate1_2.csv|4|int|78127104|btrblocks1|64|false|55397|0|55397|1410.31
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_1.csv|0|int|37953536|tinyblocks|64|false|1334304|1334304|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_1.csv|0|int|37953536|tinyblocks|128|false|667152|667152|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_1.csv|0|int|37953536|tinyblocks|256|false|333576|333576|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_1.csv|0|int|37953536|tinyblocks|512|false|166788|166788|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_1.csv|0|int|37953536|btrblocks1|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_1.csv|0|int|37953536|btrblocks2|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_1.csv|0|int|37953536|btrblocks3|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_1.csv|1|int|37953536|tinyblocks|64|false|25715154|1334304|24380850|1.47592
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_1.csv|1|int|37953536|tinyblocks|128|false|25065637|667152|24398485|1.51417
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_1.csv|1|int|37953536|tinyblocks|256|false|25372570|333576|25038994|1.49585
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_1.csv|1|int|37953536|tinyblocks|512|false|25857561|166788|25690773|1.46779
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_1.csv|1|int|37953536|btrblocks1|64|false|21461792|0|21461792|1.76842
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_1.csv|1|int|37953536|btrblocks2|64|false|17169129|0|17169129|2.21057
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_1.csv|1|int|37953536|btrblocks3|64|false|17169129|0|17169129|2.21057
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_5.csv|0|int|37953536|tinyblocks|64|false|1334304|1334304|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_5.csv|0|int|37953536|tinyblocks|128|false|667152|667152|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_5.csv|0|int|37953536|tinyblocks|256|false|333576|333576|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_5.csv|0|int|37953536|tinyblocks|512|false|166788|166788|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_5.csv|0|int|37953536|btrblocks1|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_5.csv|0|int|37953536|btrblocks2|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_5.csv|0|int|37953536|btrblocks3|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_5.csv|1|int|37953536|tinyblocks|64|false|25715465|1334304|24381161|1.4759
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_5.csv|1|int|37953536|tinyblocks|128|false|25064705|667152|24397553|1.51422
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_5.csv|1|int|37953536|tinyblocks|256|false|25373585|333576|25040009|1.49579
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_5.csv|1|int|37953536|tinyblocks|512|false|25863189|166788|25696401|1.46747
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_5.csv|1|int|37953536|btrblocks1|64|false|21462112|0|21462112|1.7684
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_5.csv|1|int|37953536|btrblocks2|64|false|17169013|0|17169013|2.21058
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_5.csv|1|int|37953536|btrblocks3|64|false|17169013|0|17169013|2.21058
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_7.csv|0|int|37953536|tinyblocks|64|false|1334304|1334304|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_7.csv|0|int|37953536|tinyblocks|128|false|667152|667152|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_7.csv|0|int|37953536|tinyblocks|256|false|333576|333576|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_7.csv|0|int|37953536|tinyblocks|512|false|166788|166788|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_7.csv|0|int|37953536|btrblocks1|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_7.csv|0|int|37953536|btrblocks2|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_7.csv|0|int|37953536|btrblocks3|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_7.csv|1|int|37953536|tinyblocks|64|false|25714943|1334304|24380639|1.47593
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_7.csv|1|int|37953536|tinyblocks|128|false|25064035|667152|24396883|1.51426
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_7.csv|1|int|37953536|tinyblocks|256|false|25368665|333576|25035089|1.49608
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_7.csv|1|int|37953536|tinyblocks|512|false|25856685|166788|25689897|1.46784
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_7.csv|1|int|37953536|btrblocks1|64|false|21461028|0|21461028|1.76849
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_7.csv|1|int|37953536|btrblocks2|64|false|17168641|0|17168641|2.21063
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_7.csv|1|int|37953536|btrblocks3|64|false|17168641|0|17168641|2.21063
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_3.csv|0|int|37953536|tinyblocks|64|false|1334304|1334304|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_3.csv|0|int|37953536|tinyblocks|128|false|667152|667152|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_3.csv|0|int|37953536|tinyblocks|256|false|333576|333576|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_3.csv|0|int|37953536|tinyblocks|512|false|166788|166788|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_3.csv|0|int|37953536|btrblocks1|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_3.csv|0|int|37953536|btrblocks2|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_3.csv|0|int|37953536|btrblocks3|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_3.csv|1|int|37953536|tinyblocks|64|false|25713928|1334304|24379624|1.47599
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_3.csv|1|int|37953536|tinyblocks|128|false|25062844|667152|24395692|1.51433
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_3.csv|1|int|37953536|tinyblocks|256|false|25367114|333576|25033538|1.49617
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_3.csv|1|int|37953536|tinyblocks|512|false|25857714|166788|25690926|1.46778
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_3.csv|1|int|37953536|btrblocks1|64|false|21462424|0|21462424|1.76837
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_3.csv|1|int|37953536|btrblocks2|64|false|17171657|0|17171657|2.21024
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_3.csv|1|int|37953536|btrblocks3|64|false|17171657|0|17171657|2.21024
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_4.csv|0|int|37953536|tinyblocks|64|false|1334304|1334304|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_4.csv|0|int|37953536|tinyblocks|128|false|667152|667152|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_4.csv|0|int|37953536|tinyblocks|256|false|333576|333576|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_4.csv|0|int|37953536|tinyblocks|512|false|166788|166788|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_4.csv|0|int|37953536|btrblocks1|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_4.csv|0|int|37953536|btrblocks2|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_4.csv|0|int|37953536|btrblocks3|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_4.csv|1|int|37953536|tinyblocks|64|false|25716420|1334304|24382116|1.47585
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_4.csv|1|int|37953536|tinyblocks|128|false|25065623|667152|24398471|1.51417
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_4.csv|1|int|37953536|tinyblocks|256|false|25369318|333576|25035742|1.49604
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_4.csv|1|int|37953536|tinyblocks|512|false|25861129|166788|25694341|1.46759
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_4.csv|1|int|37953536|btrblocks1|64|false|21460968|0|21460968|1.76849
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_4.csv|1|int|37953536|btrblocks2|64|false|17166197|0|17166197|2.21095
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_4.csv|1|int|37953536|btrblocks3|64|false|17166197|0|17166197|2.21095
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_6.csv|0|int|37953536|tinyblocks|64|false|1334304|1334304|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_6.csv|0|int|37953536|tinyblocks|128|false|667152|667152|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_6.csv|0|int|37953536|tinyblocks|256|false|333576|333576|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_6.csv|0|int|37953536|tinyblocks|512|false|166788|166788|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_6.csv|0|int|37953536|btrblocks1|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_6.csv|0|int|37953536|btrblocks2|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_6.csv|0|int|37953536|btrblocks3|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_6.csv|1|int|37953536|tinyblocks|64|false|25716380|1334304|24382076|1.47585
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_6.csv|1|int|37953536|tinyblocks|128|false|25064755|667152|24397603|1.51422
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_6.csv|1|int|37953536|tinyblocks|256|false|25368458|333576|25034882|1.49609
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_6.csv|1|int|37953536|tinyblocks|512|false|25857132|166788|25690344|1.46782
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_6.csv|1|int|37953536|btrblocks1|64|false|21461692|0|21461692|1.76843
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_6.csv|1|int|37953536|btrblocks2|64|false|17166049|0|17166049|2.21097
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_6.csv|1|int|37953536|btrblocks3|64|false|17166049|0|17166049|2.21097
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_2.csv|0|int|37953536|tinyblocks|64|false|1334304|1334304|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_2.csv|0|int|37953536|tinyblocks|128|false|667152|667152|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_2.csv|0|int|37953536|tinyblocks|256|false|333576|333576|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_2.csv|0|int|37953536|tinyblocks|512|false|166788|166788|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_2.csv|0|int|37953536|btrblocks1|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_2.csv|0|int|37953536|btrblocks2|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_2.csv|0|int|37953536|btrblocks3|64|false|1160|0|1160|32718.6
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_2.csv|1|int|37953536|tinyblocks|64|false|25711990|1334304|24377686|1.4761
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_2.csv|1|int|37953536|tinyblocks|128|false|25063067|667152|24395915|1.51432
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_2.csv|1|int|37953536|tinyblocks|256|false|25364284|333576|25030708|1.49634
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_2.csv|1|int|37953536|tinyblocks|512|false|25863346|166788|25696558|1.46746
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_2.csv|1|int|37953536|btrblocks1|64|false|21461340|0|21461340|1.76846
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_2.csv|1|int|37953536|btrblocks2|64|false|17168241|0|17168241|2.21068
/raid0/schmitt/tinyblocks/data/pbi_int/RealEstate2/RealEstate2_2.csv|1|int|37953536|btrblocks3|64|false|17168241|0|17168241|2.21068
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|0|int|82644992|tinyblocks|64|false|2906624|2905488|1136|28.4333
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|0|int|82644992|tinyblocks|128|false|1453896|1452744|1152|56.8438
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|0|int|82644992|tinyblocks|256|false|728333|726372|1961|113.471
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|0|int|82644992|tinyblocks|512|false|365702|363186|2516|225.99
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|0|int|82644992|btrblocks1|64|false|3554|0|3554|23254.1
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|1|int|82644992|tinyblocks|64|false|30795362|2905488|27889874|2.68368
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|1|int|82644992|tinyblocks|128|false|28915032|1452744|27462288|2.8582
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|1|int|82644992|tinyblocks|256|false|28707789|726372|27981417|2.87884
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|1|int|82644992|tinyblocks|512|false|29103107|363186|28739921|2.83973
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|1|int|82644992|btrblocks1|64|false|45488408|0|45488408|1.81684
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|1|int|82644992|btrblocks2|64|false|37528582|0|37528582|2.20219
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|1|int|82644992|btrblocks3|64|false|35779047|0|35779047|2.30987
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|2|int|82644992|tinyblocks|64|false|3303710|2905488|398222|25.0158
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|2|int|82644992|tinyblocks|128|false|1848225|1452744|395481|44.7159
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|2|int|82644992|tinyblocks|256|false|1173571|726372|447199|70.4218
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|2|int|82644992|tinyblocks|512|false|868527|363186|505341|95.1554
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|2|int|82644992|btrblocks1|64|false|2727797|0|2727797|30.2973
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|2|int|82644992|btrblocks2|64|false|474339|0|474339|174.232
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|2|int|82644992|btrblocks3|64|false|466133|0|466133|177.299
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|3|int|82644992|tinyblocks|64|false|13313231|2905488|10407743|6.20773
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|3|int|82644992|tinyblocks|128|false|11399606|1452744|9946862|7.24981
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|3|int|82644992|tinyblocks|256|false|11209374|726372|10483002|7.37285
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|3|int|82644992|tinyblocks|512|false|11400583|363186|11037397|7.24919
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|3|int|82644992|btrblocks1|64|false|9418184|0|9418184|8.77505
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|3|int|82644992|btrblocks2|64|false|9451912|0|9451912|8.74373
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|3|int|82644992|btrblocks3|64|false|9437641|0|9437641|8.75695
