cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
998419024.75, 3430617.89,    0.00, 3278081293.81,  65154.80,      56.01,    1055305.24, 259039474.00,     1, 3.28, 1.00, 3.85 , 0.92985, 3.05295
998971935.82, 3368792.27,    0.00, 3274813670.24,  66113.03,      20.93,    1055467.99, 258157443.00,     1, 3.28, 1.00, 3.87 , 0.930365, 3.04991
998413066.21, 3622405.54,    0.00, 3280082465.17,  64252.56,      39.00,    1055832.02, 264670567.00,     1, 3.29, 1.00, 3.77 , 0.929845, 3.05481
994888464.09, 3384784.58,    0.00, 3278004725.29,  66625.74,      47.34,    1054428.29, 257445130.00,     1, 3.29, 1.00, 3.86 , 0.926562, 3.05288
998459748.49, 3347948.55,    0.00, 3284057500.91,  64762.66,      13.95,    1055627.36, 258115457.00,     1, 3.29, 1.00, 3.87 , 0.929888, 3.05852
998076013.16, 3390042.86,    0.00, 3280928032.73,  68020.82,      39.08,    1056583.36, 258196462.00,     1, 3.29, 1.00, 3.87 , 0.929531, 3.0556
1063131716.72, 3716403.52,    0.00, 3341054621.73,  70844.23,     110.06,    3069788.91, 278188625.00,     1, 3.14, 1.00, 3.82 , 0.990119, 3.1116
1058708389.72, 3610761.42,    0.00, 3449088547.93,  71783.17,      40.58,    2106395.54, 274048161.00,     1, 3.26, 1.00, 3.86 , 0.985999, 3.21221
1082531443.86, 3730583.97,    0.00, 3672778098.87,  72907.22,      23.79,    2104748.33, 280523453.00,     1, 3.39, 1.00, 3.86 , 1.00819, 3.42054
1110866613.44, 3667452.30,    0.00, 4118690873.71,  75977.76,      11.21,    1055161.89, 287235253.00,     1, 3.71, 1.00, 3.87 , 1.03458, 3.83583
1117814269.12, 3700766.77,    0.00, 4117110395.90,  77713.19,      13.96,    1055604.06, 289452425.00,     1, 3.68, 1.00, 3.86 , 1.04105, 3.83436
1113740773.86, 3769542.49,    0.00, 4120126756.45,  78586.93,       7.00,    1055323.76, 288665797.00,     1, 3.70, 1.00, 3.86 , 1.03725, 3.83717
1118246795.21, 3726244.53,    0.00, 4116260655.75,  74856.88,       4.20,    1055491.32, 289301986.00,     1, 3.68, 1.00, 3.87 , 1.04145, 3.83357
1113188715.11, 3707828.77,    0.00, 4117835188.35,  77356.27,       7.00,    1055692.19, 287911168.00,     1, 3.70, 1.00, 3.87 , 1.03674, 3.83503
1117533549.93, 3721026.25,    0.00, 4120719569.86,  79181.48,       4.19,    1055268.99, 289274576.00,     1, 3.69, 1.00, 3.86 , 1.04078, 3.83772
1112048342.57, 3768546.27,    0.00, 4117899285.20,  79015.38,       4.21,    1055521.59, 287653423.00,     1, 3.70, 1.00, 3.87 , 1.03568, 3.83509
1118494350.75, 3676667.90,    0.00, 4115711775.19,  73511.98,       1.40,    1055029.86, 288896039.00,     1, 3.68, 1.00, 3.87 , 1.04168, 3.83306
1112135848.48, 3684443.80,    0.00, 4116376806.62,  76542.28,       4.20,    1055901.64, 287472137.00,     1, 3.70, 1.00, 3.87 , 1.03576, 3.83367
1120206474.53, 3725429.06,    0.00, 4117094357.80,  80029.49,       9.79,    1056013.52, 290068039.00,     1, 3.68, 1.00, 3.86 , 1.04327, 3.83434
1114068354.50, 3745426.40,    0.00, 4119393137.33,  78485.15,      15.38,    1056572.20, 289536793.00,     1, 3.70, 1.00, 3.85 , 1.03756, 3.83648
1121550177.36, 3994227.63,    0.00, 4115072175.13,  72568.69,     182.14,    1056368.85, 294223642.00,     1, 3.67, 1.00, 3.81 , 1.04452, 3.83246
1114704745.53, 3733382.51,    0.00, 4118982601.75,  78846.73,      50.42,    1059774.66, 288742518.00,     1, 3.70, 1.00, 3.86 , 1.03815, 3.8361
1115440678.44, 3777652.29,    0.00, 4116696141.84,  77605.71,      62.94,    1056018.88, 290237943.00,     1, 3.69, 1.00, 3.84 , 1.03884, 3.83397
1114206495.29, 3752216.39,    0.00, 4117131990.09,  76350.79,      65.60,    1055747.79, 290532097.00,     1, 3.70, 1.00, 3.84 , 1.03769, 3.83438
1117582783.47, 3789494.56,    0.00, 4120448306.54,  75436.21,       1.40,    1055033.06, 290469983.00,     1, 3.69, 1.00, 3.85 , 1.04083, 3.83747
1114206564.58, 3694212.70,    0.00, 4115879372.22,  77989.01,       0.00,    1057143.28, 288062828.00,     1, 3.69, 1.00, 3.87 , 1.03769, 3.83321
1118007878.59, 3684561.08,    0.00, 4115777730.08,  78389.12,       2.79,    1055609.99, 288826884.00,     1, 3.68, 1.00, 3.87 , 1.04123, 3.83312
1113813322.60, 3708943.87,    0.00, 4121514822.05,  78904.73,       5.59,    1054971.04, 288522889.00,     1, 3.70, 1.00, 3.86 , 1.03732, 3.83846
1118647856.51, 3744939.45,    0.00, 4118262253.98,  75706.76,       9.78,    1054831.20, 290037058.00,     1, 3.68, 1.00, 3.86 , 1.04182, 3.83543
1108545851.74, 3737507.49,    0.00, 4118466373.60,  76801.00,       1.40,    1055435.11, 286776369.00,     1, 3.72, 1.00, 3.87 , 1.03241, 3.83562
1118953236.54, 3773128.93,    0.00, 4118727205.95,  79023.89,       9.79,    1055347.09, 289567190.00,     1, 3.68, 1.00, 3.86 , 1.04211, 3.83586
993392679.05, 3343865.42,    0.00, 3229034301.35,  66094.54,       8.37,    1054496.94, 256887052.00,     1, 3.25, 1.00, 3.87 , 0.925169, 3.00727
