cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
251744720.78, 1028306.49,    0.00, 727715705.95,  18306.53,      38.74,       7301.55, 65835598.00,     1, 2.89, 1.00, 3.82 , 0.234456, 0.677738
252500927.91, 1092375.10,    0.00, 727910255.06,  18025.34,     105.35,       2303.64, 68028751.00,     1, 2.88, 1.00, 3.71 , 0.23516, 0.677919
252586494.76, 1083401.96,    0.00, 726169582.23,  18755.78,     100.26,       2323.07, 66870708.00,     1, 2.87, 1.00, 3.78 , 0.23524, 0.676298
251990741.62, 1100720.61,    0.00, 729681203.81,  18088.42,      45.38,       2108.04, 66734256.00,     1, 2.90, 1.00, 3.78 , 0.234685, 0.679569
251939813.82, 1156482.70,    0.00, 729083960.27,  16965.47,     145.22,       2311.78, 69131819.00,     1, 2.89, 1.00, 3.64 , 0.234637, 0.679012
252093949.90, 1175670.67,    0.00, 728105581.67,  17772.02,      55.92,       2217.22, 69895114.00,     1, 2.89, 1.00, 3.61 , 0.234781, 0.678101
252008882.10, 1085618.47,    0.00, 727404050.49,  18569.83,     184.27,       2092.18, 66296854.00,     1, 2.89, 1.00, 3.80 , 0.234702, 0.677448
252085696.23, 1016535.43,    0.00, 728594321.30,  18463.51,      13.96,       2038.51, 65904812.00,     1, 2.89, 1.00, 3.82 , 0.234773, 0.678556
251919269.96, 1058245.17,    0.00, 727794725.33,  18129.56,      18.08,       2007.10, 66494326.00,     1, 2.89, 1.00, 3.79 , 0.234618, 0.677812
252056982.93, 1165631.27,    0.00, 726603346.43,  18891.74,      38.33,       2141.81, 67127181.00,     1, 2.88, 1.00, 3.75 , 0.234746, 0.676702
251876496.29, 1167148.42,    0.00, 727528693.39,  20599.86,      78.86,       2447.17, 68078287.00,     1, 2.89, 1.00, 3.70 , 0.234578, 0.677564
251641444.45, 1084959.95,    0.00, 729537128.26,  18176.11,      92.98,       2183.48, 66903054.00,     1, 2.90, 1.00, 3.76 , 0.234359, 0.679434
251100070.22, 1080721.10,    0.00, 729541364.36,  19097.73,      62.64,       2156.59, 66411590.00,     1, 2.91, 1.00, 3.78 , 0.233855, 0.679438
251562972.43, 1059601.38,    0.00, 728955050.87,  17864.49,       1.38,       2024.82, 66271773.00,     1, 2.90, 1.00, 3.80 , 0.234286, 0.678892
251061562.92, 1065539.87,    0.00, 728527785.28,  18232.13,      11.15,       2055.08, 66575317.00,     1, 2.90, 1.00, 3.77 , 0.233819, 0.678494
251677229.28, 1021745.55,    0.00, 727994023.51,  18195.45,      52.46,       2010.80, 65786722.00,     1, 2.89, 1.00, 3.83 , 0.234393, 0.677997
252355104.76, 1036000.32,    0.00, 726862228.62,  18672.18,       9.69,       1971.62, 65826597.00,     1, 2.88, 1.00, 3.83 , 0.235024, 0.676943
252853344.00, 1011056.75,    0.00, 726351862.74,  17600.35,      15.24,       2040.45, 65866930.00,     1, 2.87, 1.00, 3.84 , 0.235488, 0.676468
252299214.15, 1091997.75,    0.00, 727398192.83,  17768.77,      27.45,       2106.07, 67575601.00,     1, 2.88, 1.00, 3.73 , 0.234972, 0.677442
252903389.22, 1021170.42,    0.00, 727054466.37,  17637.01,      15.28,       2147.27, 66635513.00,     1, 2.87, 1.00, 3.80 , 0.235535, 0.677122
251209192.82, 1110662.52,    0.00, 729269467.19,  19021.58,      41.83,       2169.73, 66938627.00,     1, 2.90, 1.00, 3.75 , 0.233957, 0.679185
252331942.68, 1026769.47,    0.00, 727684284.45,  17656.60,      14.00,       2061.39, 66027661.00,     1, 2.88, 1.00, 3.82 , 0.235002, 0.677709
252293784.62, 978935.93,    0.00, 726272344.79,  17838.12,      23.82,       1930.49, 65548597.00,     1, 2.88, 1.00, 3.85 , 0.234967, 0.676394
252283107.32, 1038104.63,    0.00, 728828095.71,  18563.48,       5.50,       2002.21, 66319848.00,     1, 2.89, 1.00, 3.80 , 0.234957, 0.678774
251212646.70, 1028280.81,    0.00, 729029943.21,  18743.59,      15.33,       2045.08, 66231144.00,     1, 2.90, 1.00, 3.79 , 0.23396, 0.678962
251690558.88, 1106385.34,    0.00, 729275689.82,  18250.14,       5.52,       2151.60, 66585938.00,     1, 2.90, 1.00, 3.78 , 0.234405, 0.679191
252422539.31, 1107523.86,    0.00, 725691130.25,  18116.81,       5.55,       2137.53, 66956027.00,     1, 2.87, 1.00, 3.77 , 0.235087, 0.675853
252146178.37, 1014921.38,    0.00, 729415660.91,  17815.50,       4.18,       1936.16, 66166652.00,     1, 2.89, 1.00, 3.81 , 0.234829, 0.679321
251706266.62, 1072320.20,    0.00, 729667966.13,  18643.36,       5.54,       2033.47, 66137181.00,     1, 2.90, 1.00, 3.81 , 0.23442, 0.679556
251431631.82, 1013999.07,    0.00, 729542883.90,  16890.14,       9.66,       1900.47, 65949298.00,     1, 2.90, 1.00, 3.81 , 0.234164, 0.67944
251926659.97, 1051511.53,    0.00, 726275038.53,  18497.13,       5.51,       1922.65, 65890780.00,     1, 2.88, 1.00, 3.82 , 0.234625, 0.676396
253010875.10, 1050029.59,    0.00, 727824982.56,  18432.41,       8.26,       1935.68, 66190170.00,     1, 2.88, 1.00, 3.82 , 0.235635, 0.67784
