cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
210108867.69, 954152.84,    0.00, 779282105.55,  14474.84,      53.69,       4243.47, 55039170.00,     1, 3.71, 1.00, 3.82 , 0.195679, 0.725763
210481847.74, 931484.10,    0.00, 779005343.05,  14171.99,      72.06,       1645.21, 56531505.00,     1, 3.70, 1.00, 3.72 , 0.196026, 0.725505
211085291.98, 911942.57,    0.00, 776742289.59,  14824.76,      31.94,       1484.55, 55529549.00,     1, 3.68, 1.00, 3.80 , 0.196588, 0.723398
212016304.28, 884686.52,    0.00, 774227222.95,  14063.82,       6.91,       1448.49, 55236372.00,     1, 3.65, 1.00, 3.84 , 0.197456, 0.721055
210549609.26, 880614.94,    0.00, 778470998.78,  14913.45,       5.53,       3434.94, 55333972.00,     1, 3.70, 1.00, 3.81 , 0.19609, 0.725008
209406499.79, 838085.89,    0.00, 777790448.82,  13681.13,       8.24,       1462.16, 54938361.00,     1, 3.71, 1.00, 3.81 , 0.195025, 0.724374
210573502.40, 872895.18,    0.00, 779457571.27,  15232.50,      19.40,       1592.52, 55410004.00,     1, 3.70, 1.00, 3.80 , 0.196112, 0.725926
209637541.22, 880413.76,    0.00, 777182291.10,  15312.73,      58.08,       2796.00, 55286883.00,     1, 3.71, 1.00, 3.79 , 0.19524, 0.723807
209208342.78, 883393.51,    0.00, 780320356.57,  14797.29,       6.88,       1770.98, 55037429.00,     1, 3.73, 1.00, 3.80 , 0.19484, 0.72673
212016814.63, 847031.91,    0.00, 776969207.23,  13449.61,      12.45,       1940.14, 55343395.00,     1, 3.66, 1.00, 3.83 , 0.197456, 0.723609
209580472.18, 932124.56,    0.00, 780552861.07,  15211.11,      47.88,       4758.02, 56406226.00,     1, 3.72, 1.00, 3.72 , 0.195187, 0.726947
208821982.81, 881198.70,    0.00, 779448857.08,  14534.79,       4.17,       3349.64, 55596673.00,     1, 3.73, 1.00, 3.76 , 0.194481, 0.725918
211385538.56, 950626.60,    0.00, 776045758.03,  16105.38,      25.26,       3591.47, 56109544.00,     1, 3.67, 1.00, 3.77 , 0.196868, 0.722749
209363017.27, 882487.71,    0.00, 775669057.16,  14053.42,      11.13,       2779.49, 55648914.00,     1, 3.70, 1.00, 3.76 , 0.194985, 0.722398
212297602.09, 912272.56,    0.00, 772712580.78,  15493.09,       4.15,       3474.50, 55364323.00,     1, 3.64, 1.00, 3.83 , 0.197718, 0.719645
209541908.92, 910770.98,    0.00, 777267647.10,  14721.20,       1.39,       3708.44, 55499446.00,     1, 3.71, 1.00, 3.78 , 0.195151, 0.723887
209236958.00, 913950.55,    0.00, 780911358.50,  15107.00,       1.39,       3838.79, 55481641.00,     1, 3.73, 1.00, 3.77 , 0.194867, 0.72728
210354827.60, 876270.83,    0.00, 776513716.47,  14764.07,       8.30,       5364.04, 55317055.00,     1, 3.69, 1.00, 3.80 , 0.195908, 0.723185
210920499.14, 923550.64,    0.00, 774385058.75,  15809.12,       8.39,       3707.17, 55921246.00,     1, 3.67, 1.00, 3.77 , 0.196435, 0.721202
209798001.62, 903146.83,    0.00, 778528489.66,  15812.78,       9.67,       5209.44, 55261277.00,     1, 3.71, 1.00, 3.80 , 0.19539, 0.725061
209542527.43, 889600.50,    0.00, 777986567.81,  14869.01,       5.55,       2701.10, 55451499.00,     1, 3.71, 1.00, 3.78 , 0.195152, 0.724556
210658576.59, 896016.34,    0.00, 777039036.57,  14081.96,       6.90,       2638.40, 55161321.00,     1, 3.69, 1.00, 3.82 , 0.196191, 0.723674
209506126.68, 887268.38,    0.00, 778420826.05,  14985.10,      37.36,       3148.24, 55340349.00,     1, 3.72, 1.00, 3.79 , 0.195118, 0.724961
211289096.86, 914084.74,    0.00, 776538480.41,  15223.21,      11.06,       3415.50, 55270095.00,     1, 3.68, 1.00, 3.82 , 0.196778, 0.723208
211200713.70, 905733.56,    0.00, 774389199.70,  15837.56,       9.69,       3900.39, 55375285.00,     1, 3.67, 1.00, 3.81 , 0.196696, 0.721206
210989058.39, 899611.11,    0.00, 776671794.87,  14242.09,       5.56,       4502.21, 55616857.00,     1, 3.68, 1.00, 3.79 , 0.196499, 0.723332
210229995.01, 901115.48,    0.00, 780094291.84,  14633.72,       5.57,       3720.84, 55729315.00,     1, 3.71, 1.00, 3.77 , 0.195792, 0.726519
211370520.18, 980219.60,    0.00, 783170884.29,  16297.70,     144.01,       6335.60, 56526520.00,     1, 3.71, 1.00, 3.74 , 0.196854, 0.729385
208325035.14, 934573.10,    0.00, 780678764.50,  15872.32,     136.55,       3368.12, 55178634.00,     1, 3.75, 1.00, 3.78 , 0.194018, 0.727064
210410869.92, 937053.11,    0.00, 776093838.30,  14639.69,      57.08,       2548.14, 55628935.00,     1, 3.69, 1.00, 3.78 , 0.19596, 0.722794
211070282.41, 931106.61,    0.00, 775013319.77,  16060.20,       8.33,       5885.14, 55518931.00,     1, 3.67, 1.00, 3.80 , 0.196575, 0.721787
211062397.22, 871648.56,    0.00, 776427061.51,  14736.46,       6.96,       2561.60, 55693476.00,     1, 3.68, 1.00, 3.79 , 0.196567, 0.723104
