cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
2503162869.72, 8410262.37,    0.00, 9321652123.33, 151429.60,     394.44,    5266304.02, 570922219.00,     1, 3.72, 1.00, 4.38 , 2.33125, 8.68147
2529279239.30, 8293206.15,    0.00, 9353385511.05, 151240.47,     326.49,    5263378.26, 575131787.00,     1, 3.70, 1.00, 4.40 , 2.35557, 8.71102
2544567938.85, 8095038.90,    0.00, 9415179428.23, 142528.41,     273.86,    5257040.77, 578105197.00,     1, 3.70, 1.00, 4.40 , 2.36981, 8.76857
2547857103.39, 8155505.29,    0.00, 9411050525.50, 155609.10,     331.61,    5263302.24, 575231193.00,     1, 3.69, 1.00, 4.43 , 2.37288, 8.76472
2544174848.29, 8021597.11,    0.00, 9416541474.46, 144536.09,     290.93,    5264648.06, 577974081.00,     1, 3.70, 1.00, 4.40 , 2.36945, 8.76984
2547925816.46, 7552633.18,    0.00, 9410417116.30, 143717.04,      85.27,    5260576.83, 571238931.00,     1, 3.69, 1.00, 4.46 , 2.37294, 8.76413
2544416679.40, 8429181.89,    0.00, 9417681689.09, 148784.21,     344.02,    5262190.19, 580350517.00,     1, 3.70, 1.00, 4.38 , 2.36967, 8.7709
2142872626.11, 6953255.76,    0.00, 9422163621.74, 128923.54,     102.14,    8952640.25, 486241664.00,     1, 4.40, 1.00, 4.41 , 1.99571, 8.77507
2139583022.92, 7227185.03,    0.00, 9401225731.56, 128920.10,     281.96,    8830324.98, 488503206.00,     1, 4.39, 1.00, 4.38 , 1.99264, 8.75557
2144657025.60, 6615985.30,    0.00, 9407679774.40, 121375.05,      61.61,    8949360.83, 483094905.00,     1, 4.39, 1.00, 4.44 , 1.99737, 8.76158
2139158138.80, 6559754.70,    0.00, 9407489318.84, 120631.42,      57.23,    8841089.73, 481533972.00,     1, 4.40, 1.00, 4.44 , 1.99225, 8.76141
2144656860.58, 6507214.40,    0.00, 9410195985.40, 125065.01,      86.82,    8936643.06, 483123708.00,     1, 4.39, 1.00, 4.44 , 1.99737, 8.76393
2139559713.16, 7049504.55,    0.00, 9408367729.93, 127687.17,      75.57,    8860394.55, 485249075.00,     1, 4.40, 1.00, 4.41 , 1.99262, 8.76223
2150264005.04, 7109057.97,    0.00, 9405956180.10, 127881.74,     111.62,    8942182.46, 487495277.00,     1, 4.37, 1.00, 4.41 , 2.00259, 8.75998
2139860935.62, 7292472.25,    0.00, 9410348501.79, 123513.88,     308.19,    8862720.98, 490855051.00,     1, 4.40, 1.00, 4.36 , 1.9929, 8.76407
2099026260.20, 6435617.67,    0.00, 9410864636.91, 125453.98,     167.67,    9093562.74, 473070137.00,     1, 4.48, 1.00, 4.44 , 1.95487, 8.76455
2105266451.13, 6811763.57,    0.00, 9397452234.50, 124616.83,      88.07,    8959117.36, 478812271.00,     1, 4.46, 1.00, 4.40 , 1.96068, 8.75206
2101101566.35, 6703088.31,    0.00, 9404285428.96, 122115.80,     179.29,    9068920.36, 476469170.00,     1, 4.48, 1.00, 4.41 , 1.9568, 8.75842
2108157374.11, 6713108.08,    0.00, 9396910577.38, 123252.63,     169.49,    8922137.27, 477909471.00,     1, 4.46, 1.00, 4.41 , 1.96337, 8.75155
2101292002.05, 6636159.31,    0.00, 9406410779.89, 126082.70,      97.85,    9082088.83, 475280241.00,     1, 4.48, 1.00, 4.42 , 1.95698, 8.7604
2107133343.86, 6707485.68,    0.00, 9409279736.74, 129191.58,     127.33,    8946422.64, 477515489.00,     1, 4.47, 1.00, 4.41 , 1.96242, 8.76307
2104113526.66, 6739580.89,    0.00, 9407693643.55, 125103.38,     161.08,    9076329.17, 476172208.00,     1, 4.47, 1.00, 4.42 , 1.95961, 8.7616
2108606510.85, 6779580.58,    0.00, 9391484132.96, 123306.28,      82.62,    8945364.67, 476746919.00,     1, 4.45, 1.00, 4.42 , 1.96379, 8.7465
2102765883.05, 6250263.44,    0.00, 9395330235.76, 122364.69,      62.95,    9085498.58, 471384017.00,     1, 4.47, 1.00, 4.46 , 1.95835, 8.75008
2104825419.71, 6875207.05,    0.00, 9402437666.07, 123397.56,     117.43,    8955676.26, 480791813.00,     1, 4.47, 1.00, 4.38 , 1.96027, 8.7567
2103549121.80, 6830676.37,    0.00, 9400438204.81, 124671.53,     274.88,    9069262.49, 477210717.00,     1, 4.47, 1.00, 4.41 , 1.95908, 8.75484
2105685578.01, 6660285.39,    0.00, 9400111663.67, 118734.30,      79.86,    8948087.58, 477041361.00,     1, 4.46, 1.00, 4.41 , 1.96107, 8.75454
2105029618.76, 7203475.35,    0.00, 9406054764.14, 126572.32,     504.24,    9073813.11, 481897206.00,     1, 4.47, 1.00, 4.37 , 1.96046, 8.76007
2104957114.04, 6884833.47,    0.00, 9400339981.51, 126564.46,     156.78,    8984213.02, 477471069.00,     1, 4.47, 1.00, 4.41 , 1.96039, 8.75475
2102314189.90, 6893057.63,    0.00, 9401099051.29, 124387.03,     162.35,    9080995.88, 478984538.00,     1, 4.47, 1.00, 4.39 , 1.95793, 8.75546
2106477123.73, 6232091.76,    0.00, 9388175530.46, 118571.79,     114.70,    8914285.24, 472207328.00,     1, 4.46, 1.00, 4.46 , 1.96181, 8.74342
2102175286.30, 6279280.25,    0.00, 9397390540.17, 125170.66,      79.66,    9086481.09, 472037366.00,     1, 4.47, 1.00, 4.45 , 1.9578, 8.752
