cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
9525432928.06, 28732044.72,    0.00, 32916217373.13, 736668.12,     885.90,   16059746.31, 2155198238.00,     1, 3.46, 1.00, 4.42 , 8.87125, 30.6556
9807111270.07, 30509350.68,    0.00, 34425818188.07, 1043866.99,    1551.07,   13399864.87, 2226954741.00,     1, 3.51, 1.00, 4.40 , 9.13358, 32.0615
9914587016.19, 33582079.23,    0.00, 34596165980.77, 1629319.48,    2627.71,   14175155.17, 2281790778.00,     1, 3.49, 1.00, 4.35 , 9.23368, 32.2202
10261331404.99, 33039271.40,    0.00, 33701989859.52, 1004016.11,    1263.11,   10275699.55, 2331581857.00,     1, 3.28, 1.00, 4.40 , 9.55661, 31.3874
9866702011.94, 32039816.05,    0.00, 34967740807.68, 1388262.25,    2991.08,   13023251.22, 2237525285.00,     1, 3.54, 1.00, 4.41 , 9.18908, 32.5662
10051693455.89, 31488954.74,    0.00, 34953284457.12, 1089358.96,    2430.58,   14660256.88, 2283044555.00,     1, 3.48, 1.00, 4.40 , 9.36137, 32.5528
9921903660.49, 29785055.10,    0.00, 35088885433.97, 972000.39,     623.04,   12734440.68, 2247144264.00,     1, 3.54, 1.00, 4.42 , 9.24049, 32.6791
10163571320.49, 30950233.77,    0.00, 33565846680.17, 893932.17,     575.14,    8068053.79, 2294914760.00,     1, 3.30, 1.00, 4.43 , 9.46556, 31.2606
10083716955.42, 29780984.68,    0.00, 35236750589.50, 1007471.59,     843.97,   14017937.19, 2265276445.00,     1, 3.49, 1.00, 4.45 , 9.39119, 32.8168
10140896711.81, 30070446.95,    0.00, 35218419111.61, 950907.60,     600.53,   17937719.80, 2281741361.00,     1, 3.47, 1.00, 4.44 , 9.44445, 32.7997
10009929484.03, 29021732.77,    0.00, 35353640301.55, 1271872.55,     306.41,   10361643.58, 2245161398.00,     1, 3.53, 1.00, 4.46 , 9.32247, 32.9256
9864012184.75, 29206162.74,    0.00, 35172046159.04, 873767.94,     967.23,   11485561.00, 2220337024.00,     1, 3.57, 1.00, 4.44 , 9.18658, 32.7565
10195520694.85, 30407352.00,    0.00, 35501489661.35, 2086386.84,     436.76,   13032748.85, 2295741763.00,     1, 3.48, 1.00, 4.44 , 9.49532, 33.0633
10090249008.96, 30138292.57,    0.00, 35486480934.72, 834005.71,     412.86,   14526867.02, 2272297369.00,     1, 3.52, 1.00, 4.44 , 9.39728, 33.0494
10309179718.31, 30093815.27,    0.00, 35635707672.85, 1574952.56,     223.86,   18930559.92, 2315582142.00,     1, 3.46, 1.00, 4.45 , 9.60117, 33.1883
9194374673.39, 26715073.44,    0.00, 32382687115.19, 760651.56,     905.90,   13181905.31, 2066019441.00,     1, 3.52, 1.00, 4.45 , 8.56293, 30.1587
10251949203.34, 29677640.34,    0.00, 35777448952.27, 1674547.47,     174.87,   13136725.50, 2301258047.00,     1, 3.49, 1.00, 4.45 , 9.54787, 33.3203
10127454621.68, 29122803.80,    0.00, 35756571828.47, 846177.41,     166.61,   14858344.56, 2270609436.00,     1, 3.53, 1.00, 4.46 , 9.43193, 33.3009
10217629837.99, 30321368.08,    0.00, 35902920867.62, 1929256.49,     636.57,   12780579.94, 2307238592.00,     1, 3.51, 1.00, 4.43 , 9.51591, 33.4372
10037269965.20, 29169963.22,    0.00, 35719134676.46, 847164.55,     635.31,   11983462.77, 2251944621.00,     1, 3.56, 1.00, 4.46 , 9.34794, 33.266
10247242600.41, 30694366.74,    0.00, 36057428365.49, 2019362.02,     510.69,   14039364.44, 2315533426.00,     1, 3.52, 1.00, 4.43 , 9.54349, 33.5811
10348473144.92, 30151153.84,    0.00, 36031114507.46, 862874.38,     364.10,   16182571.49, 2324609271.00,     1, 3.48, 1.00, 4.45 , 9.63777, 33.5566
10369984624.96, 31044024.83,    0.00, 36197477843.85, 2246838.01,     358.34,   18618240.01, 2339216825.00,     1, 3.49, 1.00, 4.43 , 9.6578, 33.7115
9986181479.62, 28971927.80,    0.00, 35538890995.71, 847700.49,     188.99,    8874710.66, 2239863678.00,     1, 3.56, 1.00, 4.46 , 9.30036, 33.0982
10181830486.23, 30984707.36,    0.00, 36323246204.45, 2172812.09,     485.62,   11438434.93, 2302137240.00,     1, 3.57, 1.00, 4.42 , 9.48257, 33.8287
10231995841.24, 30523714.32,    0.00, 36281402886.08, 884879.15,     505.32,   11097503.44, 2305047048.00,     1, 3.55, 1.00, 4.44 , 9.52929, 33.7897
10428154817.82, 30925641.28,    0.00, 36445481995.70, 2115027.26,     310.56,   13130434.72, 2350124081.00,     1, 3.49, 1.00, 4.44 , 9.71198, 33.9425
10389711157.02, 31242143.59,    0.00, 36240732832.73, 912235.60,     351.38,   17736072.47, 2344830256.00,     1, 3.49, 1.00, 4.43 , 9.67617, 33.7518
10666348828.60, 31563756.53,    0.00, 36579015763.52, 2916438.23,     572.71,   18928392.59, 2402386979.00,     1, 3.43, 1.00, 4.44 , 9.93381, 34.0669
10687175402.14, 31875774.69,    0.00, 36567582985.38, 2480228.85,     311.97,   20652078.39, 2406179727.00,     1, 3.42, 1.00, 4.44 , 9.95321, 34.0562
10438974727.34, 30733892.47,    0.00, 36725229223.29, 2111743.88,     407.48,   16793388.44, 2346638062.00,     1, 3.52, 1.00, 4.45 , 9.72205, 34.203
10425143154.85, 31509383.07,    0.00, 36700574696.41, 1032552.81,     483.13,   16211125.45, 2359533269.00,     1, 3.52, 1.00, 4.42 , 9.70917, 34.1801
