cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
504999102.07, 1847666.47,    0.00, 1322681206.65,  33496.67,      19.46,       3493.41, 131044760.00,     1, 2.62, 1.00, 3.85 , 0.470317, 1.23184
504132072.27, 1773416.90,    0.00, 1321597158.80,  33972.98,      15.30,       3449.73, 130332858.00,     1, 2.62, 1.00, 3.87 , 0.46951, 1.23083
503518850.67, 1769961.61,    0.00, 1326129609.04,  34911.97,       6.92,       3025.65, 130280993.00,     1, 2.63, 1.00, 3.86 , 0.468938, 1.23505
503529237.27, 1751575.28,    0.00, 1320223235.35,  34377.55,       5.57,       3233.04, 130351758.00,     1, 2.62, 1.00, 3.86 , 0.468948, 1.22955
504443066.87, 1810148.77,    0.00, 1333144950.67,  33136.74,       1.39,       3142.80, 130690278.00,     1, 2.64, 1.00, 3.86 , 0.469799, 1.24159
503525264.41, 1752900.83,    0.00, 1330965745.42,  34315.91,      20.86,       3062.59, 130323297.00,     1, 2.64, 1.00, 3.86 , 0.468944, 1.23956
503613832.80, 1754762.69,    0.00, 1335962237.09,  34706.98,      30.45,       3177.13, 130394129.00,     1, 2.65, 1.00, 3.86 , 0.469027, 1.24421
503191250.09, 1797960.78,    0.00, 1346989353.32,  34716.26,       0.00,       3136.10, 130490864.00,     1, 2.68, 1.00, 3.86 , 0.468633, 1.25448
501923713.42, 1803050.41,    0.00, 1370905777.69,  34268.06,      31.81,       9089.15, 130481741.00,     1, 2.73, 1.00, 3.85 , 0.467453, 1.27676
494767661.12, 1758192.38,    0.00, 1416476620.86,  35792.85,       1.40,       3442.95, 128076572.00,     1, 2.86, 1.00, 3.86 , 0.460788, 1.3192
495515712.11, 1775832.00,    0.00, 1416115958.13,  36559.78,       8.38,       3332.23, 128193758.00,     1, 2.86, 1.00, 3.87 , 0.461485, 1.31886
496654482.92, 1828722.02,    0.00, 1416046003.91,  35341.77,      26.27,       3426.28, 130402434.00,     1, 2.85, 1.00, 3.81 , 0.462546, 1.3188
495747060.94, 1870740.22,    0.00, 1416460597.61,  32317.10,      79.75,       3713.33, 132914277.00,     1, 2.86, 1.00, 3.73 , 0.4617, 1.31918
496116063.49, 1806508.89,    0.00, 1415605142.13,  36593.26,      93.59,       3374.58, 128787798.00,     1, 2.85, 1.00, 3.85 , 0.462044, 1.31839
496721386.09, 1757437.62,    0.00, 1416559010.95,  34903.53,       2.80,       3160.74, 128444610.00,     1, 2.85, 1.00, 3.87 , 0.462608, 1.31927
495058787.33, 1773764.76,    0.00, 1416934843.53,  35848.72,       0.00,       3027.44, 128398886.00,     1, 2.86, 1.00, 3.86 , 0.461059, 1.31962
494581437.43, 1716914.51,    0.00, 1415276475.14,  34196.85,      21.02,       3122.07, 128150631.00,     1, 2.86, 1.00, 3.86 , 0.460615, 1.31808
496226735.05, 1737791.26,    0.00, 1416123035.04,  35813.82,       6.98,       3087.97, 128463159.00,     1, 2.85, 1.00, 3.86 , 0.462147, 1.31887
495870211.11, 1735296.35,    0.00, 1415837704.74,  35349.90,       0.00,       3068.95, 128212529.00,     1, 2.86, 1.00, 3.87 , 0.461815, 1.3186
495034029.35, 1711948.14,    0.00, 1417000798.93,  35144.70,       5.60,       3025.30, 128291357.00,     1, 2.86, 1.00, 3.86 , 0.461036, 1.31968
494845527.57, 1781078.69,    0.00, 1417305207.48,  32393.59,       9.69,       3304.36, 130599802.00,     1, 2.86, 1.00, 3.79 , 0.460861, 1.31997
495360472.59, 1777646.20,    0.00, 1415152739.69,  36173.23,       5.59,       3205.51, 128560815.00,     1, 2.86, 1.00, 3.85 , 0.46134, 1.31796
495864261.07, 1734860.06,    0.00, 1416419244.56,  35296.03,       0.00,       2925.65, 128726656.00,     1, 2.86, 1.00, 3.85 , 0.46181, 1.31914
495751853.96, 1867700.21,    0.00, 1414517368.42,  36453.43,       5.55,       3225.16, 129210519.00,     1, 2.85, 1.00, 3.84 , 0.461705, 1.31737
495175587.23, 1733311.62,    0.00, 1416999437.32,  34320.99,       2.80,       3026.80, 128300004.00,     1, 2.86, 1.00, 3.86 , 0.461168, 1.31968
496047564.58, 1829338.99,    0.00, 1416070894.61,  36399.92,      15.33,       3877.27, 128752240.00,     1, 2.85, 1.00, 3.85 , 0.46198, 1.31882
495294769.96, 1730907.40,    0.00, 1415648073.84,  34946.60,       0.00,       2956.55, 128132096.00,     1, 2.86, 1.00, 3.87 , 0.461279, 1.31843
495006706.65, 1740805.96,    0.00, 1417221503.82,  35339.08,       6.97,       3008.75, 128269554.00,     1, 2.86, 1.00, 3.86 , 0.461011, 1.31989
494983836.57, 1732440.15,    0.00, 1417505651.35,  34287.67,       1.40,       3041.70, 128189580.00,     1, 2.86, 1.00, 3.86 , 0.46099, 1.32016
495571177.48, 1756295.01,    0.00, 1415964136.18,  35344.44,       0.00,       3193.24, 128376255.00,     1, 2.86, 1.00, 3.86 , 0.461537, 1.31872
496269221.64, 1747710.04,    0.00, 1414298924.34,  36031.07,       1.39,       2943.06, 128534749.00,     1, 2.85, 1.00, 3.86 , 0.462187, 1.31717
505294448.92, 1799235.22,    0.00, 1323115688.78,  34281.19,      31.92,       3475.96, 130783015.00,     1, 2.62, 1.00, 3.86 , 0.470592, 1.23225
