cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
2415596220.99, 7043816.83,    0.00, 9189940477.28, 125737.70,      82.56,    5260294.30, 541151551.00,     1, 3.80, 1.00, 4.46 , 2.2497, 8.5588
2451533420.33, 7079907.86,    0.00, 9197382443.73, 134852.03,      12.58,    5258078.60, 548485498.00,     1, 3.75, 1.00, 4.47 , 2.28317, 8.56573
2412939049.69, 7071689.03,    0.00, 9195795826.64, 134785.23,      26.61,    5254425.83, 540777320.00,     1, 3.81, 1.00, 4.46 , 2.24722, 8.56425
2440713336.58, 7179771.79,    0.00, 9205110265.97, 137072.86,      30.83,    5255320.93, 547090467.00,     1, 3.77, 1.00, 4.46 , 2.27309, 8.57293
2433729119.97, 7051728.11,    0.00, 9203438986.30, 126108.26,      18.16,    5255457.18, 544827630.00,     1, 3.78, 1.00, 4.47 , 2.26659, 8.57137
2446637838.30, 7155372.48,    0.00, 9214257585.33, 137234.87,      54.61,    5256901.53, 547944027.00,     1, 3.77, 1.00, 4.47 , 2.27861, 8.58145
2413601670.67, 7047842.52,    0.00, 9183782007.95, 137894.09,       9.80,    5261294.99, 540853132.00,     1, 3.81, 1.00, 4.46 , 2.24784, 8.55306
2444684058.55, 7477896.76,    0.00, 9215942612.45, 135241.60,     128.86,    5263128.38, 554398777.00,     1, 3.77, 1.00, 4.41 , 2.27679, 8.58302
2336541933.55, 6837267.12,    0.00, 9224262747.47, 129274.56,      34.93,    6309478.65, 523907653.00,     1, 3.95, 1.00, 4.46 , 2.17607, 8.59076
2449031816.16, 7313786.97,    0.00, 9302327245.43, 149085.50,      94.98,    5257178.28, 551704261.00,     1, 3.80, 1.00, 4.44 , 2.28084, 8.66347
2436182506.91, 7124623.86,    0.00, 9290035406.69, 147334.47,      29.41,    5259692.44, 546407350.00,     1, 3.81, 1.00, 4.46 , 2.26887, 8.65202
2447842920.69, 7185411.66,    0.00, 9290788097.67, 147560.67,      16.80,    5258882.52, 548998855.00,     1, 3.80, 1.00, 4.46 , 2.27973, 8.65272
2434389229.01, 7071043.20,    0.00, 9299993499.50, 137584.55,       4.20,    5254053.49, 545458208.00,     1, 3.82, 1.00, 4.46 , 2.2672, 8.66129
2447347655.22, 7129519.96,    0.00, 9295353590.65, 149209.88,       9.79,    5258438.64, 548395971.00,     1, 3.80, 1.00, 4.46 , 2.27927, 8.65697
2433865952.61, 7029144.34,    0.00, 9293025102.98, 147536.85,      11.18,    5259795.50, 545223253.00,     1, 3.82, 1.00, 4.46 , 2.26671, 8.6548
2449481635.45, 7023933.05,    0.00, 9292416810.51, 146241.48,       8.39,    5259660.69, 548061668.00,     1, 3.79, 1.00, 4.47 , 2.28126, 8.65424
2434649606.71, 7484761.64,    0.00, 9299744597.70, 137597.48,     127.06,    5255963.64, 551487338.00,     1, 3.82, 1.00, 4.41 , 2.26744, 8.66106
2447645006.63, 7058556.34,    0.00, 9292718987.60, 147736.29,      15.40,    5260141.39, 548228402.00,     1, 3.80, 1.00, 4.46 , 2.27955, 8.65452
2436538648.61, 7207692.61,    0.00, 9292004231.58, 149248.49,      15.39,    5256301.16, 547881987.00,     1, 3.81, 1.00, 4.45 , 2.2692, 8.65385
2448253960.41, 7163789.49,    0.00, 9295619271.50, 144931.09,       5.59,    5255415.65, 548214586.00,     1, 3.80, 1.00, 4.47 , 2.28011, 8.65722
2434593996.98, 7140681.67,    0.00, 9295970015.01, 138483.51,      54.58,    5255435.31, 545786435.00,     1, 3.82, 1.00, 4.46 , 2.26739, 8.65755
2449867584.25, 7302138.90,    0.00, 9297267980.97, 148739.98,     484.39,    5257904.60, 550027180.00,     1, 3.80, 1.00, 4.45 , 2.28162, 8.65876
2435088289.26, 7194736.36,    0.00, 9298176452.89, 147787.91,      33.59,    5255977.55, 545862749.00,     1, 3.82, 1.00, 4.46 , 2.26785, 8.6596
2450105611.10, 7200303.96,    0.00, 9292821953.30, 148182.30,      16.81,    5256757.11, 548575225.00,     1, 3.79, 1.00, 4.47 , 2.28184, 8.65461
2436410840.39, 7299896.57,    0.00, 9291892144.76, 139824.45,      29.36,    5259317.01, 548513408.00,     1, 3.81, 1.00, 4.44 , 2.26908, 8.65375
2449383115.65, 7654885.71,    0.00, 9294028748.47, 151075.66,      95.08,    5258588.69, 557012907.00,     1, 3.79, 1.00, 4.40 , 2.28117, 8.65574
2434634437.36, 7062455.32,    0.00, 9293186699.51, 144875.57,       7.01,    5256697.44, 546392958.00,     1, 3.82, 1.00, 4.46 , 2.26743, 8.65495
2449034083.12, 7245740.83,    0.00, 9296969608.61, 149506.12,      16.74,    5257808.15, 551002026.00,     1, 3.80, 1.00, 4.44 , 2.28084, 8.65848
2434754158.97, 7204968.97,    0.00, 9291430065.59, 140941.85,      42.07,    5257515.49, 547010367.00,     1, 3.82, 1.00, 4.45 , 2.26754, 8.65332
2446913392.23, 7185620.71,    0.00, 9292547859.73, 147598.89,       1.40,    5257338.17, 549131953.00,     1, 3.80, 1.00, 4.46 , 2.27887, 8.65436
2433736902.66, 7102387.35,    0.00, 9296235822.94, 146001.42,      28.00,    5256483.24, 545936510.00,     1, 3.82, 1.00, 4.46 , 2.26659, 8.65779
2436613375.74, 7165158.22,    0.00, 9195486020.23, 136273.76,      44.84,    5257256.16, 546602663.00,     1, 3.77, 1.00, 4.46 , 2.26927, 8.56396
