cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
1350439345.64, 4442011.19,    0.00, 4257374382.18,  84281.72,     124.47,    1058926.99, 307660005.00,     1, 3.15, 1.00, 4.39 , 1.25769, 3.96499
1350175637.06, 4618546.71,    0.00, 4256984924.28,  78972.42,     398.40,    1057792.80, 312540378.00,     1, 3.15, 1.00, 4.32 , 1.25745, 3.96463
1353649890.77, 4655127.82,    0.00, 4258575911.71,  86604.02,     215.43,    1057797.73, 310397883.00,     1, 3.15, 1.00, 4.36 , 1.26068, 3.96611
1351958460.26, 4191169.10,    0.00, 4255628238.95,  87196.12,      40.38,    1057216.29, 305118685.00,     1, 3.15, 1.00, 4.43 , 1.25911, 3.96336
1347974688.22, 4115688.70,    0.00, 4256467867.79,  79273.04,      40.51,    1058406.96, 305145365.00,     1, 3.16, 1.00, 4.42 , 1.2554, 3.96414
1351482372.37, 4110870.32,    0.00, 4256657373.96,  82076.50,      30.75,    1057008.80, 303973318.00,     1, 3.15, 1.00, 4.45 , 1.25867, 3.96432
1352672144.20, 4046424.11,    0.00, 4258507740.93,  83404.70,      90.83,    1056906.13, 303918291.00,     1, 3.15, 1.00, 4.45 , 1.25977, 3.96604
1350952364.42, 4118784.95,    0.00, 4259163951.28,  82616.04,      26.56,    1056862.89, 303485835.00,     1, 3.15, 1.00, 4.45 , 1.25817, 3.96666
1349794385.98, 4292168.90,    0.00, 4255486781.28,  81972.91,      50.46,    1057768.34, 308380273.00,     1, 3.15, 1.00, 4.38 , 1.25709, 3.96323
1350554061.65, 4180952.67,    0.00, 4259019266.54,  82136.41,      41.90,    1057392.82, 303911371.00,     1, 3.15, 1.00, 4.44 , 1.2578, 3.96652
1352993057.76, 4172357.81,    0.00, 4254901637.03,  85100.76,      69.80,    1063855.81, 304237381.00,     1, 3.14, 1.00, 4.45 , 1.26007, 3.96269
1351579624.95, 4043770.74,    0.00, 4255491890.78,  84794.75,      82.69,    1057491.89, 303523053.00,     1, 3.15, 1.00, 4.45 , 1.25876, 3.96324
1352018509.12, 4240632.70,    0.00, 4252100863.92,  82110.20,      37.71,    1058373.24, 307257750.00,     1, 3.15, 1.00, 4.40 , 1.25917, 3.96008
1349246072.27, 4074072.70,    0.00, 4263145637.16,  79629.40,      12.61,    1056400.08, 303577099.00,     1, 3.16, 1.00, 4.44 , 1.25658, 3.97036
1348866623.11, 4017449.74,    0.00, 4256491994.60,  83567.29,      16.78,    1057001.90, 302929429.00,     1, 3.16, 1.00, 4.45 , 1.25623, 3.96417
1350810917.09, 4058284.87,    0.00, 4250860999.10,  84396.12,      32.13,    1058748.33, 303604868.00,     1, 3.15, 1.00, 4.45 , 1.25804, 3.95892
1352670780.40, 4092562.80,    0.00, 4255324641.98,  83834.19,      43.32,    1057551.97, 304373733.00,     1, 3.15, 1.00, 4.44 , 1.25977, 3.96308
1352006444.41, 4117228.43,    0.00, 4254507400.20,  83298.26,      33.44,    1057009.12, 304911456.00,     1, 3.15, 1.00, 4.43 , 1.25915, 3.96232
1347114214.44, 4053620.74,    0.00, 4260156447.22,  83571.04,      18.15,    1056581.18, 303299198.00,     1, 3.16, 1.00, 4.44 , 1.2546, 3.96758
1349266851.81, 4093575.88,    0.00, 4259318063.26,  83679.27,      92.29,    1056605.48, 304371966.00,     1, 3.16, 1.00, 4.43 , 1.2566, 3.9668
1352490166.90, 4087679.93,    0.00, 4255685288.38,  84414.14,     106.14,    1057265.16, 303647964.00,     1, 3.15, 1.00, 4.45 , 1.2596, 3.96342
1349446351.66, 4121687.24,    0.00, 4256287934.62,  80385.24,      16.79,    1057446.51, 303036905.00,     1, 3.15, 1.00, 4.45 , 1.25677, 3.96398
1350305884.19, 4062705.92,    0.00, 4255958658.09,  83264.17,       9.77,    1056729.71, 304149186.00,     1, 3.15, 1.00, 4.44 , 1.25757, 3.96367
1351770777.96, 4102035.29,    0.00, 4260643393.15,  86503.24,     181.25,    1063673.43, 304389355.00,     1, 3.15, 1.00, 4.44 , 1.25893, 3.96803
1352632050.27, 4215133.02,    0.00, 4253108785.60,  84597.82,      39.08,    1057523.12, 305214213.00,     1, 3.14, 1.00, 4.43 , 1.25974, 3.96102
1351931176.26, 4321580.87,    0.00, 4256502504.04,  78196.76,     273.19,    1057619.41, 308273966.00,     1, 3.15, 1.00, 4.39 , 1.25908, 3.96418
1350707746.02, 4054047.09,    0.00, 4257330582.58,  83899.57,      49.00,    1057901.24, 304003773.00,     1, 3.15, 1.00, 4.44 , 1.25794, 3.96495
1351162065.88, 4114183.26,    0.00, 4259190319.63,  84935.33,      18.19,    1056582.41, 303945536.00,     1, 3.15, 1.00, 4.45 , 1.25837, 3.96668
1352846379.86, 4200912.22,    0.00, 4246361029.22,  81697.91,      25.10,    1059858.16, 306557334.00,     1, 3.14, 1.00, 4.41 , 1.25994, 3.95473
1350903583.57, 4205557.76,    0.00, 4259954466.95,  83130.93,      33.46,    1056238.28, 304480651.00,     1, 3.15, 1.00, 4.44 , 1.25813, 3.96739
1351028034.33, 4247933.82,    0.00, 4261616459.98,  85858.95,      57.23,    1056351.36, 304985750.00,     1, 3.15, 1.00, 4.43 , 1.25824, 3.96894
1349375985.83, 4160710.73,    0.00, 4261985428.35,  84118.16,      69.84,    1056596.14, 304121728.00,     1, 3.16, 1.00, 4.44 , 1.2567, 3.96928
