cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
262572139.09, 1026607.24,    0.00, 668057965.17,  16244.89,      36.15,      23115.63, 59397782.00,     1, 2.54, 1.00, 4.42 , 0.244539, 0.622177
267583025.66, 1215065.22,    0.00, 662303595.09,  19684.38,     166.69,      20348.37, 63452343.00,     1, 2.48, 1.00, 4.22 , 0.249206, 0.616818
263876898.21, 1078108.90,    0.00, 667807975.53,  16297.42,      47.03,       3769.52, 62243432.00,     1, 2.53, 1.00, 4.24 , 0.245755, 0.621945
271906586.70, 1113729.76,    0.00, 660048180.70,  16446.69,     159.61,       3228.77, 65112150.00,     1, 2.43, 1.00, 4.18 , 0.253233, 0.614718
263963729.16, 1166128.19,    0.00, 669742987.75,  16155.04,     226.77,       4425.34, 63375719.00,     1, 2.54, 1.00, 4.17 , 0.245835, 0.623747
272048194.62, 1287154.14,    0.00, 659807172.08,  17596.01,     663.91,       3377.04, 65241191.00,     1, 2.43, 1.00, 4.17 , 0.253365, 0.614493
266110236.97, 1232035.54,    0.00, 667466692.73,  16886.47,     491.86,       3103.61, 63570703.00,     1, 2.51, 1.00, 4.19 , 0.247834, 0.621627
269761687.55, 1248601.81,    0.00, 660348403.46,  17242.95,     476.28,      17894.35, 64158593.00,     1, 2.45, 1.00, 4.20 , 0.251235, 0.614997
268256361.10, 1337739.63,    0.00, 668695609.47,  20160.86,     727.18,      24406.90, 64240577.00,     1, 2.49, 1.00, 4.18 , 0.249833, 0.622771
270339442.94, 1290977.40,    0.00, 667615047.65,  20647.60,     281.30,      90036.12, 63298908.00,     1, 2.47, 1.00, 4.27 , 0.251773, 0.621765
266467402.16, 1354232.28,    0.00, 674918145.79,  18968.37,      69.77,      33407.14, 62792186.00,     1, 2.53, 1.00, 4.24 , 0.248167, 0.628567
269439544.28, 1047920.84,    0.00, 661144427.63,  16869.29,      24.69,       3172.63, 61726653.00,     1, 2.45, 1.00, 4.37 , 0.250935, 0.615739
263357641.84, 1043877.82,    0.00, 671848641.01,  16794.89,      56.38,       4248.46, 60198276.00,     1, 2.55, 1.00, 4.37 , 0.245271, 0.625708
268963576.61, 1095080.78,    0.00, 659601444.77,  17575.74,      24.66,       2830.53, 61648544.00,     1, 2.45, 1.00, 4.36 , 0.250492, 0.614302
270879663.27, 1193079.54,    0.00, 670037982.04,  17609.52,      48.61,     498302.82, 62493993.00,     1, 2.47, 1.00, 4.33 , 0.252276, 0.624021
268121034.27, 1105611.45,    0.00, 661756040.93,  17837.85,      86.34,       4122.79, 61113652.00,     1, 2.47, 1.00, 4.39 , 0.249707, 0.616308
264257398.30, 990992.63,    0.00, 670860652.45,  16326.39,      93.44,       2904.96, 59913437.00,     1, 2.54, 1.00, 4.41 , 0.246109, 0.624788
271271069.91, 1089521.45,    0.00, 656940075.73,  16642.23,      19.18,       2962.60, 61646015.00,     1, 2.42, 1.00, 4.40 , 0.252641, 0.611823
262840218.39, 1039769.76,    0.00, 669550532.49,  16053.22,       9.67,       8470.22, 59759495.00,     1, 2.55, 1.00, 4.40 , 0.244789, 0.623568
267556235.37, 1044226.84,    0.00, 659264699.87,  15827.65,      12.39,       3665.37, 60817557.00,     1, 2.46, 1.00, 4.40 , 0.249181, 0.613988
262493031.68, 1047225.94,    0.00, 669352194.38,  14218.51,      41.50,      22506.43, 62230417.00,     1, 2.55, 1.00, 4.22 , 0.244466, 0.623383
267964809.05, 1015029.36,    0.00, 662476904.78,  16825.16,      25.98,       4057.80, 60905109.00,     1, 2.47, 1.00, 4.40 , 0.249562, 0.61698
262787671.27, 1093612.35,    0.00, 668759832.41,  16790.53,      24.72,       5029.88, 60135508.00,     1, 2.54, 1.00, 4.37 , 0.24474, 0.622831
267050931.45, 1063179.91,    0.00, 662370437.46,  17228.74,      10.87,       2792.16, 61137916.00,     1, 2.48, 1.00, 4.37 , 0.248711, 0.616881
261492966.49, 971847.42,    0.00, 669920565.42,  16164.85,       9.74,       3329.26, 59990352.00,     1, 2.56, 1.00, 4.36 , 0.243534, 0.623912
267802141.93, 1047366.37,    0.00, 658984784.43,  16362.16,       8.27,       3357.22, 61071178.00,     1, 2.46, 1.00, 4.39 , 0.24941, 0.613727
262155076.61, 950658.18,    0.00, 669066766.21,  16050.06,      40.14,       3539.04, 59839823.00,     1, 2.55, 1.00, 4.38 , 0.244151, 0.623117
267769612.81, 1043204.41,    0.00, 660631135.11,  16970.47,       9.62,      21018.51, 61125192.00,     1, 2.47, 1.00, 4.38 , 0.24938, 0.615261
262556484.10, 994640.60,    0.00, 668365057.18,  16548.95,       6.91,       3000.01, 59515171.00,     1, 2.55, 1.00, 4.41 , 0.244525, 0.622463
267828037.63, 1071670.39,    0.00, 661583120.41,  15964.61,      16.62,       3439.65, 62312693.00,     1, 2.47, 1.00, 4.30 , 0.249434, 0.616147
262832552.39, 1086317.95,    0.00, 666487348.60,  19150.87,     337.07,       5709.59, 66498739.00,     1, 2.54, 1.00, 3.95 , 0.244782, 0.620715
269173190.01, 1264024.43,    0.00, 665531420.28,  27301.17,     690.74,       4172.32, 92658191.00,     1, 2.47, 1.00, 2.91 , 0.250687, 0.619824
