cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
292834438.12, 1096448.69,    0.00, 778632708.05,  18019.07,      22.26,       2244.42, 66901595.00,     1, 2.66, 1.00, 4.38 , 0.272723, 0.725158
292545566.74, 1336312.70,    0.00, 776985562.57,  19464.59,      74.45,       2569.24, 68412063.00,     1, 2.66, 1.00, 4.28 , 0.272454, 0.723624
291994760.58, 1052345.18,    0.00, 779343480.74,  17502.03,      12.40,       2007.45, 66616985.00,     1, 2.67, 1.00, 4.38 , 0.271941, 0.72582
293199885.18, 1274932.95,    0.00, 778802664.36,  19078.35,      50.13,       2478.48, 69612436.00,     1, 2.66, 1.00, 4.21 , 0.273064, 0.725317
292635441.34, 1179860.57,    0.00, 778287795.59,  15772.97,     418.38,       2421.73, 70186589.00,     1, 2.66, 1.00, 4.17 , 0.272538, 0.724837
293491311.42, 1217986.06,    0.00, 777364106.46,  19108.81,     207.04,       4139.98, 69447196.00,     1, 2.65, 1.00, 4.23 , 0.273335, 0.723977
294583311.34, 1107829.79,    0.00, 776651509.71,  18275.95,      69.31,       2184.83, 67776656.00,     1, 2.64, 1.00, 4.35 , 0.274352, 0.723313
292625189.69, 1051302.66,    0.00, 778565114.64,  18069.71,      51.76,       2160.32, 66496333.00,     1, 2.66, 1.00, 4.40 , 0.272528, 0.725095
293525451.09, 1145667.32,    0.00, 777709693.30,  18695.14,      52.18,       2342.38, 68635514.00,     1, 2.65, 1.00, 4.28 , 0.273367, 0.724299
293873068.05, 1104450.76,    0.00, 777602260.26,  18511.91,      24.93,       2057.41, 66767787.00,     1, 2.65, 1.00, 4.40 , 0.273691, 0.724199
293506129.97, 1108081.91,    0.00, 778226942.73,  18833.18,      95.47,       2186.51, 67352146.00,     1, 2.65, 1.00, 4.36 , 0.273349, 0.72478
292097004.85, 1157045.20,    0.00, 779520243.79,  18868.70,      87.22,       2276.33, 68301128.00,     1, 2.67, 1.00, 4.28 , 0.272037, 0.725985
293535515.50, 1097485.68,    0.00, 775975539.21,  18853.27,      22.12,       2009.91, 67034808.00,     1, 2.64, 1.00, 4.38 , 0.273376, 0.722684
292967693.34, 1071715.46,    0.00, 777276551.73,  18747.06,       9.65,       2036.85, 67090625.00,     1, 2.65, 1.00, 4.37 , 0.272847, 0.723895
293052967.26, 1049059.00,    0.00, 780779384.80,  17680.98,      26.13,       1972.92, 66682524.00,     1, 2.66, 1.00, 4.39 , 0.272927, 0.727157
295024552.33, 1070862.78,    0.00, 773671529.48,  18263.66,      17.91,       2051.94, 67150160.00,     1, 2.62, 1.00, 4.39 , 0.274763, 0.720538
293104475.12, 1156707.54,    0.00, 780109182.93,  19316.37,     117.65,       2252.00, 67397526.00,     1, 2.66, 1.00, 4.35 , 0.272975, 0.726533
293851800.23, 1193267.30,    0.00, 777451786.74,  20088.27,      17.95,       2080.12, 67446801.00,     1, 2.65, 1.00, 4.36 , 0.273671, 0.724058
293358386.88, 1063343.09,    0.00, 780574759.71,  18226.11,      13.68,       2003.51, 66971621.00,     1, 2.66, 1.00, 4.38 , 0.273211, 0.726967
292531562.96, 1089244.98,    0.00, 775822514.88,  18675.88,      11.11,       1992.11, 67484518.00,     1, 2.65, 1.00, 4.33 , 0.272441, 0.722541
291753661.72, 1145462.15,    0.00, 777923157.47,  17916.85,       5.51,       1913.23, 66730108.00,     1, 2.67, 1.00, 4.37 , 0.271717, 0.724497
294498046.42, 1036097.20,    0.00, 774819527.18,  18358.69,       9.69,       1896.16, 66575286.00,     1, 2.63, 1.00, 4.42 , 0.274273, 0.721607
294208407.06, 1059963.54,    0.00, 777055261.12,  17877.94,      44.50,       1923.96, 66857986.00,     1, 2.64, 1.00, 4.40 , 0.274003, 0.723689
292885492.18, 1067408.27,    0.00, 778574171.54,  18588.08,      16.69,       2019.47, 66944260.00,     1, 2.66, 1.00, 4.38 , 0.272771, 0.725104
294133923.65, 1084421.06,    0.00, 775324552.31,  19612.80,     144.15,       2151.24, 67259825.00,     1, 2.64, 1.00, 4.37 , 0.273934, 0.722077
293183518.35, 1077166.07,    0.00, 778142948.23,  19059.42,     110.25,       2018.85, 66918312.00,     1, 2.65, 0.99, 4.38 , 0.273048, 0.724702
293171800.96, 1111800.35,    0.00, 775571330.44,  18260.67,      43.22,       2142.83, 66830766.00,     1, 2.65, 1.00, 4.39 , 0.273038, 0.722307
293626982.46, 1042068.80,    0.00, 777954165.40,  17846.17,      18.17,       1975.27, 66563925.00,     1, 2.65, 1.00, 4.41 , 0.273461, 0.724526
293877338.70, 1036693.53,    0.00, 776897504.41,  18402.82,      13.77,       2015.50, 66723814.00,     1, 2.64, 1.00, 4.40 , 0.273695, 0.723542
293777202.51, 1151875.67,    0.00, 775398544.16,  19035.95,     119.96,       4677.59, 67047647.00,     1, 2.64, 1.00, 4.38 , 0.273601, 0.722146
294073789.10, 1098480.57,    0.00, 778104733.65,  18137.24,       4.12,       2730.65, 67170819.00,     1, 2.65, 1.00, 4.38 , 0.273878, 0.724667
292413934.14, 1126215.66,    0.00, 778028990.42,  17990.82,      46.08,       2269.40, 66630610.00,     1, 2.66, 1.00, 4.39 , 0.272332, 0.724596
