cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
5920623220.61, 19183642.07,    0.00, 19633285150.82, 360259.13,    2006.09,    1088195.33, 1360642979.00,     1, 3.32, 1.00, 4.35 , 5.51401, 18.2849
5869371726.25, 17237573.82,    0.00, 19640797987.87, 370833.78,     400.16,    1082395.84, 1318690670.00,     1, 3.35, 1.00, 4.45 , 5.46628, 18.2919
5912592149.77, 17447595.68,    0.00, 19644634827.31, 351806.58,     381.91,    1084064.99, 1333853518.00,     1, 3.32, 1.00, 4.43 , 5.50653, 18.2955
5870542519.47, 17463706.78,    0.00, 19657973862.24, 374291.91,     377.60,    1101761.59, 1321609459.00,     1, 3.35, 1.00, 4.44 , 5.46737, 18.3079
5915726455.35, 17502796.47,    0.00, 19631837940.72, 353706.54,     293.87,    1091732.67, 1326833519.00,     1, 3.32, 1.00, 4.46 , 5.50945, 18.2836
5867506948.66, 17096547.60,    0.00, 19656987403.37, 376488.27,     270.28,    1099667.90, 1317458383.00,     1, 3.35, 1.00, 4.45 , 5.46454, 18.307
5911662318.96, 17433911.16,    0.00, 19644210339.30, 354533.04,     484.28,    1100344.56, 1331179877.00,     1, 3.32, 1.00, 4.44 , 5.50566, 18.2951
5868489499.99, 17480936.40,    0.00, 19649732691.42, 377557.43,     228.07,    1095073.14, 1320749930.00,     1, 3.35, 1.00, 4.44 , 5.46546, 18.3002
5913543841.24, 17386416.74,    0.00, 19655732350.57, 353929.74,     179.07,    1099821.21, 1328997932.00,     1, 3.32, 1.00, 4.45 , 5.50742, 18.3058
5869654454.12, 16899853.36,    0.00, 19641912596.86, 372890.17,     117.55,    1093758.07, 1315388180.00,     1, 3.35, 1.00, 4.46 , 5.46654, 18.293
5915255482.59, 17372671.79,    0.00, 19642483384.14, 354444.16,     229.49,    1087860.15, 1332526430.00,     1, 3.32, 1.00, 4.44 , 5.50901, 18.2935
5873702340.59, 17192715.51,    0.00, 19627640520.33, 375092.90,     167.92,    1098018.72, 1319656793.00,     1, 3.34, 1.00, 4.45 , 5.47031, 18.2797
5916757737.72, 17009963.82,    0.00, 19649155829.27, 347325.90,     287.03,    1095653.06, 1325609944.00,     1, 3.32, 1.00, 4.46 , 5.51041, 18.2997
5870181693.43, 17075227.04,    0.00, 19643924811.06, 372679.45,     174.89,    1088505.08, 1318519236.00,     1, 3.35, 1.00, 4.45 , 5.46703, 18.2948
5920652885.96, 17559909.83,    0.00, 19639881254.14, 355469.45,     226.67,    1097436.33, 1333553045.00,     1, 3.32, 1.00, 4.44 , 5.51404, 18.2911
5870189705.55, 17096203.27,    0.00, 19646086433.50, 375355.32,     133.06,    1091852.02, 1317237768.00,     1, 3.35, 1.00, 4.46 , 5.46704, 18.2968
5915114767.84, 17075613.11,    0.00, 19635019188.87, 351297.41,     135.73,    1086890.09, 1326144629.00,     1, 3.32, 1.00, 4.46 , 5.50888, 18.2865
5869420007.21, 17376652.50,    0.00, 19643704406.38, 371732.20,     156.62,    1097985.99, 1321460795.00,     1, 3.35, 1.00, 4.44 , 5.46632, 18.2946
5912187374.28, 17265699.61,    0.00, 19655252249.89, 347329.56,     393.02,    1116581.79, 1328222763.00,     1, 3.32, 1.00, 4.45 , 5.50615, 18.3054
5866977166.23, 16912713.99,    0.00, 19642887751.27, 370577.92,     102.19,    1088393.19, 1315889234.00,     1, 3.35, 1.00, 4.46 , 5.46405, 18.2939
5916214315.48, 17028375.57,    0.00, 19650167231.24, 348951.79,     738.75,    1095388.66, 1325855863.00,     1, 3.32, 1.00, 4.46 , 5.5099, 18.3006
5870795449.30, 17517794.93,    0.00, 19631758162.57, 370781.20,     309.27,    1092266.44, 1322387506.00,     1, 3.34, 1.00, 4.44 , 5.4676, 18.2835
5913707129.85, 17348877.30,    0.00, 19635704457.86, 354491.66,     197.24,    1090322.78, 1328882592.00,     1, 3.32, 1.00, 4.45 , 5.50757, 18.2872
5870983058.69, 17010786.04,    0.00, 19639442425.98, 367409.99,     110.56,    1097116.73, 1315469448.00,     1, 3.35, 1.00, 4.46 , 5.46778, 18.2907
5913587914.64, 17185396.52,    0.00, 19655084972.97, 351865.46,     279.75,    1095774.81, 1326444506.00,     1, 3.32, 1.00, 4.46 , 5.50746, 18.3052
5865597605.80, 17372231.56,    0.00, 19660007294.80, 370981.08,     174.85,    1088298.08, 1321829090.00,     1, 3.35, 1.00, 4.44 , 5.46276, 18.3098
5912685683.10, 17320238.39,    0.00, 19646317782.59, 352946.46,     202.98,    1096897.28, 1329876412.00,     1, 3.32, 1.00, 4.45 , 5.50662, 18.2971
5873348667.55, 16921439.64,    0.00, 19634786508.14, 373567.32,     133.06,    1094263.53, 1316837791.00,     1, 3.34, 1.00, 4.46 , 5.46998, 18.2863
5914702907.54, 17127478.12,    0.00, 19644115648.84, 347650.08,     167.92,    1084406.35, 1326874620.00,     1, 3.32, 1.00, 4.46 , 5.5085, 18.295
5868602812.14, 17500970.55,    0.00, 19640248556.73, 368032.84,     218.46,    1081428.99, 1324446448.00,     1, 3.35, 1.00, 4.43 , 5.46556, 18.2914
5913850093.68, 17249957.15,    0.00, 19643302835.89, 348017.41,     345.42,    1080359.32, 1327126168.00,     1, 3.32, 1.00, 4.46 , 5.5077, 18.2943
5865355882.73, 17039899.74,    0.00, 19640206233.80, 367865.05,      82.57,    1080231.38, 1315524933.00,     1, 3.35, 1.00, 4.46 , 5.46254, 18.2914
