cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
2500011574.08, 8176477.85,    0.00, 10365723740.15, 146618.40,     294.99,    9455624.75, 573202820.00,     1, 4.15, 1.00, 4.36 , 2.32832, 9.65383
2514718446.48, 8328231.39,    0.00, 10392154751.14, 142308.14,     601.33,    9457675.23, 570320089.00,     1, 4.13, 1.00, 4.41 , 2.34201, 9.67845
4282561869.52, 13143308.69,    0.00, 15398982162.32, 272039.57,     668.72,    1636446.85, 967794169.00,     1, 3.60, 1.00, 4.43 , 3.98845, 14.3414
4011299200.33, 12045489.85,    0.00, 15896870584.95, 247428.90,     280.91,    2050433.52, 900180588.00,     1, 3.96, 1.00, 4.46 , 3.73581, 14.8051
4024887089.42, 13881300.83,    0.00, 15882945864.59, 229950.35,    2095.36,    1075390.26, 956683679.00,     1, 3.95, 1.00, 4.21 , 3.74847, 14.7921
4004190343.34, 14553149.78,    0.00, 15941901676.03, 229687.93,    3366.57,    1079637.35, 957374384.00,     1, 3.98, 1.00, 4.18 , 3.72919, 14.8471
4232705911.08, 13802794.09,    0.00, 15359916656.32, 283212.44,     533.48,    1073853.41, 966110108.00,     1, 3.63, 1.00, 4.38 , 3.94201, 14.305
3991773205.82, 12291067.44,    0.00, 15997086175.54, 254076.19,     541.51,    1074226.38, 902491379.00,     1, 4.01, 1.00, 4.42 , 3.71763, 14.8984
4046610067.91, 12272059.53,    0.00, 15976122815.01, 261726.38,     275.51,    1071717.62, 913933116.00,     1, 3.95, 1.00, 4.43 , 3.7687, 14.8789
3998907332.22, 12070956.01,    0.00, 16055719874.92, 259386.77,     299.21,    1070686.23, 900264059.00,     1, 4.02, 1.00, 4.44 , 3.72427, 14.9531
3989421480.40, 12455050.66,    0.00, 15970337531.88, 262030.84,     146.88,    1071119.08, 902290752.00,     1, 4.00, 1.00, 4.42 , 3.71544, 14.8735
4008635024.36, 12360913.26,    0.00, 16093414254.24, 252901.93,     158.02,    1071879.30, 907377812.00,     1, 4.01, 1.00, 4.42 , 3.73333, 14.9882
4000707973.65, 12074512.73,    0.00, 16087252627.92, 255965.52,      62.95,    1071117.44, 897719137.00,     1, 4.02, 1.00, 4.46 , 3.72595, 14.9824
4090161747.91, 13021832.06,    0.00, 16142663500.42, 309612.39,    8705.70,    2399282.88, 932220864.00,     1, 3.95, 1.00, 4.39 , 3.80926, 15.034
3736395516.29, 11603315.18,    0.00, 14916131718.95, 248402.44,     237.69,    1070966.06, 845026756.00,     1, 3.99, 1.00, 4.42 , 3.47979, 13.8917
4046875730.82, 11959076.62,    0.00, 16185244485.35, 268347.47,     228.01,    1069791.06, 909221949.00,     1, 4.00, 1.00, 4.45 , 3.76895, 15.0737
4056206326.81, 12899346.67,    0.00, 16153167579.53, 271773.28,    1164.49,    1077441.69, 920695275.00,     1, 3.98, 1.00, 4.41 , 3.77764, 15.0438
4048002369.35, 13348775.49,    0.00, 16227709327.81, 267802.88,    1401.98,    1108851.81, 922504356.00,     1, 4.01, 1.00, 4.39 , 3.77, 15.1132
4021031123.66, 12344298.42,    0.00, 16166647608.04, 271686.11,     351.25,    1071682.50, 905721219.00,     1, 4.02, 1.00, 4.44 , 3.74488, 15.0564
4065036348.08, 13203212.27,    0.00, 16282234803.04, 276714.09,     338.59,    1082901.49, 920558110.00,     1, 4.01, 1.00, 4.42 , 3.78586, 15.164
4055991904.68, 13664211.44,    0.00, 16259690893.44, 279198.92,    1110.40,    1079691.27, 929500998.00,     1, 4.01, 1.00, 4.36 , 3.77744, 15.143
4095229187.44, 13483705.56,    0.00, 16315691273.28, 264630.21,     630.83,    1087235.16, 930149131.00,     1, 3.98, 1.00, 4.40 , 3.81398, 15.1952
4010111276.94, 12647775.54,    0.00, 16080086325.79, 276568.24,    1189.13,    1074834.92, 932927914.00,     1, 4.01, 1.00, 4.30 , 3.73471, 14.9757
4074781131.57, 12901211.41,    0.00, 16379005306.00, 276274.86,     531.49,    1073281.22, 921364461.00,     1, 4.02, 1.00, 4.42 , 3.79494, 15.2541
4087631723.04, 12739816.27,    0.00, 16381457037.61, 271973.70,     417.74,    1070994.13, 922026784.00,     1, 4.01, 1.00, 4.43 , 3.8069, 15.2564
4100653592.28, 12635115.15,    0.00, 16443834791.39, 268989.94,     258.95,    1071368.00, 923768684.00,     1, 4.01, 1.00, 4.44 , 3.81903, 15.3145
4078135840.23, 12668558.08,    0.00, 16349965680.26, 269360.81,     552.09,    1072148.83, 925348819.00,     1, 4.01, 1.00, 4.41 , 3.79806, 15.2271
4130197753.20, 12726512.84,    0.00, 16483639836.10, 277612.27,     270.25,    1072099.39, 931145162.00,     1, 3.99, 1.00, 4.44 , 3.84655, 15.3516
4115535147.52, 13372712.98,    0.00, 16480499357.32, 278183.98,     240.79,    1073947.66, 931707405.00,     1, 4.00, 1.00, 4.42 , 3.83289, 15.3487
4155750144.57, 12723806.81,    0.00, 16535983443.10, 270228.47,     195.71,    1109001.51, 935481468.00,     1, 3.98, 1.00, 4.44 , 3.87034, 15.4003
3707757823.55, 12351939.34,    0.00, 14785102565.65, 258190.26,     275.69,    1081411.54, 843240642.00,     1, 3.99, 1.00, 4.40 , 3.45312, 13.7697
3707328230.87, 13068672.78,    0.00, 14796793550.28, 267914.60,     979.91,    1129051.88, 846811533.00,     1, 3.99, 1.00, 4.38 , 3.45272, 13.7806
