cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
267598642.70, 1062198.75,    0.00, 730455747.53,  18580.61,      69.36,       1860.88, 69343561.00,     1, 2.73, 1.00, 3.86 , 0.249221, 0.68029
263394496.20, 1157045.31,    0.00, 729347293.44,  18642.73,      59.68,       3584.37, 72023306.00,     1, 2.77, 1.00, 3.66 , 0.245305, 0.679258
272908666.07, 1173707.14,    0.00, 737959167.87,  19886.33,      97.80,       2395.90, 73030795.00,     1, 2.70, 1.00, 3.74 , 0.254166, 0.687278
263979370.24, 1001685.71,    0.00, 728141988.51,  17874.57,       0.00,       1887.00, 68422529.00,     1, 2.76, 1.00, 3.86 , 0.24585, 0.678135
268623854.20, 1052730.66,    0.00, 744698321.91,  18982.14,       1.40,       1910.65, 70243044.00,     1, 2.77, 1.00, 3.82 , 0.250175, 0.693554
264720835.02, 1061749.64,    0.00, 741663641.32,  19622.39,      24.81,       2129.73, 68899764.00,     1, 2.80, 1.00, 3.84 , 0.24654, 0.690728
269462786.74, 1062474.51,    0.00, 749027232.50,  19211.14,       2.79,       1851.70, 69661844.00,     1, 2.78, 1.00, 3.87 , 0.250957, 0.697586
258982910.51, 999710.73,    0.00, 722459072.23,  18087.40,       0.00,       1791.80, 67204166.00,     1, 2.79, 1.00, 3.85 , 0.241197, 0.672842
262953278.70, 1036234.52,    0.00, 716923960.40,  18168.46,       5.54,       1863.13, 68211755.00,     1, 2.73, 1.00, 3.85 , 0.244894, 0.667687
250063473.96, 936494.05,    0.00, 701201105.33,  18773.30,       0.00,       1748.66, 64890623.00,     1, 2.80, 1.00, 3.85 , 0.23289, 0.653044
256917142.28, 1025288.38,    0.00, 700705572.40,  19505.14,       8.34,       1911.34, 66643073.00,     1, 2.73, 1.00, 3.86 , 0.239273, 0.652583
249893205.79, 949566.58,    0.00, 702028343.99,  18060.86,       1.41,       1664.00, 64886198.00,     1, 2.81, 1.00, 3.85 , 0.232731, 0.653815
254533466.77, 965570.59,    0.00, 701048164.42,  18801.36,       0.00,       1742.91, 66144187.00,     1, 2.75, 1.00, 3.85 , 0.237053, 0.652902
250423349.31, 970784.84,    0.00, 701708027.98,  18646.39,       2.81,       1819.46, 65087166.00,     1, 2.80, 1.00, 3.85 , 0.233225, 0.653517
256567164.85, 980892.87,    0.00, 701756727.15,  20258.10,       4.16,       1775.09, 66597186.00,     1, 2.74, 1.00, 3.85 , 0.238947, 0.653562
249861862.02, 926445.28,    0.00, 701561626.02,  18284.40,       0.00,       1580.64, 64778794.00,     1, 2.81, 1.00, 3.86 , 0.232702, 0.65338
255174067.09, 951924.91,    0.00, 701514498.99,  18816.97,       5.60,       1775.52, 66339323.00,     1, 2.75, 1.00, 3.85 , 0.237649, 0.653336
250331140.32, 1070092.37,    0.00, 701650441.62,  19096.87,      12.41,       2090.74, 67417784.00,     1, 2.80, 1.00, 3.71 , 0.233139, 0.653463
255566970.93, 989634.48,    0.00, 701385027.33,  20392.07,       1.37,       1787.99, 66175634.00,     1, 2.74, 1.00, 3.86 , 0.238015, 0.653216
250367702.81, 1009270.66,    0.00, 702311996.67,  19399.78,       1.40,       1816.03, 65281492.00,     1, 2.81, 1.00, 3.84 , 0.233173, 0.654079
255152690.88, 1006677.76,    0.00, 701346868.59,  19934.25,      20.70,       1919.83, 66511666.00,     1, 2.75, 1.00, 3.84 , 0.237629, 0.65318
250004290.33, 942855.49,    0.00, 701460976.39,  18401.01,       0.00,       1676.20, 64787987.00,     1, 2.81, 1.00, 3.86 , 0.232835, 0.653286
255884014.50, 1013209.14,    0.00, 701606748.30,  19048.21,       2.79,       1753.53, 66793637.00,     1, 2.74, 1.00, 3.83 , 0.238311, 0.653422
249895595.48, 945812.90,    0.00, 702524754.50,  18693.50,       0.00,       1711.18, 65047295.00,     1, 2.81, 1.00, 3.84 , 0.232733, 0.654277
254481795.28, 970835.40,    0.00, 702442587.61,  18786.96,       0.00,       1749.53, 66135155.00,     1, 2.76, 1.00, 3.85 , 0.237005, 0.654201
249649666.50, 973296.96,    0.00, 702694875.50,  19087.94,       1.40,       1768.44, 65114501.00,     1, 2.81, 1.00, 3.83 , 0.232504, 0.654436
254988749.41, 981640.06,    0.00, 701328848.66,  19515.12,       0.00,       1749.20, 66010679.00,     1, 2.75, 1.00, 3.86 , 0.237477, 0.653163
250506120.55, 1046339.00,    0.00, 699903733.64,  19888.77,       2.77,       1775.95, 65493927.00,     1, 2.79, 1.00, 3.82 , 0.233302, 0.651836
255332242.46, 1046766.39,    0.00, 700907266.94,  19076.91,       2.78,       1904.05, 66447626.00,     1, 2.75, 1.00, 3.84 , 0.237797, 0.652771
250149774.72, 997552.06,    0.00, 701927237.28,  18704.21,      37.45,       1792.81, 65014139.00,     1, 2.81, 1.00, 3.85 , 0.23297, 0.653721
256685345.96, 989949.33,    0.00, 700826801.99,  19914.38,       2.74,       1792.75, 66567087.00,     1, 2.73, 1.00, 3.86 , 0.239057, 0.652696
267485234.59, 1071717.28,    0.00, 730963057.90,  19164.25,       0.00,       1704.24, 69444995.00,     1, 2.73, 1.00, 3.85 , 0.249115, 0.680762
