cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
2372813067.23, 7797330.67,    0.00, 8977408229.49, 141898.92,     732.29,    3202045.05, 613876422.00,     1, 3.78, 1.00, 3.87 , 2.20985, 8.36086
2329635599.34, 7632676.55,    0.00, 8986064194.41, 147544.18,      25.20,    3173844.14, 602065678.00,     1, 3.86, 1.00, 3.87 , 2.16964, 8.36892
2378381173.31, 7817571.67,    0.00, 8976126319.82, 152253.50,      27.95,    3202893.24, 614964302.00,     1, 3.77, 1.00, 3.87 , 2.21504, 8.35967
2331243269.83, 7784702.64,    0.00, 8995828743.35, 154225.13,      44.82,    3203778.47, 602833247.00,     1, 3.86, 1.00, 3.87 , 2.17114, 8.37802
2379479176.35, 7848227.45,    0.00, 8991544032.15, 146844.38,      20.96,    3257003.16, 614959447.00,     1, 3.78, 1.00, 3.87 , 2.21606, 8.37403
2334052354.12, 7622492.90,    0.00, 8995896215.87, 153290.74,      25.21,    3162968.52, 602972467.00,     1, 3.85, 1.00, 3.87 , 2.17376, 8.37808
2386089012.71, 8317583.23,    0.00, 8971598424.22, 160547.29,     158.26,    3180203.76, 623458487.00,     1, 3.76, 1.00, 3.83 , 2.22222, 8.35545
2308069098.08, 7626972.22,    0.00, 9005454333.28, 154687.83,      23.82,    2112748.36, 596344307.00,     1, 3.90, 1.00, 3.87 , 2.14956, 8.38698
2334872837.32, 7841953.86,    0.00, 9002413645.22, 150349.80,      44.70,    2113635.97, 606541312.00,     1, 3.86, 1.00, 3.85 , 2.17452, 8.38415
2329741362.97, 7708953.91,    0.00, 9028866794.68, 161147.83,      37.84,    3265175.70, 602700085.00,     1, 3.88, 1.00, 3.87 , 2.16974, 8.40879
2356715034.87, 7825129.85,    0.00, 9034038021.79, 167503.73,      33.64,    3227583.72, 610180814.00,     1, 3.83, 1.00, 3.86 , 2.19486, 8.4136
2328775009.26, 7708841.86,    0.00, 9032296701.09, 163372.17,      32.23,    3216725.10, 602786234.00,     1, 3.88, 1.00, 3.86 , 2.16884, 8.41198
2358427939.64, 7699790.21,    0.00, 9033268094.53, 156812.11,      39.24,    3268260.49, 610045703.00,     1, 3.83, 1.00, 3.87 , 2.19646, 8.41289
2331311271.43, 7631617.99,    0.00, 9033309656.79, 159064.57,       9.81,    3339183.62, 602674969.00,     1, 3.87, 1.00, 3.87 , 2.1712, 8.41293
2357728370.60, 8094775.02,    0.00, 9031330617.32, 164522.75,      54.59,    3182435.13, 615901247.00,     1, 3.83, 1.00, 3.83 , 2.19581, 8.41108
2327969786.03, 7667405.49,    0.00, 9031574021.00, 161921.52,      19.60,    3210461.36, 601868158.00,     1, 3.88, 1.00, 3.87 , 2.16809, 8.41131
2358942467.33, 7883945.22,    0.00, 9026569316.10, 154578.74,      53.16,    3182852.70, 612997009.00,     1, 3.83, 1.00, 3.85 , 2.19694, 8.40665
2328309671.05, 7546200.64,    0.00, 9029670967.62, 159957.05,      11.19,    3249773.69, 601613313.00,     1, 3.88, 1.00, 3.87 , 2.16841, 8.40954
2360206400.90, 7890214.88,    0.00, 9028629164.06, 166644.56,     952.52,    3225135.34, 610426195.00,     1, 3.83, 1.00, 3.87 , 2.19811, 8.40857
2326841052.57, 7629617.33,    0.00, 9036836771.90, 160116.05,      39.23,    3184074.49, 602544977.00,     1, 3.88, 1.00, 3.86 , 2.16704, 8.41621
2354677794.59, 7616228.28,    0.00, 9035018109.93, 154086.11,      19.59,    3174339.21, 608614006.00,     1, 3.84, 1.00, 3.87 , 2.19296, 8.41452
2328768334.31, 7754545.42,    0.00, 9027929403.44, 161179.31,      21.00,    3216625.44, 602687579.00,     1, 3.88, 1.00, 3.86 , 2.16883, 8.40791
2360501608.16, 8018209.92,    0.00, 9028384098.73, 165560.14,     156.73,    3258373.15, 617776288.00,     1, 3.82, 1.00, 3.82 , 2.19839, 8.40834
2327068889.21, 7769332.28,    0.00, 9029293642.23, 162446.54,      30.78,    3161657.08, 601673705.00,     1, 3.88, 1.00, 3.87 , 2.16725, 8.40919
2358834726.44, 7841566.48,    0.00, 9024091545.67, 155018.98,      30.77,    3191381.74, 612851195.00,     1, 3.83, 1.00, 3.85 , 2.19684, 8.40434
2329368936.90, 7692796.11,    0.00, 9028811054.51, 162088.58,      67.26,    3195742.36, 603153298.00,     1, 3.88, 1.00, 3.86 , 2.16939, 8.40874
2358910385.02, 7866994.12,    0.00, 9032452682.99, 168594.50,      72.80,    3166421.24, 610424140.00,     1, 3.83, 1.00, 3.86 , 2.19691, 8.41213
2329408438.24, 7650383.08,    0.00, 9026897585.68, 161531.48,      39.22,    3259611.70, 602340533.00,     1, 3.88, 1.00, 3.87 , 2.16943, 8.40695
2359395490.37, 7759269.24,    0.00, 9030076887.35, 158136.94,      16.80,    3240447.68, 610444623.00,     1, 3.83, 1.00, 3.87 , 2.19736, 8.40991
2333427380.07, 7601515.12,    0.00, 9029815291.47, 160325.35,       5.61,    3411374.86, 602770785.00,     1, 3.87, 1.00, 3.87 , 2.17317, 8.40967
2358169044.03, 7763398.74,    0.00, 9033880420.08, 167923.66,     186.17,    3205584.08, 609251131.00,     1, 3.83, 1.00, 3.87 , 2.19622, 8.41346
2331956731.26, 7958281.08,    0.00, 8986332108.10, 151262.39,      89.63,    3245084.04, 609194399.00,     1, 3.85, 1.00, 3.83 , 2.1718, 8.36917
