cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
7823487181.21, 24872013.72,    0.00, 23403177534.68, 625288.80,    1306.46,    6355173.14, 1771679876.00,     1, 2.99, 1.00, 4.42 , 7.28619, 21.7959
7828891308.63, 22797680.80,    0.00, 23891122219.08, 626361.35,     186.17,    2941332.44, 1756645893.00,     1, 3.05, 1.00, 4.46 , 7.29122, 22.2503
7941612338.04, 24133205.60,    0.00, 24345547644.39, 629776.28,     460.76,    1666272.52, 1792566843.00,     1, 3.07, 1.00, 4.43 , 7.3962, 22.6736
7955754865.93, 23319582.93,    0.00, 23705239395.59, 654462.37,     395.78,    3426502.47, 1783073978.00,     1, 2.98, 1.00, 4.46 , 7.40937, 22.0772
7997978224.10, 23942357.11,    0.00, 24441516220.04, 624726.87,     210.08,    3267562.71, 1799899254.00,     1, 3.06, 1.00, 4.44 , 7.4487, 22.7629
7911080876.39, 23192441.24,    0.00, 24043995027.30, 639445.47,     403.05,    3259552.11, 1777286174.00,     1, 3.04, 1.00, 4.45 , 7.36777, 22.3927
8093718901.68, 24697815.93,    0.00, 24474817323.05, 1457727.58,     389.00,    5427476.43, 1823366126.00,     1, 3.02, 1.00, 4.44 , 7.53786, 22.7939
7956513562.85, 23588811.89,    0.00, 23674245875.28, 2942907.52,    1001.24,    3250254.91, 1793440935.00,     1, 2.98, 1.00, 4.44 , 7.41008, 22.0484
8199858211.04, 24822955.94,    0.00, 24536574470.15, 3225902.99,     254.72,    8852651.90, 1842868031.00,     1, 2.99, 1.00, 4.45 , 7.63671, 22.8515
7944571375.84, 23313062.36,    0.00, 24134321469.17, 3130966.15,     917.42,    5200186.27, 1800620242.00,     1, 3.04, 1.00, 4.41 , 7.39896, 22.4768
8064223156.34, 24264357.66,    0.00, 24570384540.61, 968227.64,     682.54,    3635833.31, 1818110199.00,     1, 3.05, 1.00, 4.44 , 7.51039, 22.883
7964345747.33, 22958522.19,    0.00, 24111017859.43, 916041.38,     421.27,    6243894.04, 1789666047.00,     1, 3.03, 1.00, 4.45 , 7.41737, 22.4551
8121508689.09, 23747807.93,    0.00, 24602783373.05, 5063480.38,      86.78,    4508359.83, 1821255798.00,     1, 3.03, 1.00, 4.46 , 7.56374, 22.9131
7952726709.98, 23678084.68,    0.00, 24212171223.00, 2502885.18,     646.39,    4493841.66, 1797412705.00,     1, 3.04, 1.00, 4.42 , 7.40655, 22.5493
8146034835.18, 24365580.35,    0.00, 24640102507.09, 3727663.16,     447.90,    4697339.80, 1835559837.00,     1, 3.02, 1.00, 4.44 , 7.58659, 22.9479
7655828058.03, 21855483.24,    0.00, 23360649046.02, 2893885.82,     214.15,    2502714.61, 1717444366.00,     1, 3.05, 1.00, 4.46 , 7.13005, 21.7563
8190730337.77, 24709569.11,    0.00, 24690301640.02, 5034268.79,     392.17,    6309285.60, 1848743938.00,     1, 3.01, 1.00, 4.43 , 7.62821, 22.9946
8047252603.55, 23331026.53,    0.00, 24315414809.89, 3472882.14,     158.15,    6323734.58, 1810485757.00,     1, 3.02, 1.00, 4.44 , 7.49459, 22.6455
8192467926.27, 24668969.00,    0.00, 24741267724.07, 4246274.45,     412.86,    6316286.68, 1843399487.00,     1, 3.02, 1.00, 4.44 , 7.62983, 23.0421
8019443649.78, 23167948.76,    0.00, 24288384394.53, 3636498.81,     351.37,    6312326.88, 1801805797.00,     1, 3.03, 1.00, 4.45 , 7.46869, 22.6203
8212204806.42, 23996716.11,    0.00, 24796923338.79, 4368536.61,     144.22,    6410854.16, 1841220852.00,     1, 3.02, 1.00, 4.46 , 7.64821, 23.0939
8088693840.67, 23678402.67,    0.00, 24399395143.72, 3788431.79,     228.08,    6322306.17, 1819012435.00,     1, 3.02, 1.00, 4.45 , 7.53318, 22.7237
8229609520.96, 24202851.76,    0.00, 24846350707.41, 2086708.30,     211.41,    6659649.71, 1848058509.00,     1, 3.02, 1.00, 4.45 , 7.66442, 23.14
7987510762.44, 23459994.68,    0.00, 24253180926.61, 1496359.28,     106.43,    5000101.95, 1794030310.00,     1, 3.04, 1.00, 4.45 , 7.43895, 22.5875
8202472939.93, 24565294.62,    0.00, 24882485469.70, 1803314.93,     408.90,    5303574.09, 1848444746.00,     1, 3.03, 1.00, 4.44 , 7.63915, 23.1736
8125424382.07, 23372466.47,    0.00, 24490790630.70, 2080580.61,     163.69,    6375911.35, 1823490962.00,     1, 3.01, 1.00, 4.46 , 7.56739, 22.8088
8246085477.66, 24544367.32,    0.00, 24924234655.69, 2575743.78,     361.05,    6202998.15, 1858896431.00,     1, 3.02, 1.00, 4.44 , 7.67977, 23.2125
8047146356.92, 23426613.66,    0.00, 24470963798.03, 2145188.51,     373.72,    4453620.55, 1808771767.00,     1, 3.04, 1.00, 4.45 , 7.49449, 22.7904
8200877365.68, 23880094.48,    0.00, 24985585384.37, 2163948.86,     142.84,    3320585.92, 1841658833.00,     1, 3.05, 1.00, 4.45 , 7.63766, 23.2696
8053081497.02, 23656199.58,    0.00, 24582293573.95, 2026028.44,     293.89,    3291053.51, 1810352875.00,     1, 3.05, 1.00, 4.45 , 7.50002, 22.894
8198219764.77, 24183895.54,    0.00, 25016257819.50, 2001810.36,     348.61,    2863707.20, 1848059301.00,     1, 3.05, 1.00, 4.44 , 7.63519, 23.2982
8017435512.00, 22734688.02,    0.00, 24633061377.66, 2739269.51,     391.63,      91501.16, 1797282015.00,     1, 3.07, 1.00, 4.46 , 7.46682, 22.9413
