cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
343209727.53, 1308074.64,    0.00, 1080979524.87,  23912.72,      41.54,       2694.78, 89317661.00,     1, 3.15, 1.00, 3.84 , 0.319639, 1.00674
1283313374.99, 4643134.35,    0.00, 3820506528.23,  95995.41,     204.43,    1058661.45, 337143181.00,     1, 2.98, 1.00, 3.81 , 1.19518, 3.55812
1292998700.16, 4498504.72,    0.00, 3808792331.53,  97059.67,      97.89,    1060975.21, 337313061.00,     1, 2.95, 1.00, 3.83 , 1.2042, 3.54721
1296965135.43, 4441329.22,    0.00, 3836989939.65,  91607.24,     281.30,    1057651.94, 335871442.00,     1, 2.96, 1.00, 3.86 , 1.20789, 3.57348
1333801479.99, 4548129.78,    0.00, 3666500643.16,  96521.60,      61.48,    1058245.26, 347031849.00,     1, 2.75, 1.00, 3.84 , 1.2422, 3.41469
1308972551.70, 4348051.28,    0.00, 3908973467.57,  93484.66,      16.79,    1057187.34, 338276181.00,     1, 2.99, 1.00, 3.87 , 1.21908, 3.64052
1319869907.30, 4469170.52,    0.00, 3902664278.99,  96089.99,      23.71,    1057781.71, 341699371.00,     1, 2.96, 1.00, 3.86 , 1.22922, 3.63464
1324080746.28, 4649972.00,    0.00, 3932134120.84,  95291.67,      75.48,    1058360.90, 345464621.00,     1, 2.97, 1.00, 3.83 , 1.23315, 3.66209
1314286530.27, 5205780.94,    0.00, 3644804354.27,  98737.06,     374.76,    1064840.99, 349570094.00,     1, 2.77, 1.00, 3.76 , 1.22402, 3.39449
1318427562.01, 4798783.23,    0.00, 3944858220.31, 101413.54,     222.19,    1059728.76, 344584509.00,     1, 2.99, 1.00, 3.83 , 1.22788, 3.67394
1326735550.30, 4746009.55,    0.00, 3945290964.54, 100582.24,      60.06,    1056715.30, 345909506.00,     1, 2.97, 1.00, 3.84 , 1.23562, 3.67434
1323145913.08, 4807242.47,    0.00, 3977185701.34,  98021.87,      78.23,    1057281.40, 345658832.00,     1, 3.01, 1.00, 3.83 , 1.23228, 3.70404
1304793054.44, 5006647.56,    0.00, 3940383793.18,  99693.20,     212.09,    1058227.82, 347454935.00,     1, 3.02, 1.00, 3.76 , 1.21518, 3.66977
1358148814.73, 5097948.20,    0.00, 4003520441.47, 107399.38,     434.37,    1071431.64, 356113176.00,     1, 2.95, 1.00, 3.81 , 1.26487, 3.72857
1325010661.20, 4686046.05,    0.00, 3997345862.28,  97798.99,      64.39,    1059239.69, 345008132.00,     1, 3.02, 1.00, 3.84 , 1.23401, 3.72282
1369386427.49, 5041139.68,    0.00, 4027393594.55, 101046.29,     161.75,    1059801.61, 362523953.00,     1, 2.94, 1.00, 3.78 , 1.27534, 3.7508
1173975118.17, 4303343.54,    0.00, 3408079605.39,  87170.88,      54.70,    1057440.77, 309292321.00,     1, 2.90, 1.00, 3.80 , 1.09335, 3.17402
1356681522.36, 4661470.41,    0.00, 4052067848.14,  99451.21,      61.53,    1057814.90, 352309963.00,     1, 2.99, 1.00, 3.85 , 1.26351, 3.77378
1338432817.46, 4588153.57,    0.00, 4051888583.77, 100418.53,      44.70,    1056552.41, 348307644.00,     1, 3.03, 1.00, 3.84 , 1.24651, 3.77362
1351271891.81, 4594742.90,    0.00, 4077252324.20,  99158.12,     183.61,    1058171.58, 350341768.00,     1, 3.02, 1.00, 3.86 , 1.25847, 3.79724
1334439202.27, 4525253.91,    0.00, 4041106059.79,  97285.43,      27.91,    1058073.34, 346036955.00,     1, 3.03, 1.00, 3.86 , 1.24279, 3.76357
1375235249.79, 4666780.86,    0.00, 4100013040.36, 103260.88,      25.19,    1057924.75, 356915823.00,     1, 2.98, 1.00, 3.85 , 1.28079, 3.81843
1374245660.30, 4731387.75,    0.00, 4094557831.77, 101688.41,      81.15,    1058266.75, 356744464.00,     1, 2.98, 1.00, 3.85 , 1.27987, 3.81335
1348580053.00, 4621152.84,    0.00, 4124162468.92,  98842.67,      16.80,    1058168.50, 349967620.00,     1, 3.06, 1.00, 3.85 , 1.25596, 3.84093
1333266191.55, 4568887.09,    0.00, 4003306686.03,  98087.87,      22.40,    1057439.39, 346115797.00,     1, 3.00, 1.00, 3.85 , 1.2417, 3.72837
1347592488.91, 4601488.80,    0.00, 4148384957.45, 101662.00,      42.03,    1063530.17, 350256321.00,     1, 3.08, 1.00, 3.85 , 1.25504, 3.86348
1387127670.17, 4765669.40,    0.00, 4144415075.46, 103067.57,      44.65,    1058178.19, 361143798.00,     1, 2.99, 1.00, 3.84 , 1.29186, 3.85979
1391047780.93, 4945581.25,    0.00, 4167456038.33,  99310.70,     134.25,    1059105.88, 365166117.00,     1, 3.00, 1.00, 3.81 , 1.29551, 3.88125
1358613542.19, 4648721.20,    0.00, 4128275326.40,  99124.17,      32.20,    1057584.95, 352676861.00,     1, 3.04, 1.00, 3.85 , 1.26531, 3.84476
1387497364.08, 4973415.48,    0.00, 4200305766.76, 103219.13,     785.93,    1058245.64, 363529163.00,     1, 3.03, 1.00, 3.82 , 1.29221, 3.91184
1401914348.03, 4799916.39,    0.00, 4195735923.12, 104847.14,      84.04,    1056366.45, 364511836.00,     1, 2.99, 1.00, 3.85 , 1.30563, 3.90758
1398683092.17, 4830456.39,    0.00, 4188669013.11, 102142.90,      43.41,    1057510.17, 364090846.00,     1, 2.99, 1.00, 3.84 , 1.30263, 3.901
