cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
318131453.06, 1438207.61,    0.00, 1011000033.39,  20043.89,     181.79,       3005.37, 73192221.00,     1, 3.18, 1.00, 4.35 , 0.296283, 0.941567
315032559.66, 1189346.81,    0.00, 1014516286.67,  20506.79,      71.58,       2561.64, 72567181.00,     1, 3.22, 1.00, 4.34 , 0.293397, 0.944842
316528604.46, 1202791.64,    0.00, 1010516417.85,  18875.62,      69.02,       2500.00, 73123853.00,     1, 3.19, 1.00, 4.33 , 0.29479, 0.941117
313165575.46, 1103371.87,    0.00, 1013516407.28,  19585.02,      18.33,       2058.54, 71827998.00,     1, 3.24, 1.00, 4.36 , 0.291658, 0.943911
318810631.46, 1412423.96,    0.00, 1010969049.03,  20496.95,     440.58,       3122.36, 76198005.00,     1, 3.17, 1.00, 4.18 , 0.296916, 0.941538
317347887.93, 1452452.95,    0.00, 1011345432.25,  21292.02,    1934.90,       3206.83, 76102349.00,     1, 3.19, 1.00, 4.17 , 0.295553, 0.941889
319448794.58, 1231016.99,    0.00, 1012015916.54,  19863.28,     139.42,       2481.29, 73814339.00,     1, 3.17, 1.00, 4.33 , 0.29751, 0.942513
320678778.41, 1152165.42,    0.00, 1008993198.48,  20069.20,      31.93,       2249.78, 72917926.00,     1, 3.15, 1.00, 4.40 , 0.298655, 0.939698
320706452.04, 1183736.15,    0.00, 1013909972.63,  20178.00,      27.66,       2327.21, 73498582.00,     1, 3.16, 1.00, 4.36 , 0.298681, 0.944277
320904472.31, 1159737.54,    0.00, 1012092622.64,  20597.41,      20.93,       2237.63, 73162043.00,     1, 3.15, 1.00, 4.39 , 0.298866, 0.942585
317382454.27, 1176400.77,    0.00, 1015417482.59,  19179.07,      80.90,       2090.58, 72287693.00,     1, 3.20, 1.00, 4.39 , 0.295585, 0.945681
319696481.02, 1223736.32,    0.00, 1012795695.90,  20976.31,      27.43,       4552.67, 73998172.00,     1, 3.17, 1.00, 4.32 , 0.297741, 0.943239
310020480.32, 1172649.52,    0.00, 1015881757.64,  18976.40,      39.30,       2541.53, 72675284.00,     1, 3.28, 1.00, 4.27 , 0.288729, 0.946114
314096720.61, 1339440.25,    0.00, 1011109787.04,  20140.02,     152.21,       2673.74, 74252849.00,     1, 3.22, 1.00, 4.23 , 0.292525, 0.941669
317696091.94, 1331345.20,    0.00, 1009794502.01,  20672.31,      58.32,       2524.35, 73318444.00,     1, 3.18, 1.00, 4.33 , 0.295878, 0.940444
315681404.38, 1258783.21,    0.00, 1009911758.42,  20786.90,      26.24,       2407.75, 72725816.00,     1, 3.20, 1.00, 4.34 , 0.294001, 0.940554
311956879.19, 1187803.38,    0.00, 1018043753.70,  20080.75,      18.07,       2283.37, 72025763.00,     1, 3.26, 1.00, 4.33 , 0.290532, 0.948127
317153418.75, 1295515.16,    0.00, 1009078485.30,  20763.46,      16.52,       2404.56, 73309088.00,     1, 3.18, 1.00, 4.33 , 0.295372, 0.939778
316155900.71, 1203254.18,    0.00, 1009653655.07,  20099.48,      46.03,       4760.52, 72889541.00,     1, 3.19, 1.00, 4.34 , 0.294443, 0.940313
319205014.60, 1360742.85,    0.00, 1012857313.34,  19724.43,    1053.10,       2740.48, 74845280.00,     1, 3.17, 1.00, 4.26 , 0.297283, 0.943297
310590264.59, 1353292.10,    0.00, 1011772459.25,  19068.76,     237.17,       2857.91, 73976010.00,     1, 3.26, 1.00, 4.20 , 0.28926, 0.942287
316646275.80, 1234691.25,    0.00, 1011828403.43,  20778.27,      66.77,       2543.47, 73029865.00,     1, 3.20, 1.00, 4.34 , 0.2949, 0.942339
317669788.76, 1269054.41,    0.00, 1010976276.83,  20828.51,      99.55,       4918.53, 73601542.00,     1, 3.18, 1.00, 4.32 , 0.295853, 0.941545
316466840.11, 1174101.57,    0.00, 1012270762.40,  20237.71,      58.85,       2393.38, 72051998.00,     1, 3.20, 1.00, 4.39 , 0.294733, 0.942751
320015649.80, 1192595.60,    0.00, 1009309805.82,  19775.40,      13.88,       2242.19, 73179661.00,     1, 3.15, 1.00, 4.37 , 0.298038, 0.939993
323108953.18, 1171686.40,    0.00, 1009694636.90,  20917.57,      13.77,       2241.74, 73668531.00,     1, 3.12, 1.00, 4.39 , 0.300919, 0.940351
318470662.61, 1214118.71,    0.00, 1014547146.51,  20743.23,      35.96,       2404.35, 73531926.00,     1, 3.19, 1.00, 4.33 , 0.296599, 0.944871
318449801.31, 1291825.62,    0.00, 1008245689.67,  20146.97,     320.54,       3035.92, 75053415.00,     1, 3.17, 1.00, 4.24 , 0.296579, 0.939002
316159843.72, 1227781.31,    0.00, 1010736798.71,  21475.40,      73.53,       2601.75, 72578276.00,     1, 3.20, 1.00, 4.36 , 0.294447, 0.941322
311645451.72, 1188168.73,    0.00, 1012294865.09,  17968.57,     106.24,       2367.11, 74667773.00,     1, 3.25, 1.00, 4.17 , 0.290242, 0.942773
313478576.97, 1127425.16,    0.00, 1015368170.20,  18931.16,       8.47,       1952.97, 71170618.00,     1, 3.24, 1.00, 4.40 , 0.29195, 0.945635
318888821.33, 1166561.41,    0.00, 1009816285.21,  19531.21,      13.94,       2032.08, 72440353.00,     1, 3.17, 1.00, 4.40 , 0.296988, 0.940465
