cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
322848843.40, 1225276.26,    0.00, 649094032.61,  20322.55,      22.33,       1984.62, 83737902.00,     1, 2.01, 1.00, 3.86 , 0.300676, 0.604516
322198603.73, 1258489.67,    0.00, 645594259.80,  22266.19,      18.17,       2213.68, 83832695.00,     1, 2.00, 1.00, 3.84 , 0.300071, 0.601257
321840134.09, 1218912.08,    0.00, 656961082.50,  21106.24,       9.76,       1939.94, 83679366.00,     1, 2.04, 1.00, 3.85 , 0.299737, 0.611843
321776090.69, 1187257.27,    0.00, 643569326.98,  21426.46,       0.00,       1969.33, 83471262.00,     1, 2.00, 1.00, 3.85 , 0.299677, 0.599371
322408663.16, 1215346.68,    0.00, 662674244.87,  20749.36,       5.56,       1916.73, 83384578.00,     1, 2.06, 1.00, 3.87 , 0.300266, 0.617163
322297061.67, 1183636.72,    0.00, 657708319.12,  21094.93,       9.76,       2091.90, 83672541.00,     1, 2.04, 1.00, 3.85 , 0.300163, 0.612539
322559703.46, 1207738.18,    0.00, 669589037.32,  22852.00,      43.27,       1937.39, 83746120.00,     1, 2.08, 1.00, 3.85 , 0.300407, 0.623603
321391412.61, 1207840.05,    0.00, 639846567.62,  22517.74,       1.40,    1049948.69, 83979131.00,     1, 1.99, 1.00, 3.83 , 0.299319, 0.595904
322465998.49, 1201498.19,    0.00, 675715807.24,  21987.52,       8.38,       1958.17, 83787989.00,     1, 2.10, 1.00, 3.85 , 0.30032, 0.629309
322273418.85, 1175254.10,    0.00, 695955471.94,  22197.55,       1.39,       1900.12, 83398455.00,     1, 2.16, 1.00, 3.86 , 0.300141, 0.648159
323630039.98, 1208870.16,    0.00, 700731869.52,  23119.78,       1.40,       1884.87, 83770890.00,     1, 2.17, 1.00, 3.86 , 0.301404, 0.652607
321417713.54, 1245870.82,    0.00, 696260084.67,  22952.97,       9.79,       1993.51, 83877649.00,     1, 2.17, 1.00, 3.83 , 0.299344, 0.648443
323303096.94, 1195887.27,    0.00, 701537905.15,  22928.33,       2.80,       2059.81, 83952137.00,     1, 2.17, 1.00, 3.85 , 0.301099, 0.653358
321675548.25, 1200080.36,    0.00, 696245719.59,  22884.31,       2.80,       1994.68, 83879165.00,     1, 2.16, 1.00, 3.83 , 0.299584, 0.648429
323666455.74, 1201992.37,    0.00, 701224080.02,  23778.79,       5.61,       1999.86, 84195275.00,     1, 2.17, 1.00, 3.84 , 0.301438, 0.653066
321865764.63, 1201564.33,    0.00, 696561271.56,  22689.64,       0.00,       2111.68, 83333070.00,     1, 2.16, 1.00, 3.86 , 0.299761, 0.648723
324053753.33, 1194019.94,    0.00, 701201282.72,  22395.85,       0.00,       2041.29, 84815748.00,     1, 2.16, 1.00, 3.82 , 0.301799, 0.653045
322271335.52, 1176425.09,    0.00, 696218988.15,  22102.75,       0.00,       1829.90, 83365832.00,     1, 2.16, 1.00, 3.87 , 0.300139, 0.648404
323585057.63, 1228733.17,    0.00, 700799616.83,  23408.47,       0.00,       1894.33, 84129565.00,     1, 2.17, 1.00, 3.85 , 0.301362, 0.652671
321750959.90, 1207953.78,    0.00, 697188981.28,  22774.52,       0.00,       1897.35, 83645149.00,     1, 2.17, 1.00, 3.85 , 0.299654, 0.649308
323714434.82, 1211803.00,    0.00, 700527414.83,  22362.66,       0.00,       2023.26, 84223316.00,     1, 2.16, 1.00, 3.84 , 0.301483, 0.652417
322098560.38, 1196658.77,    0.00, 696106165.59,  22570.37,       2.79,       1888.26, 83550634.00,     1, 2.16, 1.00, 3.86 , 0.299978, 0.648299
323301442.16, 1167950.61,    0.00, 701610612.02,  22747.77,       0.00,       1867.27, 83922674.00,     1, 2.17, 1.00, 3.85 , 0.301098, 0.653426
322105659.07, 1178795.90,    0.00, 696477039.47,  21791.62,       0.00,       2018.03, 83547481.00,     1, 2.16, 1.00, 3.86 , 0.299984, 0.648645
323801972.39, 1160471.17,    0.00, 701561731.18,  21920.75,       0.00,       1894.91, 83968001.00,     1, 2.17, 1.00, 3.86 , 0.301564, 0.65338
322282299.94, 1218687.13,    0.00, 696186466.25,  22571.21,       0.00,       2001.65, 83678813.00,     1, 2.16, 1.00, 3.85 , 0.300149, 0.648374
323950198.83, 1184430.55,    0.00, 700407853.96,  23263.51,       0.00,       1813.38, 83822645.00,     1, 2.16, 1.00, 3.86 , 0.301702, 0.652306
322193461.47, 1170755.80,    0.00, 696284050.37,  22454.15,       1.39,       2047.48, 83388158.00,     1, 2.16, 1.00, 3.86 , 0.300066, 0.648465
324800985.67, 1217249.12,    0.00, 700576692.15,  21959.24,       0.00,       1886.68, 84225377.00,     1, 2.16, 1.00, 3.86 , 0.302494, 0.652463
322050150.11, 1190354.71,    0.00, 696512310.08,  22183.90,       0.00,       1966.61, 83355321.00,     1, 2.16, 1.00, 3.86 , 0.299933, 0.648678
324013569.15, 1162482.29,    0.00, 701178141.50,  23429.70,       0.00,       1813.17, 83875444.00,     1, 2.16, 1.00, 3.86 , 0.301761, 0.653023
322484326.41, 1203158.86,    0.00, 647056560.08,  21391.67,       9.76,       1813.36, 83627821.00,     1, 2.01, 1.00, 3.86 , 0.300337, 0.602618
