cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
4436203940.25, 13584505.34,    0.00, 14587001224.84, 274893.38,     344.11,    1074983.45, 1004357809.00,     1, 3.29, 1.00, 4.42 , 4.13154, 13.5852
4497252399.56, 13508789.42,    0.00, 14643951105.89, 289071.84,     142.82,    1075656.63, 1017832337.00,     1, 3.26, 1.00, 4.42 , 4.18839, 13.6382
4515998588.60, 13524508.04,    0.00, 14787983931.31, 298498.22,     211.37,    1073320.69, 1018516410.00,     1, 3.27, 1.00, 4.43 , 4.20585, 13.7724
4568150757.43, 13365806.27,    0.00, 15039536129.58, 287178.69,      83.95,    1075948.43, 1028319975.00,     1, 3.29, 1.00, 4.44 , 4.25442, 14.0067
4647695434.18, 14476290.17,    0.00, 15391131602.63, 292958.32,     379.06,    2121980.35, 1056031108.00,     1, 3.31, 1.00, 4.40 , 4.3285, 14.3341
4901261147.59, 14463126.97,    0.00, 16720044632.38, 317549.95,     226.93,    2121210.22, 1106615096.00,     1, 3.41, 1.00, 4.43 , 4.56466, 15.5718
5428162796.96, 15686513.54,    0.00, 18936408029.79, 366303.28,     104.98,    4244255.44, 1221798085.00,     1, 3.49, 1.00, 4.44 , 5.05537, 17.6359
6459468135.43, 18700204.60,    0.00, 23387089126.29, 423692.63,     226.67,    6326412.04, 1451259402.00,     1, 3.62, 1.00, 4.45 , 6.01585, 21.7809
8500679856.30, 24964235.11,    0.00, 32273490856.32, 583057.09,     489.67,   10524500.14, 1916593819.00,     1, 3.80, 1.00, 4.44 , 7.91688, 30.057
12459913654.26, 35991580.62,    0.00, 50035195823.84, 853717.01,     292.49,   17890522.08, 2798809178.00,     1, 4.02, 1.00, 4.45 , 11.6042, 46.5989
12468619721.30, 36067886.90,    0.00, 50037085526.68, 871936.62,     288.43,   17885003.99, 2802372401.00,     1, 4.01, 1.00, 4.45 , 11.6123, 46.6007
12458570078.92, 35992160.12,    0.00, 50045342245.69, 845958.78,     230.90,   17880896.99, 2797505577.00,     1, 4.02, 1.00, 4.45 , 11.6029, 46.6084
12470258496.65, 36436210.36,    0.00, 50049420441.33, 849360.23,     411.57,   17882842.27, 2806769998.00,     1, 4.01, 1.00, 4.44 , 11.6138, 46.6122
12460544387.56, 35556789.88,    0.00, 50048259720.57, 852754.20,     132.97,   17880928.61, 2790464248.00,     1, 4.02, 1.00, 4.47 , 11.6048, 46.6111
12469102134.97, 35849219.44,    0.00, 50050789907.75, 871288.11,     127.35,   17881862.04, 2803702682.00,     1, 4.01, 1.00, 4.45 , 11.6128, 46.6134
12454260513.93, 36374925.65,    0.00, 50048269388.42, 848856.99,     250.49,   17884137.19, 2804458501.00,     1, 4.02, 1.00, 4.44 , 11.5989, 46.6111
12467533654.94, 35879549.87,    0.00, 50049904752.15, 846643.54,     207.16,   17884643.86, 2796996236.00,     1, 4.01, 1.00, 4.46 , 11.6113, 46.6126
12459286776.01, 35812837.74,    0.00, 50042864172.45, 851272.99,     285.55,   17887156.99, 2796415923.00,     1, 4.02, 1.00, 4.46 , 11.6036, 46.606
12467246617.43, 35515057.51,    0.00, 50056523772.45, 863221.91,     128.77,   17881592.81, 2794772939.00,     1, 4.02, 1.00, 4.46 , 11.611, 46.6188
12457072189.69, 36157616.42,    0.00, 50042295890.93, 843854.59,     239.27,   17889810.61, 2804743411.00,     1, 4.02, 1.00, 4.44 , 11.6016, 46.6055
12467346816.90, 35840695.02,    0.00, 50057576509.38, 848558.92,     128.73,   17886868.26, 2797844531.00,     1, 4.02, 1.00, 4.46 , 11.6111, 46.6198
12463706794.81, 36051235.70,    0.00, 50043471061.31, 850781.32,     197.42,   17886777.00, 2800703503.00,     1, 4.02, 1.00, 4.45 , 11.6077, 46.6066
12471961530.82, 35447233.10,    0.00, 50040989632.96, 872630.13,     123.22,   17884254.07, 2793794657.00,     1, 4.01, 1.00, 4.46 , 11.6154, 46.6043
12458040885.19, 36094006.01,    0.00, 50049413108.93, 842035.71,     268.76,   17886642.84, 2799628630.00,     1, 4.02, 1.00, 4.45 , 11.6025, 46.6121
12469404742.63, 35948165.12,    0.00, 50047541203.88, 844036.78,     163.74,   17881653.70, 2798647907.00,     1, 4.01, 1.00, 4.46 , 11.613, 46.6104
12457282768.96, 35710635.63,    0.00, 50051921648.98, 853832.51,     203.00,   17887454.04, 2793241833.00,     1, 4.02, 1.00, 4.46 , 11.6017, 46.6145
12470209217.67, 36131147.75,    0.00, 50046353289.12, 874372.75,     177.73,   17885884.59, 2805389599.00,     1, 4.01, 1.00, 4.45 , 11.6138, 46.6093
12464979351.51, 35528001.57,    0.00, 50030758241.40, 849667.68,     107.79,   17890108.30, 2794667129.00,     1, 4.01, 1.00, 4.46 , 11.6089, 46.5948
12466821740.09, 36032377.78,    0.00, 50055223565.25, 840636.32,     181.96,   17883288.39, 2802906313.00,     1, 4.02, 1.00, 4.45 , 11.6106, 46.6176
12455682818.80, 35732799.22,    0.00, 50040374492.41, 853495.82,     162.36,   17889518.38, 2792286074.00,     1, 4.02, 1.00, 4.46 , 11.6003, 46.6037
12467976236.50, 36074382.02,    0.00, 50060948100.76, 868882.35,     573.82,   17885106.39, 2802193967.00,     1, 4.02, 1.00, 4.45 , 11.6117, 46.6229
4414655921.88, 12589205.11,    0.00, 14491093594.64, 271464.72,      83.96,    1072131.51, 990670541.00,     1, 3.28, 1.00, 4.46 , 4.11147, 13.4959
