cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
2307463006.15, 7705036.15,    0.00, 7423388635.27, 139202.81,     797.36,    1063253.44, 533852950.00,     1, 3.22, 1.00, 4.32 , 2.14899, 6.91357
2306771566.87, 7508939.16,    0.00, 7432825610.51, 149132.18,     301.84,    1068433.22, 523673043.00,     1, 3.22, 1.00, 4.40 , 2.14835, 6.92236
2306127441.75, 6991129.47,    0.00, 7425471061.99, 144261.93,     217.83,    1061991.79, 521915364.00,     1, 3.22, 1.00, 4.42 , 2.14775, 6.91551
2309475780.28, 6920149.09,    0.00, 7427338736.61, 147394.44,     163.55,    1061158.81, 520368439.00,     1, 3.22, 1.00, 4.44 , 2.15087, 6.91725
2307011539.02, 6822328.89,    0.00, 7421329694.88, 142317.47,      53.23,    1061197.26, 518255628.00,     1, 3.22, 1.00, 4.45 , 2.14857, 6.91165
2307094461.42, 6784370.46,    0.00, 7428015744.13, 140995.96,      37.80,    1061716.42, 517968439.00,     1, 3.22, 1.00, 4.45 , 2.14865, 6.91788
2308612913.91, 6763702.81,    0.00, 7422641265.68, 144064.76,      37.78,    1060992.23, 517754012.00,     1, 3.22, 1.00, 4.46 , 2.15006, 6.91287
2309339846.42, 6822315.26,    0.00, 7423887739.37, 149467.81,      47.60,    1061089.34, 517924907.00,     1, 3.21, 1.00, 4.46 , 2.15074, 6.91403
2309059997.90, 7181791.16,    0.00, 7428476516.06, 140417.34,     166.53,    1062416.97, 524764098.00,     1, 3.22, 1.00, 4.40 , 2.15048, 6.91831
2309703361.49, 6857327.54,    0.00, 7419051392.65, 142366.31,     131.62,    1069101.83, 518071514.00,     1, 3.21, 1.00, 4.46 , 2.15108, 6.90953
2310397665.27, 7201046.24,    0.00, 7428704427.83, 142451.82,      25.14,    1061539.93, 522111544.00,     1, 3.22, 1.00, 4.43 , 2.15173, 6.91852
2310065816.91, 6846025.31,    0.00, 7429210886.76, 146713.86,      37.80,    1060714.63, 518307154.00,     1, 3.22, 1.00, 4.46 , 2.15142, 6.91899
2308843206.40, 6879825.01,    0.00, 7428259703.34, 141060.63,      37.83,    1061658.43, 519138918.00,     1, 3.22, 1.00, 4.45 , 2.15028, 6.91811
2305622289.77, 6860700.60,    0.00, 7430069135.21, 140200.69,      25.22,    1060367.35, 518319917.00,     1, 3.22, 1.00, 4.45 , 2.14728, 6.91979
2306844069.09, 6785976.79,    0.00, 7425220017.92, 143379.04,      37.77,    1061099.60, 517595247.00,     1, 3.22, 1.00, 4.46 , 2.14842, 6.91528
2308976117.87, 6768978.68,    0.00, 7426415603.80, 147018.10,      34.98,    1061155.18, 517702446.00,     1, 3.22, 1.00, 4.46 , 2.1504, 6.91639
2310719109.69, 7005878.99,    0.00, 7422472237.23, 140868.59,      15.41,    1061306.33, 518624193.00,     1, 3.21, 1.00, 4.46 , 2.15202, 6.91272
2306767908.93, 6897835.96,    0.00, 7428560229.32, 139002.98,      90.93,    1068143.60, 521640504.00,     1, 3.22, 1.00, 4.42 , 2.14835, 6.91839
2307231255.80, 6978576.80,    0.00, 7427835216.08, 144223.67,     266.96,    1061434.87, 520219234.00,     1, 3.22, 1.00, 4.44 , 2.14878, 6.91771
2305282027.60, 6753353.32,    0.00, 7426826428.37, 145314.83,      28.03,    1061590.87, 519253366.00,     1, 3.22, 1.00, 4.44 , 2.14696, 6.91677
2305371827.14, 6891344.17,    0.00, 7426269160.81, 141144.37,      35.02,    1061406.62, 518663299.00,     1, 3.22, 1.00, 4.44 , 2.14704, 6.91625
2305206623.31, 6838671.91,    0.00, 7432601114.27, 141373.09,      47.60,    1060703.42, 518000749.00,     1, 3.22, 1.00, 4.45 , 2.14689, 6.92215
2307425794.59, 6873467.19,    0.00, 7429843780.95, 144752.82,      39.22,    1060478.30, 519027554.00,     1, 3.22, 1.00, 4.45 , 2.14896, 6.91958
2307604740.00, 6805327.55,    0.00, 7425365004.15, 148736.76,      26.59,    1061432.65, 517772726.00,     1, 3.22, 1.00, 4.46 , 2.14912, 6.91541
2307908782.86, 6856936.43,    0.00, 7429589956.83, 144603.94,      86.81,    1086394.82, 519525548.00,     1, 3.22, 1.00, 4.44 , 2.14941, 6.91934
2306501236.21, 6868006.83,    0.00, 7429751424.22, 141703.72,      50.43,    1061524.32, 518322639.00,     1, 3.22, 1.00, 4.45 , 2.1481, 6.9195
2310215331.10, 6896599.73,    0.00, 7428767662.65, 143821.32,      60.23,    1079772.61, 518919670.00,     1, 3.22, 1.00, 4.45 , 2.15156, 6.91858
2310306584.79, 7135145.74,    0.00, 7425754389.20, 145474.94,      57.26,    1062524.94, 523722118.00,     1, 3.21, 1.00, 4.41 , 2.15164, 6.91577
2308867238.19, 6915744.52,    0.00, 7420282989.34, 141699.28,      92.49,    1062252.27, 518467706.00,     1, 3.21, 1.00, 4.45 , 2.1503, 6.91068
2308864329.43, 6974343.01,    0.00, 7420368392.95, 139591.50,      26.55,    1061422.60, 520480913.00,     1, 3.21, 1.00, 4.44 , 2.1503, 6.91076
2305719479.18, 6920528.31,    0.00, 7427900580.47, 143935.13,     106.48,    1061432.30, 518366001.00,     1, 3.22, 1.00, 4.45 , 2.14737, 6.91777
2308946827.53, 6895981.35,    0.00, 7429065040.08, 146548.37,      40.67,    1060766.27, 519287840.00,     1, 3.22, 1.00, 4.45 , 2.15037, 6.91886
