cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
176309628.25, 830655.84,    0.00, 645981383.09,  12519.91,      17.83,       1526.00, 46774201.00,     1, 3.66, 1.00, 3.77 , 0.164201, 0.601617
177761158.91, 755910.05,    0.00, 645088865.69,  12045.73,      38.64,       1450.41, 46521031.00,     1, 3.63, 1.00, 3.82 , 0.165553, 0.600786
177127090.24, 864936.86,    0.00, 645064389.89,  12388.20,      24.92,       1617.33, 48461677.00,     1, 3.64, 1.00, 3.65 , 0.164962, 0.600763
177310191.52, 836748.60,    0.00, 647702338.28,  13167.33,       5.48,       1448.95, 46711057.00,     1, 3.65, 1.00, 3.80 , 0.165133, 0.60322
175649797.08, 779825.88,    0.00, 648581553.55,  13012.23,      16.54,       1547.99, 46643004.00,     1, 3.69, 1.00, 3.77 , 0.163587, 0.604039
176741844.57, 788937.44,    0.00, 645755272.60,  12640.15,      75.32,       2905.65, 47047562.00,     1, 3.65, 1.00, 3.76 , 0.164604, 0.601406
177743492.21, 770888.97,    0.00, 647547751.51,  12444.85,     169.73,       1387.55, 46850523.00,     1, 3.64, 1.00, 3.79 , 0.165537, 0.603076
176923469.12, 829431.01,    0.00, 647783282.48,  11263.32,      23.63,       1724.38, 48656410.00,     1, 3.66, 1.00, 3.64 , 0.164773, 0.603295
176057383.62, 862594.52,    0.00, 646512549.11,  10935.28,      75.12,       1581.72, 48687197.00,     1, 3.67, 1.00, 3.62 , 0.163966, 0.602112
177097194.47, 894061.22,    0.00, 647080416.00,  12173.39,     131.53,       1565.64, 48964448.00,     1, 3.65, 1.00, 3.62 , 0.164935, 0.602641
176665865.35, 841276.35,    0.00, 645301736.99,  12300.06,      47.97,       1638.33, 47957890.00,     1, 3.65, 1.00, 3.68 , 0.164533, 0.600984
177923291.90, 870552.79,    0.00, 646482391.40,  12861.93,      82.38,       1522.30, 47048008.00,     1, 3.63, 1.00, 3.78 , 0.165704, 0.602084
176968784.81, 787808.91,    0.00, 648724606.65,  12418.87,      28.30,       1423.51, 46744278.00,     1, 3.67, 1.00, 3.79 , 0.164815, 0.604172
177814846.11, 851474.39,    0.00, 645894543.49,  12617.34,      43.30,       1621.64, 47351217.00,     1, 3.63, 1.00, 3.76 , 0.165603, 0.601536
176795540.02, 780728.51,    0.00, 647021147.66,  12639.41,      11.01,       1410.18, 46715215.00,     1, 3.66, 1.00, 3.78 , 0.164654, 0.602585
177321022.54, 797830.11,    0.00, 647301144.23,  12418.39,      27.59,       1532.32, 47117428.00,     1, 3.65, 1.00, 3.76 , 0.165143, 0.602846
176504364.22, 869689.01,    0.00, 647347407.86,  12786.12,      20.57,       1543.29, 47038547.00,     1, 3.67, 1.00, 3.75 , 0.164382, 0.602889
177554945.32, 820800.47,    0.00, 650750209.06,  12255.96,       2.72,       1472.83, 47589839.00,     1, 3.67, 1.00, 3.73 , 0.165361, 0.606058
176309528.48, 826733.25,    0.00, 646805559.84,  12424.90,      20.62,       1484.92, 47337438.00,     1, 3.67, 1.00, 3.72 , 0.164201, 0.602385
178002067.78, 850441.94,    0.00, 641475407.41,  13197.24,      16.30,       1554.44, 47317574.00,     1, 3.60, 1.00, 3.76 , 0.165777, 0.597421
177006178.98, 861874.29,    0.00, 645926676.44,  13272.02,       2.70,       1521.24, 47308948.00,     1, 3.65, 1.00, 3.74 , 0.16485, 0.601566
177580350.39, 832093.26,    0.00, 644459191.65,  11837.48,      57.41,       1397.55, 47123989.00,     1, 3.63, 1.00, 3.77 , 0.165385, 0.600199
179473812.93, 829112.33,    0.00, 644001310.04,  13335.37,       6.80,       1275.63, 46899447.00,     1, 3.59, 1.00, 3.83 , 0.167148, 0.599773
177962838.63, 784477.15,    0.00, 647888112.66,  12489.90,       5.44,       1417.55, 46824096.00,     1, 3.64, 1.00, 3.80 , 0.165741, 0.603393
176104249.23, 819744.05,    0.00, 644439998.46,  12760.81,       5.47,       1380.01, 46513968.00,     1, 3.66, 1.00, 3.79 , 0.16401, 0.600182
177603135.27, 760887.16,    0.00, 645730639.23,  11849.15,       6.90,       1317.35, 46739853.00,     1, 3.64, 1.00, 3.80 , 0.165406, 0.601384
177543193.31, 815143.16,    0.00, 641067666.79,  12830.69,       8.08,       1339.71, 46711614.00,     1, 3.61, 1.00, 3.80 , 0.16535, 0.597041
178818383.51, 787464.81,    0.00, 642717494.92,  12134.76,       0.00,       1355.39, 46829333.00,     1, 3.59, 1.00, 3.82 , 0.166538, 0.598577
177544464.89, 849733.52,    0.00, 645090976.02,  13017.03,       9.47,       1479.49, 47050972.00,     1, 3.63, 1.00, 3.77 , 0.165351, 0.600788
177071093.40, 797770.84,    0.00, 648984184.75,  11992.94,       0.00,       1367.42, 46672577.00,     1, 3.67, 1.00, 3.79 , 0.16491, 0.604414
176497750.84, 772241.31,    0.00, 646496060.54,  12538.21,       5.45,       1307.91, 46298692.00,     1, 3.66, 1.00, 3.81 , 0.164376, 0.602096
177422425.25, 810571.62,    0.00, 645709777.29,  12307.75,       8.27,       1508.97, 47132067.00,     1, 3.64, 1.00, 3.76 , 0.165238, 0.601364
