cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
2619615085.50, 7758380.30,    0.00, 10658365641.10, 145256.02,      35.01,    1063336.51, 588209230.00,     1, 4.07, 1.00, 4.45 , 2.43971, 9.92638
2641501836.19, 7838584.74,    0.00, 10661164049.95, 149698.73,      64.34,    2122117.34, 594411731.00,     1, 4.04, 1.00, 4.44 , 2.46009, 9.92898
2622687321.48, 7702134.86,    0.00, 10660831685.83, 157899.02,      44.80,    1063617.10, 588404931.00,     1, 4.06, 1.00, 4.46 , 2.44257, 9.92867
2623022394.97, 7657617.09,    0.00, 10661450365.11, 152534.18,      56.04,    1063711.85, 588454527.00,     1, 4.06, 1.00, 4.46 , 2.44288, 9.92925
2622669025.08, 7738868.42,    0.00, 10668785298.77, 146386.66,      13.99,    1063791.90, 587382314.00,     1, 4.07, 1.00, 4.47 , 2.44255, 9.93608
2623675570.86, 7689090.12,    0.00, 10672442086.70, 149768.37,      32.22,    1062880.98, 588792165.00,     1, 4.07, 1.00, 4.46 , 2.44349, 9.93949
2653359365.41, 7740690.45,    0.00, 10683681068.65, 156750.06,      26.59,    2111747.83, 594751764.00,     1, 4.03, 1.00, 4.46 , 2.47113, 9.94995
2714647891.76, 8274963.97,    0.00, 10703178071.85, 152809.13,     232.09,    4215490.89, 613760199.00,     1, 3.94, 1.00, 4.42 , 2.52821, 9.96811
2869003956.16, 8412261.23,    0.00, 10733256208.01, 158865.42,      54.51,    9445614.95, 642875821.00,     1, 3.74, 1.00, 4.46 , 2.67197, 9.99612
2630728441.77, 7812700.79,    0.00, 10806831350.85, 155497.45,      36.37,    1064135.64, 592449227.00,     1, 4.11, 1.00, 4.44 , 2.45006, 10.0646
2634926802.73, 7681620.88,    0.00, 10813852729.98, 159500.58,      19.59,    1063120.47, 589776482.00,     1, 4.10, 1.00, 4.47 , 2.45397, 10.0712
2629835407.24, 7839503.43,    0.00, 10823401439.17, 158636.94,      30.77,    1062251.89, 591000470.00,     1, 4.12, 1.00, 4.45 , 2.44923, 10.0801
2633780139.44, 7614060.53,    0.00, 10817757594.46, 152554.45,     394.57,    1062330.33, 590098330.00,     1, 4.11, 1.00, 4.46 , 2.4529, 10.0748
2633455241.76, 7710284.90,    0.00, 10808946682.77, 157963.60,      12.59,    1063074.76, 590101748.00,     1, 4.10, 1.00, 4.46 , 2.4526, 10.0666
2630218446.26, 7573999.58,    0.00, 10795437850.21, 157954.79,      12.62,    1063184.82, 588815789.00,     1, 4.10, 1.00, 4.47 , 2.44958, 10.054
2632426559.80, 7684997.78,    0.00, 10814702587.60, 163546.36,      41.93,    1066389.97, 590643488.00,     1, 4.11, 1.00, 4.46 , 2.45164, 10.072
2633598451.73, 8208352.99,    0.00, 10815722713.61, 153328.31,     121.78,    1064382.09, 596075347.00,     1, 4.11, 1.00, 4.42 , 2.45273, 10.0729
2633834237.48, 7724072.57,    0.00, 10805759140.12, 157252.39,      30.73,    1064421.74, 591656855.00,     1, 4.10, 1.00, 4.45 , 2.45295, 10.0636
2633044755.53, 7752284.50,    0.00, 10815536805.38, 162740.15,      30.76,    1062578.68, 591081539.00,     1, 4.11, 1.00, 4.45 , 2.45221, 10.0728
2630785941.27, 7644691.89,    0.00, 10823557294.56, 160904.43,       7.00,    1063262.47, 588821316.00,     1, 4.11, 1.00, 4.47 , 2.45011, 10.0802
2635835845.60, 7700814.20,    0.00, 10822398354.59, 153073.15,       9.79,    1062587.91, 590482029.00,     1, 4.11, 1.00, 4.46 , 2.45481, 10.0791
2629646285.82, 7644961.62,    0.00, 10813237812.84, 158413.28,       1.40,    1063479.91, 588750318.00,     1, 4.11, 1.00, 4.47 , 2.44905, 10.0706
2637144958.37, 7630800.21,    0.00, 10817396665.47, 159179.32,      40.59,    1065601.69, 590772788.00,     1, 4.10, 1.00, 4.46 , 2.45603, 10.0745
2632797370.01, 7692689.50,    0.00, 10808341570.77, 158472.79,      16.81,    1063687.38, 590246508.00,     1, 4.11, 1.00, 4.46 , 2.45198, 10.0661
2632823838.63, 8088678.81,    0.00, 10819544715.46, 149977.52,     148.38,    1063747.48, 596984164.00,     1, 4.11, 1.00, 4.41 , 2.45201, 10.0765
2634046506.52, 7656255.39,    0.00, 10820342894.42, 156955.00,      22.39,    1063484.38, 590050047.00,     1, 4.11, 1.00, 4.46 , 2.45315, 10.0772
2636174428.97, 7774303.79,    0.00, 10815201973.66, 158850.07,      18.15,    1063132.64, 592925290.00,     1, 4.10, 1.00, 4.45 , 2.45513, 10.0724
2631790822.97, 7608228.95,    0.00, 10812806908.45, 158305.38,       1.40,    1063000.00, 589318588.00,     1, 4.11, 1.00, 4.47 , 2.45105, 10.0702
2634471782.11, 7869397.74,    0.00, 10822886647.26, 153749.84,     156.57,    1062700.06, 593155278.00,     1, 4.11, 1.00, 4.44 , 2.45354, 10.0796
2635422767.04, 7630493.53,    0.00, 10809151471.00, 155755.45,      29.39,    1063713.90, 590198169.00,     1, 4.10, 1.00, 4.47 , 2.45443, 10.0668
2637442636.49, 7690098.23,    0.00, 10808574942.67, 160290.76,      30.76,    1063974.34, 590868720.00,     1, 4.10, 1.00, 4.46 , 2.45631, 10.0663
2612663239.58, 7627826.39,    0.00, 10642123631.20, 149523.66,      23.74,    1064080.92, 585347509.00,     1, 4.07, 1.00, 4.46 , 2.43323, 9.91125
