cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
2814875892.35, 8817955.49,    0.00, 10073839148.39, 165367.88,     156.95,   10499404.76, 638156443.00,     1, 3.58, 1.00, 4.41 , 2.62156, 9.38199
2879657634.56, 9040482.21,    0.00, 10109732491.30, 165033.69,     241.85,    9457798.68, 655044838.00,     1, 3.51, 1.00, 4.40 , 2.68189, 9.41542
2744486916.95, 8533136.24,    0.00, 10154956220.61, 160573.69,     346.84,    1065269.55, 618617543.00,     1, 3.70, 1.00, 4.44 , 2.556, 9.45754
2753139870.91, 8827997.81,    0.00, 10144517377.13, 158023.98,     443.59,    1108682.05, 622696667.00,     1, 3.68, 1.00, 4.42 , 2.56406, 9.44782
2752318712.53, 10350191.50,    0.00, 10161201280.51, 157839.44,    2150.65,    1157915.59, 659940574.00,     1, 3.69, 1.00, 4.17 , 2.5633, 9.46336
2755751203.71, 9569484.61,    0.00, 10144848732.62, 169222.58,    1719.71,    1079533.10, 652145566.00,     1, 3.68, 1.00, 4.23 , 2.56649, 9.44813
2745165356.60, 9530588.82,    0.00, 10151536251.09, 166160.89,     651.56,    1069529.75, 632355397.00,     1, 3.70, 1.00, 4.34 , 2.55663, 9.45435
2614480384.00, 8807236.13,    0.00, 10145338123.72, 157935.71,     240.33,    1080673.31, 592860531.00,     1, 3.88, 1.00, 4.41 , 2.43492, 9.44858
2626092724.45, 9764885.69,    0.00, 10137605743.20, 184983.35,    1111.91,    1122476.26, 600632324.00,     1, 3.86, 1.00, 4.37 , 2.44574, 9.44138
2618020031.78, 8661635.72,    0.00, 10138678781.11, 166267.43,     386.36,    1087179.12, 590803970.00,     1, 3.87, 1.00, 4.43 , 2.43822, 9.44238
2610008880.77, 8141762.53,    0.00, 10147557154.50, 151686.81,     429.14,    1065952.47, 593043804.00,     1, 3.89, 1.00, 4.40 , 2.43076, 9.45065
2611663951.89, 7867292.37,    0.00, 10143853254.01, 151223.19,     141.28,    1064695.06, 587505842.00,     1, 3.88, 1.00, 4.45 , 2.4323, 9.4472
2608575549.57, 8102111.39,    0.00, 10163000313.09, 154063.32,     266.40,    1064708.05, 589102868.00,     1, 3.90, 1.00, 4.43 , 2.42943, 9.46503
2609269785.48, 8495278.09,    0.00, 10154816162.87, 150295.31,     695.84,    1066498.37, 597292936.00,     1, 3.89, 1.00, 4.37 , 2.43007, 9.45741
2624114851.40, 7872685.72,    0.00, 10159030846.46, 149746.39,     176.24,    1364204.27, 590089657.00,     1, 3.87, 1.00, 4.45 , 2.4439, 9.46133
2616847564.02, 8254997.94,    0.00, 10114599952.05, 151587.43,     160.93,    1065985.54, 592098854.00,     1, 3.87, 1.00, 4.42 , 2.43713, 9.41996
2617291914.86, 7934516.31,    0.00, 10124739544.13, 143185.53,      92.45,    1063580.49, 589801079.00,     1, 3.87, 1.00, 4.44 , 2.43754, 9.4294
2616526806.89, 8027184.48,    0.00, 10114148186.53, 158077.40,     242.24,    1065825.62, 588093360.00,     1, 3.87, 1.00, 4.45 , 2.43683, 9.41953
2616640697.43, 8281342.20,    0.00, 10114847770.73, 155189.46,     752.38,    1065917.16, 591669677.00,     1, 3.87, 1.00, 4.42 , 2.43694, 9.42019
2618383156.41, 8534625.17,    0.00, 10112891664.50, 154869.68,     463.43,    1065293.74, 597546816.00,     1, 3.86, 1.00, 4.38 , 2.43856, 9.41836
2621013429.12, 8356017.51,    0.00, 10122929407.49, 161003.25,     208.10,    1067390.96, 593553988.00,     1, 3.86, 1.00, 4.42 , 2.44101, 9.42771
2620851479.15, 8821511.46,    0.00, 10113681183.12, 162682.91,     765.92,    1066649.21, 595862756.00,     1, 3.86, 1.00, 4.40 , 2.44086, 9.4191
2617855569.09, 8731152.58,    0.00, 10117469624.85, 158880.98,     506.35,    1066692.01, 594440637.00,     1, 3.86, 1.00, 4.40 , 2.43807, 9.42263
2631596078.16, 8662738.25,    0.00, 10123403660.87, 164884.93,     702.92,    1099674.00, 614046666.00,     1, 3.85, 1.00, 4.29 , 2.45086, 9.42815
2618895914.02, 8398840.05,    0.00, 10121032342.36, 156986.30,     462.91,    1070577.78, 594323697.00,     1, 3.86, 1.00, 4.41 , 2.43904, 9.42595
2617395203.22, 8022352.98,    0.00, 10111409545.02, 148187.57,     275.98,    1066918.13, 588349855.00,     1, 3.86, 1.00, 4.45 , 2.43764, 9.41698
2617406143.61, 7842474.71,    0.00, 10111118010.76, 155391.49,      61.49,    1065597.84, 586914892.00,     1, 3.86, 1.00, 4.46 , 2.43765, 9.41671
2617372598.64, 8478116.15,    0.00, 10118985232.49, 148801.98,     402.85,    1066209.43, 594477353.00,     1, 3.87, 1.00, 4.40 , 2.43762, 9.42404
2618332417.45, 8902700.22,    0.00, 10123352078.89, 161652.76,     634.02,    1076376.54, 597635122.00,     1, 3.87, 1.00, 4.38 , 2.43851, 9.42811
2622508117.60, 8718858.38,    0.00, 10118855857.38, 151144.39,     315.81,    1066797.37, 593872154.00,     1, 3.86, 1.00, 4.42 , 2.4424, 9.42392
2618450407.54, 8242472.15,    0.00, 10118126211.04, 152645.92,     169.11,    1066171.43, 593167295.00,     1, 3.86, 1.00, 4.41 , 2.43862, 9.42324
2614460320.93, 8163046.44,    0.00, 10122876120.14, 146972.54,     336.21,    1064243.99, 588361177.00,     1, 3.87, 1.00, 4.44 , 2.43491, 9.42766
