cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
333727340.27, 1251742.30,    0.00, 871349103.07,  21337.95,      26.40,       2283.35, 86501118.00,     1, 2.61, 1.00, 3.86 , 0.310808, 0.811507
324856734.84, 1197894.75,    0.00, 865603191.22,  21082.25,       1.41,       1973.92, 84294414.00,     1, 2.66, 1.00, 3.85 , 0.302546, 0.806156
335486458.87, 1268479.65,    0.00, 879601815.18,  22545.81,      49.92,       2381.47, 86889417.00,     1, 2.62, 1.00, 3.86 , 0.312446, 0.819193
324552839.72, 1177753.13,    0.00, 863325665.44,  22090.19,       9.82,       1993.81, 84171701.00,     1, 2.66, 1.00, 3.86 , 0.302263, 0.804035
332752002.70, 1255036.43,    0.00, 884399985.89,  21878.89,      25.26,       2403.57, 86790901.00,     1, 2.66, 1.00, 3.83 , 0.309899, 0.823662
327264443.56, 1198789.71,    0.00, 876833698.99,  21220.93,      43.06,       2342.48, 85864319.00,     1, 2.68, 1.00, 3.81 , 0.304789, 0.816615
335741003.98, 1312207.96,    0.00, 890785151.85,  21980.52,       2.75,       2368.68, 88409677.00,     1, 2.65, 1.00, 3.80 , 0.312683, 0.829608
323842908.21, 1185147.43,    0.00, 860649366.22,  22028.68,       0.00,       1951.08, 84155692.00,     1, 2.66, 1.00, 3.85 , 0.301602, 0.801542
333891643.20, 1242566.89,    0.00, 897231096.39,  23235.24,      23.62,       2361.79, 86783381.00,     1, 2.69, 1.00, 3.85 , 0.310961, 0.835612
374286149.74, 1371098.72,    0.00, 1000996014.49,  26251.35,       2.77,       2375.98, 96987276.00,     1, 2.67, 1.00, 3.86 , 0.348581, 0.93225
377661628.81, 1389067.30,    0.00, 1008406066.02,  27690.59,      30.82,       2451.78, 98069094.00,     1, 2.67, 1.00, 3.85 , 0.351725, 0.939151
374058736.59, 1353545.36,    0.00, 1001312273.10,  26825.53,       1.38,       2385.22, 96926441.00,     1, 2.68, 1.00, 3.86 , 0.348369, 0.932545
377862588.06, 1368048.82,    0.00, 1007437303.37,  26031.94,       1.40,       2399.67, 98001631.00,     1, 2.67, 1.00, 3.86 , 0.351912, 0.938249
374570132.72, 1388788.84,    0.00, 999903241.92,  26754.58,       5.55,       2426.31, 97042552.00,     1, 2.67, 1.00, 3.86 , 0.348846, 0.931232
377462659.65, 1341877.71,    0.00, 1007829932.29,  27549.60,       6.99,       2424.89, 97877922.00,     1, 2.67, 1.00, 3.86 , 0.351539, 0.938615
373376501.63, 1342137.17,    0.00, 1000157978.72,  26612.01,       4.16,       2373.76, 96853935.00,     1, 2.68, 1.00, 3.86 , 0.347734, 0.93147
378606567.41, 1413960.24,    0.00, 1006107064.93,  26850.85,       7.00,       2377.92, 98026376.00,     1, 2.66, 1.00, 3.86 , 0.352605, 0.93701
373631382.65, 1383487.50,    0.00, 1001901057.20,  27121.11,      18.01,       2475.42, 96957266.00,     1, 2.68, 1.00, 3.85 , 0.347971, 0.933093
377621248.96, 1365267.22,    0.00, 1007803228.32,  27704.32,       4.20,       2494.78, 98099482.00,     1, 2.67, 1.00, 3.85 , 0.351687, 0.93859
374124023.70, 1379774.46,    0.00, 999512738.82,  26993.35,       4.17,       2443.57, 97311616.00,     1, 2.67, 1.00, 3.84 , 0.34843, 0.930869
378065951.41, 1366553.04,    0.00, 1005757516.93,  26024.24,       1.40,       2422.18, 97951631.00,     1, 2.66, 1.00, 3.86 , 0.352101, 0.936685
374103118.12, 1366629.02,    0.00, 1000456518.69,  26036.17,       1.38,       2505.10, 96836714.00,     1, 2.67, 1.00, 3.86 , 0.348411, 0.931748
378184774.69, 1380293.91,    0.00, 1006702410.78,  27534.84,       1.40,       2301.68, 98060177.00,     1, 2.66, 1.00, 3.86 , 0.352212, 0.937565
374147229.90, 1353422.86,    0.00, 1000995419.58,  26660.89,       1.39,       2413.22, 97012133.00,     1, 2.68, 1.00, 3.86 , 0.348452, 0.93225
378444571.07, 1425254.16,    0.00, 1006436536.52,  26825.91,       0.00,       2429.73, 98132397.00,     1, 2.66, 1.00, 3.86 , 0.352454, 0.937317
373657013.94, 1425255.58,    0.00, 1001567788.48,  27207.73,      13.91,       2425.47, 97387861.00,     1, 2.68, 1.00, 3.84 , 0.347995, 0.932783
377958782.44, 1370216.97,    0.00, 1006413659.51,  27382.67,       0.00,       2369.37, 97849071.00,     1, 2.66, 1.00, 3.86 , 0.352002, 0.937296
373765290.76, 1372353.31,    0.00, 1000950669.87,  26476.12,       4.16,       2490.04, 97039622.00,     1, 2.68, 1.00, 3.85 , 0.348096, 0.932208
378421196.92, 1371283.08,    0.00, 1005287403.65,  26688.27,       1.40,       2329.79, 97997521.00,     1, 2.66, 1.00, 3.86 , 0.352432, 0.936247
374088540.93, 1414682.70,    0.00, 1002166500.92,  27746.48,       6.96,       2444.54, 97367097.00,     1, 2.68, 1.00, 3.84 , 0.348397, 0.93334
377621634.40, 1371158.58,    0.00, 1006630607.50,  27248.23,       0.00,       2332.97, 97906605.00,     1, 2.67, 1.00, 3.86 , 0.351688, 0.937498
267565364.28, 1014968.49,    0.00, 781286470.82,  17488.56,       1.39,       1738.94, 69382873.00,     1, 2.92, 1.00, 3.86 , 0.24919, 0.72763
