cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
8529352919.43, 26183217.76,    0.00, 30215137282.72, 2330991.31,    1015.11,     245272.57, 1925908899.00,     1, 3.54, 1.00, 4.43 , 7.94358, 28.14
8659431603.99, 27101472.10,    0.00, 30068501662.45, 721061.94,    1188.66,    3551490.46, 1967043100.00,     1, 3.47, 1.00, 4.40 , 8.06472, 28.0035
8657169080.02, 26441789.36,    0.00, 30135700291.52, 1463440.45,    1547.10,    3965904.19, 1957337469.00,     1, 3.48, 1.00, 4.42 , 8.06262, 28.0661
8754438278.88, 27408436.78,    0.00, 29735303320.67, 738412.96,    2099.43,    3568273.70, 1991206203.00,     1, 3.40, 1.00, 4.40 , 8.15321, 27.6932
8774121588.05, 26948361.96,    0.00, 30281483732.62, 1308485.87,    1403.10,    3452290.34, 1985278986.00,     1, 3.45, 1.00, 4.42 , 8.17154, 28.2018
8624152063.34, 26686896.82,    0.00, 30272845131.51, 731534.63,     805.02,    3564446.10, 1955198980.00,     1, 3.51, 1.00, 4.41 , 8.03187, 28.1938
8732539005.89, 26265662.03,    0.00, 30374983180.33, 1548609.96,     429.67,    1552210.20, 1973390240.00,     1, 3.48, 1.00, 4.43 , 8.13281, 28.2889
8775968103.13, 25102933.97,    0.00, 29650562593.49, 733630.68,     125.97,    1374124.91, 1966559238.00,     1, 3.38, 1.00, 4.46 , 8.17326, 27.6142
8801803285.03, 26613571.14,    0.00, 30442565005.06, 1291624.63,     659.27,    5073624.16, 1987595499.00,     1, 3.46, 1.00, 4.43 , 8.19732, 28.3518
8757880762.41, 27069676.41,    0.00, 30402342582.21, 1510022.72,     745.77,    4166888.18, 1986773539.00,     1, 3.47, 1.00, 4.41 , 8.15641, 28.3144
8742228815.99, 27817726.80,    0.00, 30489608457.29, 1616973.89,    1019.95,    1646914.95, 1984788740.00,     1, 3.49, 1.00, 4.40 , 8.14184, 28.3957
8597916838.85, 27306071.26,    0.00, 30406120025.69, 1573402.96,    1576.76,    1588975.10, 1963904699.00,     1, 3.54, 1.00, 4.38 , 8.00743, 28.3179
8874752016.24, 26578823.02,    0.00, 30560331896.69, 1490599.96,     485.60,    3994327.13, 1997385498.00,     1, 3.44, 1.00, 4.44 , 8.26526, 28.4615
8640292912.19, 25530331.85,    0.00, 30522924321.41, 1507429.75,     439.56,    1483362.90, 1952796588.00,     1, 3.53, 1.00, 4.42 , 8.0469, 28.4267
8832069725.83, 25135608.02,    0.00, 30608062643.89, 1534104.92,     449.51,    1378180.71, 1981871275.00,     1, 3.47, 1.00, 4.46 , 8.22551, 28.506
8410572454.49, 24821302.45,    0.00, 29143251229.67, 1498139.78,     267.25,    3955362.81, 1895872033.00,     1, 3.47, 1.00, 4.44 , 7.83296, 27.1418
8779208354.61, 26699432.10,    0.00, 30698071038.86, 1643020.19,     539.11,    3964400.19, 1981329288.00,     1, 3.50, 1.00, 4.43 , 8.17627, 28.5898
8851855138.36, 25664135.37,    0.00, 30675900529.18, 1518395.95,     431.25,    2727283.37, 1990654883.00,     1, 3.47, 1.00, 4.45 , 8.24393, 28.5692
8929791908.36, 26009914.05,    0.00, 30773438851.82, 1495022.92,     649.29,    5777111.27, 2011802574.00,     1, 3.45, 1.00, 4.44 , 8.31652, 28.66
8817190423.35, 28832188.95,    0.00, 30669221550.30, 1585464.18,    2733.55,    3945179.09, 2015516619.00,     1, 3.48, 1.00, 4.37 , 8.21165, 28.5629
8960121017.31, 28086375.76,    0.00, 30827076148.43, 1779865.94,    1234.44,    3952987.64, 2029368657.00,     1, 3.44, 1.00, 4.42 , 8.34476, 28.71
8728404055.66, 25842795.38,    0.00, 30826717376.24, 1616598.73,     852.27,    1596107.78, 1971840774.00,     1, 3.53, 1.00, 4.43 , 8.12896, 28.7096
8942032337.96, 26097986.98,    0.00, 30901921918.42, 1548470.48,     336.09,    3535975.74, 2010529597.00,     1, 3.46, 1.00, 4.45 , 8.32792, 28.7797
8687968626.06, 26147349.60,    0.00, 30577680053.75, 1652325.91,     383.34,    1749851.39, 1956720364.00,     1, 3.52, 1.00, 4.44 , 8.0913, 28.4777
9045930745.33, 27399776.72,    0.00, 30977828137.16, 1865243.38,     467.58,    4483617.08, 2044824407.00,     1, 3.42, 1.00, 4.42 , 8.42468, 28.8504
8987648659.77, 28293205.64,    0.00, 30945143297.14, 1594417.18,     548.34,    3978102.01, 2034992452.00,     1, 3.44, 1.00, 4.42 , 8.3704, 28.8199
8951047324.80, 26594480.15,    0.00, 31027611409.43, 1668931.32,     449.00,    3990053.21, 2020627011.00,     1, 3.47, 1.00, 4.43 , 8.33631, 28.8967
8961000250.07, 28152476.99,    0.00, 30922382541.83, 1615672.99,     549.82,    2768252.46, 2027422508.00,     1, 3.45, 1.00, 4.42 , 8.34558, 28.7987
9096823213.52, 29395480.86,    0.00, 31082508217.30, 1676728.73,     543.34,    5091279.32, 2065448678.00,     1, 3.42, 1.00, 4.40 , 8.47208, 28.9478
8874708023.58, 30117960.09,    0.00, 31073125470.50, 1675623.74,    1162.41,    1925158.97, 2023630495.00,     1, 3.50, 1.00, 4.39 , 8.26522, 28.9391
9000433489.05, 27912834.83,    0.00, 31167376003.60, 1862868.08,     649.06,    1937606.14, 2034583697.00,     1, 3.46, 1.00, 4.42 , 8.38231, 29.0269
8985478056.92, 27316869.93,    0.00, 31160199446.02, 1680994.93,     661.96,    1600518.19, 2032889636.00,     1, 3.47, 1.00, 4.42 , 8.36838, 29.0202
