cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
2735231294.45, 9020611.67,    0.00, 10086145241.81, 158181.41,     579.97,    9457793.09, 628387903.00,     1, 3.69, 1.00, 4.35 , 2.54738, 9.39345
2734284719.34, 8553438.08,    0.00, 10090229721.01, 150523.62,     325.82,    9449204.11, 618643479.00,     1, 3.69, 1.00, 4.42 , 2.5465, 9.39726
2734544664.08, 8325841.96,    0.00, 10086837737.45, 155216.37,     135.80,    9462871.04, 617601632.00,     1, 3.69, 1.00, 4.43 , 2.54674, 9.3941
2733965747.65, 8112376.03,    0.00, 10087939971.36, 152614.71,      40.54,    9452432.67, 613949765.00,     1, 3.69, 1.00, 4.45 , 2.5462, 9.39513
2733616670.34, 8244964.70,    0.00, 10085773474.15, 156472.64,      64.31,    9453773.64, 613767479.00,     1, 3.69, 1.00, 4.45 , 2.54588, 9.39311
2736163319.60, 8426174.02,    0.00, 10084335754.12, 146296.58,     127.37,    9454272.57, 619275098.00,     1, 3.69, 1.00, 4.42 , 2.54825, 9.39177
2736164022.73, 8110482.89,    0.00, 10086573265.19, 155059.67,      96.42,    9446930.19, 613462444.00,     1, 3.69, 1.00, 4.46 , 2.54825, 9.39385
2735535440.45, 8248812.05,    0.00, 10087522503.55, 151108.17,      51.87,    9455374.40, 616931448.00,     1, 3.69, 1.00, 4.43 , 2.54767, 9.39474
2735158315.35, 8133610.99,    0.00, 10079153761.14, 157739.73,     250.25,    9458847.90, 614139736.00,     1, 3.69, 1.00, 4.45 , 2.54731, 9.38694
2733499791.99, 8060866.53,    0.00, 10089719209.95, 144164.88,      47.51,    9452244.07, 614115424.00,     1, 3.69, 1.00, 4.45 , 2.54577, 9.39678
2733320016.29, 8182275.61,    0.00, 10091637058.51, 153977.10,      55.87,    9451535.32, 614544098.00,     1, 3.69, 1.00, 4.45 , 2.5456, 9.39857
2733136842.05, 7988401.30,    0.00, 10083669092.17, 153906.74,      16.79,    9457838.90, 612814847.00,     1, 3.69, 1.00, 4.46 , 2.54543, 9.39115
2734409830.67, 8119624.77,    0.00, 10085792564.09, 156211.32,      47.54,    9454362.81, 613973429.00,     1, 3.69, 1.00, 4.45 , 2.54662, 9.39313
2734891572.98, 8477012.67,    0.00, 10086365792.44, 144253.42,      51.77,    9458115.45, 619480299.00,     1, 3.69, 1.00, 4.41 , 2.54707, 9.39366
2735091167.78, 8170683.45,    0.00, 10091263908.86, 155876.88,      79.61,    9449792.48, 614524782.00,     1, 3.69, 1.00, 4.45 , 2.54725, 9.39822
2735538520.81, 8161968.05,    0.00, 10082542809.68, 149543.07,      26.62,    9462889.57, 616903769.00,     1, 3.69, 1.00, 4.43 , 2.54767, 9.3901
2738490021.59, 8080327.12,    0.00, 10076093300.61, 154979.18,      20.96,    9463296.22, 613551485.00,     1, 3.68, 1.00, 4.46 , 2.55042, 9.38409
2734079345.34, 8143915.75,    0.00, 10084351121.88, 147382.84,      37.74,    9454155.37, 614546088.00,     1, 3.69, 1.00, 4.45 , 2.54631, 9.39178
2733603297.10, 8138092.29,    0.00, 10086394536.61, 150159.64,      16.75,    9451592.35, 614128869.00,     1, 3.69, 1.00, 4.45 , 2.54587, 9.39369
2735135983.69, 8138665.17,    0.00, 10084868931.60, 156452.94,      19.54,    9450598.61, 613573270.00,     1, 3.69, 1.00, 4.46 , 2.54729, 9.39227
2734887527.42, 8009704.52,    0.00, 10083775872.28, 156793.92,      55.89,    9459309.14, 613164112.00,     1, 3.69, 1.00, 4.46 , 2.54706, 9.39125
2735364851.93, 8497182.15,    0.00, 10088006230.03, 146291.19,     111.71,    9450107.31, 620144785.00,     1, 3.69, 1.00, 4.41 , 2.54751, 9.39519
2734217041.37, 8263538.47,    0.00, 10082177634.22, 151622.29,      53.11,    9451747.02, 614383564.00,     1, 3.69, 1.00, 4.45 , 2.54644, 9.38976
2736100634.50, 8277321.66,    0.00, 10083390071.79, 155919.04,      46.19,    9458527.94, 617470797.00,     1, 3.69, 1.00, 4.43 , 2.54819, 9.39089
2735687959.89, 8210913.84,    0.00, 10084258324.69, 156510.34,      48.93,    9457311.58, 613889925.00,     1, 3.69, 1.00, 4.46 , 2.54781, 9.3917
2734287325.89, 7963652.51,    0.00, 10087776859.70, 145479.08,      44.72,    9457021.59, 614529413.00,     1, 3.69, 1.00, 4.45 , 2.5465, 9.39497
2733710493.94, 8117286.28,    0.00, 10086605903.42, 152742.59,      29.32,    9455889.50, 613827537.00,     1, 3.69, 1.00, 4.45 , 2.54597, 9.39388
2735631316.66, 8118803.88,    0.00, 10084882743.04, 157254.51,     106.10,    9459593.25, 614122827.00,     1, 3.69, 1.00, 4.45 , 2.54776, 9.39228
2732753963.86, 8204154.61,    0.00, 10095586492.25, 157176.00,      44.81,    9448361.55, 616143801.00,     1, 3.69, 1.00, 4.44 , 2.54508, 9.40225
2733675346.02, 8212878.38,    0.00, 10086241038.35, 145980.00,      50.41,    9456292.17, 616061669.00,     1, 3.69, 1.00, 4.44 , 2.54593, 9.39354
2736914202.28, 8407289.67,    0.00, 10079539876.64, 154919.70,      99.42,    9460121.80, 617605929.00,     1, 3.68, 1.00, 4.43 , 2.54895, 9.3873
2732512167.02, 8287482.54,    0.00, 10087208450.62, 153226.99,      33.63,    9450575.64, 616608727.00,     1, 3.69, 1.00, 4.43 , 2.54485, 9.39444
