cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
425483687.24, 1633280.01,    0.00, 1431642178.80,  29090.07,      17.96,    1054057.88, 110533666.00,     1, 3.36, 1.00, 3.85 , 0.396263, 1.33332
422578404.37, 1501938.64,    0.00, 1431199765.57,  29227.30,       5.57,    1052510.73, 109473619.00,     1, 3.39, 1.00, 3.86 , 0.393557, 1.33291
422960553.89, 1519958.87,    0.00, 1438441467.20,  30657.30,      71.66,    1058165.21, 110224581.00,     1, 3.40, 1.00, 3.84 , 0.393913, 1.33965
422094525.01, 1511289.79,    0.00, 1429114387.38,  29714.10,      41.80,    1051665.63, 109491278.00,     1, 3.39, 1.00, 3.86 , 0.393106, 1.33097
423908553.19, 1555814.25,    0.00, 1439904862.76,  29315.74,       1.38,    1053302.32, 109761453.00,     1, 3.40, 1.00, 3.86 , 0.394796, 1.34102
423449749.77, 1533028.81,    0.00, 1438082571.92,  29918.07,       2.77,    1053653.18, 109680958.00,     1, 3.40, 1.00, 3.86 , 0.394368, 1.33932
425010362.07, 1530775.51,    0.00, 1446989148.14,  29775.67,       5.54,    1052950.90, 110405310.00,     1, 3.40, 1.00, 3.85 , 0.395822, 1.34761
453245606.84, 1708961.18,    0.00, 1541810618.26,  31180.39,       4.20,    1065336.54, 119845750.00,     1, 3.40, 1.00, 3.78 , 0.422118, 1.43592
509696366.19, 1845394.51,    0.00, 1729289571.43,  35934.83,       1.39,    1055326.77, 132350942.00,     1, 3.39, 1.00, 3.85 , 0.474692, 1.61053
614000533.54, 2144865.49,    0.00, 2113007297.58,  44132.57,       0.00,    1054417.69, 158979649.00,     1, 3.44, 1.00, 3.86 , 0.571833, 1.96789
612900573.83, 2124191.89,    0.00, 2110843226.07,  44611.54,       2.78,    1054418.25, 158673936.00,     1, 3.44, 1.00, 3.86 , 0.570808, 1.96588
614081210.07, 2078377.84,    0.00, 2113101382.02,  45068.33,      19.52,    1052772.67, 158833655.00,     1, 3.44, 1.00, 3.87 , 0.571908, 1.96798
611556086.92, 2150135.39,    0.00, 2114653197.38,  43452.86,       0.00,    1053169.31, 158604602.00,     1, 3.46, 1.00, 3.86 , 0.569556, 1.96942
613855323.56, 2150903.63,    0.00, 2111786526.19,  44038.71,       0.00,    1053797.43, 158872717.00,     1, 3.44, 1.00, 3.86 , 0.571697, 1.96675
611646925.46, 2163711.68,    0.00, 2113491193.44,  45910.18,      87.45,    1054197.44, 158496646.00,     1, 3.46, 1.00, 3.86 , 0.569641, 1.96834
611431321.00, 2159715.72,    0.00, 2112795533.54,  45253.05,       9.74,    1052981.17, 158694950.00,     1, 3.46, 1.00, 3.85 , 0.56944, 1.96769
611102054.03, 2117514.50,    0.00, 2112021311.67,  42414.55,       2.79,    1052969.28, 158417192.00,     1, 3.46, 1.00, 3.86 , 0.569133, 1.96697
613111697.96, 2210250.83,    0.00, 2115731847.68,  45504.94,       6.94,    1051747.80, 159699721.00,     1, 3.45, 1.00, 3.84 , 0.571005, 1.97043
610817492.33, 2164061.77,    0.00, 2114850297.98,  45120.54,       2.78,    1053384.16, 158571849.00,     1, 3.46, 1.00, 3.85 , 0.568868, 1.96961
613175160.02, 2079890.74,    0.00, 2112601608.31,  44028.17,       4.19,    1052776.58, 158523891.00,     1, 3.45, 1.00, 3.87 , 0.571064, 1.96751
612126002.85, 2146983.86,    0.00, 2111688246.53,  43453.33,       0.00,    1052572.16, 158434434.00,     1, 3.45, 1.00, 3.86 , 0.570087, 1.96666
613669515.61, 2177724.26,    0.00, 2112369623.00,  45240.64,       5.57,    1052871.39, 158887330.00,     1, 3.44, 1.00, 3.86 , 0.571524, 1.9673
611710026.05, 2122183.59,    0.00, 2112259325.17,  44971.79,       0.00,    1052736.11, 158330789.00,     1, 3.45, 1.00, 3.86 , 0.569699, 1.96719
613489205.69, 2154006.16,    0.00, 2113172206.13,  44939.73,       0.00,    1053552.83, 158950637.00,     1, 3.44, 1.00, 3.86 , 0.571356, 1.96804
612257730.24, 2165671.08,    0.00, 2111082909.74,  42400.29,      48.60,    1054215.38, 158437621.00,     1, 3.45, 1.00, 3.86 , 0.570209, 1.9661
607632543.36, 2082061.80,    0.00, 2112581529.08,  44330.04,       7.00,    1053357.76, 157033325.00,     1, 3.48, 1.00, 3.87 , 0.565902, 1.96749
611928938.60, 2102274.82,    0.00, 2111728181.40,  44452.82,       5.57,    1053304.70, 158259856.00,     1, 3.45, 1.00, 3.87 , 0.569903, 1.9667
614375353.60, 2150211.95,    0.00, 2111290344.35,  44819.01,       2.77,    1054072.40, 159070928.00,     1, 3.44, 1.00, 3.86 , 0.572182, 1.96629
611797178.08, 2193660.81,    0.00, 2110739786.10,  43701.91,      16.63,    1053312.02, 158621146.00,     1, 3.45, 1.00, 3.86 , 0.569781, 1.96578
614643138.09, 2196080.98,    0.00, 2112356679.59,  45533.27,      15.28,    1054377.69, 159754024.00,     1, 3.44, 1.00, 3.85 , 0.572431, 1.96729
612947706.49, 2088127.49,    0.00, 2110850866.14,  45982.67,       9.74,    1053746.41, 158467003.00,     1, 3.44, 1.00, 3.87 , 0.570852, 1.96588
402026329.67, 1478939.66,    0.00, 1349564423.42,  27880.74,       0.00,    1052050.33, 104271953.00,     1, 3.36, 1.00, 3.86 , 0.374416, 1.25688
