cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
2641675261.02, 7730788.54,    0.00, 9791707204.29, 142715.21,      62.93,    9458452.88, 591634759.00,     1, 3.71, 1.00, 4.47 , 2.46025, 9.11924
2643700116.80, 7901843.48,    0.00, 9794821216.18, 147077.77,     111.80,    9457363.52, 593505269.00,     1, 3.70, 1.00, 4.45 , 2.46214, 9.12214
2642027953.54, 8012336.44,    0.00, 9789204114.44, 152341.67,      86.69,    9455585.76, 597620723.00,     1, 3.71, 1.00, 4.42 , 2.46058, 9.11691
2645645931.68, 7744527.02,    0.00, 9796908777.67, 145925.45,      57.30,    9452574.50, 592176981.00,     1, 3.70, 1.00, 4.47 , 2.46395, 9.12408
2643191301.58, 7694582.13,    0.00, 9801102497.16, 143223.23,      62.84,    9457917.84, 592590246.00,     1, 3.71, 1.00, 4.46 , 2.46166, 9.12799
2644601115.12, 8122387.60,    0.00, 9796188492.01, 146716.71,      72.72,    9457766.44, 598289629.00,     1, 3.70, 1.00, 4.42 , 2.46298, 9.12341
2637685056.56, 8246036.80,    0.00, 9782972744.90, 151965.11,     150.93,    9459103.47, 598045312.00,     1, 3.71, 1.00, 4.41 , 2.45654, 9.1111
2661992227.80, 7967887.36,    0.00, 9776632728.15, 153462.91,     261.51,   10506895.55, 600008437.00,     1, 3.67, 1.00, 4.44 , 2.47917, 9.1052
2710645023.42, 7966402.54,    0.00, 9761196591.72, 150532.28,      23.77,   12604881.23, 608211812.00,     1, 3.60, 1.00, 4.46 , 2.52448, 9.09082
2619384358.77, 7778113.99,    0.00, 9723300980.56, 155416.81,      32.20,    9453507.47, 587908133.00,     1, 3.71, 1.00, 4.46 , 2.43949, 9.05553
2623973846.84, 8043125.98,    0.00, 9723638469.74, 156156.01,      30.74,    9459032.25, 593799127.00,     1, 3.71, 1.00, 4.42 , 2.44377, 9.05584
2620147306.68, 7736534.05,    0.00, 9730151061.73, 158166.24,      91.02,    9450615.98, 588129717.00,     1, 3.71, 1.00, 4.46 , 2.4402, 9.06191
2621164982.08, 7592920.22,    0.00, 9721630233.70, 149686.23,       1.40,    9457284.45, 587170730.00,     1, 3.71, 1.00, 4.46 , 2.44115, 9.05397
2622662572.80, 7696777.98,    0.00, 9721389408.81, 155273.18,      46.11,    9454163.82, 586809003.00,     1, 3.71, 1.00, 4.47 , 2.44254, 9.05375
2622614662.76, 8045541.08,    0.00, 9726018705.94, 158999.63,     103.59,    9455796.94, 594925999.00,     1, 3.71, 1.00, 4.41 , 2.4425, 9.05806
2621586336.68, 7682768.11,    0.00, 9726455745.56, 155993.55,      25.18,    9454603.76, 589605988.00,     1, 3.71, 1.00, 4.45 , 2.44154, 9.05847
2622778519.95, 7697340.56,    0.00, 9726513922.62, 152799.90,      50.37,    9455212.54, 587688742.00,     1, 3.71, 1.00, 4.46 , 2.44265, 9.05852
2620397049.67, 7686855.73,    0.00, 9728155539.92, 154692.64,      13.98,    9453047.91, 587049587.00,     1, 3.71, 1.00, 4.46 , 2.44043, 9.06005
2622905243.07, 8162916.60,    0.00, 9722616968.36, 160498.74,     212.93,    9454880.69, 595734180.00,     1, 3.71, 1.00, 4.40 , 2.44277, 9.05489
2620146525.85, 7600865.74,    0.00, 9721488869.15, 155714.54,      15.37,    9455103.54, 587015151.00,     1, 3.71, 1.00, 4.46 , 2.4402, 9.05384
2623225007.73, 7630653.57,    0.00, 9722238519.42, 152816.73,      16.78,    9458400.67, 587302955.00,     1, 3.71, 1.00, 4.47 , 2.44307, 9.05454
2620275133.28, 7794720.16,    0.00, 9722731718.79, 156876.53,      50.37,    9454457.86, 589289963.00,     1, 3.71, 1.00, 4.45 , 2.44032, 9.055
2623231924.90, 8336688.19,    0.00, 9722154733.22, 157881.95,      93.66,    9456565.76, 599609485.00,     1, 3.71, 1.00, 4.37 , 2.44308, 9.05446
2621588822.94, 7694787.63,    0.00, 9720581326.64, 156180.13,      74.21,    9456554.87, 588079946.00,     1, 3.71, 1.00, 4.46 , 2.44154, 9.053
2623056601.06, 7841316.18,    0.00, 9716785363.67, 151709.13,      15.39,    9458206.52, 591463981.00,     1, 3.70, 1.00, 4.43 , 2.44291, 9.04946
2622361703.77, 7714014.03,    0.00, 9723654004.30, 155937.18,      40.60,    9454844.63, 588850784.00,     1, 3.71, 1.00, 4.45 , 2.44226, 9.05586
2623777856.47, 7773162.09,    0.00, 9728770189.59, 158923.99,      36.41,    9452937.12, 588252855.00,     1, 3.71, 1.00, 4.46 , 2.44358, 9.06062
2622812333.33, 7833575.49,    0.00, 9727039414.39, 158679.80,      42.05,    9455430.60, 589207925.00,     1, 3.71, 1.00, 4.45 , 2.44268, 9.05901
2622988951.36, 7677189.43,    0.00, 9723274266.67, 153709.16,     141.29,    9451741.58, 587510701.00,     1, 3.71, 1.00, 4.46 , 2.44285, 9.0555
2619894654.61, 7605402.25,    0.00, 9723452450.09, 157652.85,      11.18,    9454069.84, 586440061.00,     1, 3.71, 1.00, 4.47 , 2.43997, 9.05567
2623210932.81, 7743106.37,    0.00, 9727015457.32, 159768.57,      67.21,    9451572.37, 589090513.00,     1, 3.71, 1.00, 4.45 , 2.44306, 9.05899
2677534318.58, 8040426.73,    0.00, 9798145704.69, 148648.32,     114.67,    9452056.92, 604378889.00,     1, 3.66, 1.00, 4.43 , 2.49365, 9.12523
