cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
528874433.04, 2237836.78,    0.00, 1331221768.78,  38145.29,     127.39,       4555.01, 141763905.00,     1, 2.52, 1.00, 3.73 , 0.492553, 1.2398
530503962.17, 2209867.81,    0.00, 1330600365.70,  34611.59,     335.73,       4462.63, 142476753.00,     1, 2.51, 1.00, 3.72 , 0.49407, 1.23922
528516275.55, 2299045.54,    0.00, 1334572552.80,  36584.71,     216.51,       4732.64, 145723844.00,     1, 2.53, 1.00, 3.63 , 0.492219, 1.24292
529880998.84, 2148548.76,    0.00, 1332238302.78,  37320.90,     183.37,       4183.02, 139971085.00,     1, 2.51, 1.00, 3.79 , 0.49349, 1.24074
528888063.56, 2136466.49,    0.00, 1331125503.90,  37523.07,      49.00,       3981.03, 139982778.00,     1, 2.52, 1.00, 3.78 , 0.492565, 1.23971
528753000.32, 2132354.05,    0.00, 1335049148.45,  35680.06,      33.59,       3947.85, 139946213.00,     1, 2.52, 1.00, 3.78 , 0.49244, 1.24336
529911879.47, 2025153.21,    0.00, 1333022008.27,  36668.98,      30.48,       3957.51, 138541722.00,     1, 2.52, 1.00, 3.82 , 0.493519, 1.24147
528704180.24, 2038885.84,    0.00, 1333273183.78,  36322.62,      70.63,       3905.89, 137925481.00,     1, 2.52, 1.00, 3.83 , 0.492394, 1.24171
528449152.86, 2090706.69,    0.00, 1333492475.81,  37443.66,      72.73,       4209.39, 141430177.00,     1, 2.52, 1.00, 3.74 , 0.492157, 1.24191
528123432.72, 2059729.83,    0.00, 1337292044.81,  35411.45,     148.68,       4112.80, 140246556.00,     1, 2.53, 1.00, 3.77 , 0.491853, 1.24545
529398425.63, 1975477.70,    0.00, 1332050294.85,  37267.65,      24.97,       3889.95, 137651163.00,     1, 2.52, 1.00, 3.85 , 0.493041, 1.24057
529024177.27, 1965696.43,    0.00, 1334009325.14,  36144.66,      15.29,       3751.65, 137789914.00,     1, 2.52, 1.00, 3.84 , 0.492692, 1.24239
528256700.59, 1885675.77,    0.00, 1333607439.68,  36541.46,       2.79,       3575.40, 137342541.00,     1, 2.52, 1.00, 3.85 , 0.491977, 1.24202
528634842.58, 1957435.57,    0.00, 1333188856.67,  34665.15,      27.72,       3687.86, 137678539.00,     1, 2.52, 1.00, 3.84 , 0.49233, 1.24163
529247930.98, 2004716.95,    0.00, 1334729196.45,  36072.17,      27.76,       3716.39, 137897114.00,     1, 2.52, 1.00, 3.84 , 0.492901, 1.24306
529812880.43, 1955200.13,    0.00, 1332269771.34,  35409.57,       6.94,       3733.41, 137933430.00,     1, 2.51, 1.00, 3.84 , 0.493427, 1.24077
528986127.81, 1979169.43,    0.00, 1333057048.77,  35988.54,       5.55,       3703.11, 137808358.00,     1, 2.52, 1.00, 3.84 , 0.492657, 1.24151
528959527.48, 2021111.19,    0.00, 1333012729.84,  35581.81,      77.73,       3990.32, 138786578.00,     1, 2.52, 1.00, 3.81 , 0.492632, 1.24146
528440408.21, 1921354.13,    0.00, 1331079587.15,  37342.70,      57.11,       3805.92, 137559832.00,     1, 2.52, 1.00, 3.84 , 0.492148, 1.23966
528699011.84, 1910919.01,    0.00, 1334063237.09,  34653.28,       5.54,       3585.82, 137358475.00,     1, 2.52, 1.00, 3.85 , 0.492389, 1.24244
529042444.21, 2047245.69,    0.00, 1331543640.75,  36883.43,      18.06,       3786.76, 138075238.00,     1, 2.52, 1.00, 3.83 , 0.492709, 1.2401
529154939.62, 1970819.39,    0.00, 1331199496.80,  33488.27,      11.10,       3783.77, 137953036.00,     1, 2.52, 1.00, 3.84 , 0.492814, 1.23978
527485980.46, 1959796.10,    0.00, 1336469678.95,  36591.89,       8.33,       3663.41, 137519944.00,     1, 2.53, 1.00, 3.84 , 0.49126, 1.24468
527863336.89, 1938802.39,    0.00, 1333578290.33,  34928.65,      11.15,       3526.68, 137535223.00,     1, 2.53, 1.00, 3.84 , 0.491611, 1.24199
527946372.06, 1963600.70,    0.00, 1333597403.94,  36723.91,      11.07,       3726.41, 137863622.00,     1, 2.53, 1.00, 3.83 , 0.491688, 1.24201
528640386.86, 1949211.41,    0.00, 1332673449.42,  34133.13,       8.32,       3759.08, 137448189.00,     1, 2.52, 1.00, 3.85 , 0.492335, 1.24115
529172022.43, 1938058.03,    0.00, 1331287033.79,  37530.98,      91.67,       9253.36, 138378969.00,     1, 2.52, 1.00, 3.82 , 0.49283, 1.23986
528528486.58, 1896686.64,    0.00, 1333312464.27,  34975.78,       8.32,       3710.84, 137351735.00,     1, 2.52, 1.00, 3.85 , 0.492231, 1.24174
528730695.26, 1949822.26,    0.00, 1331634947.83,  35927.90,      18.10,       3797.04, 137848851.00,     1, 2.52, 1.00, 3.84 , 0.492419, 1.24018
529630137.85, 1957622.44,    0.00, 1330321844.04,  33301.26,       5.58,       3742.26, 137683693.00,     1, 2.51, 1.00, 3.85 , 0.493257, 1.23896
529410020.67, 1959564.63,    0.00, 1330980060.82,  36767.94,      45.69,       3959.95, 137166230.00,     1, 2.51, 1.00, 3.86 , 0.493052, 1.23957
528676605.09, 1971278.63,    0.00, 1332846478.70,  35347.47,       5.56,       3858.38, 138420032.00,     1, 2.52, 1.00, 3.82 , 0.492368, 1.24131
