cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
3597514452.00, 12088302.40,    0.00, 9502183370.83, 209789.88,    1048.37,    5276223.73, 824669772.00,     1, 2.64, 1.00, 4.36 , 3.35045, 8.8496
3662929503.58, 12055565.48,    0.00, 9533745834.90, 216401.30,    2309.51,    5285115.98, 840867971.00,     1, 2.60, 1.00, 4.36 , 3.41137, 8.87899
4590819289.82, 14719892.38,    0.00, 12053816657.91, 289612.72,     495.03,    5271136.60, 1039027129.00,     1, 2.63, 1.00, 4.42 , 4.27553, 11.226
4532718445.05, 14310931.71,    0.00, 12287066271.33, 278932.44,    1286.74,    5280317.24, 1031633788.00,     1, 2.71, 1.00, 4.39 , 4.22142, 11.4432
4500412854.97, 14500863.78,    0.00, 12284724927.02, 291332.99,    1456.89,    5275159.41, 1023002396.00,     1, 2.73, 1.00, 4.40 , 4.19134, 11.441
4506300111.99, 15814570.18,    0.00, 12311534910.90, 288285.67,    1657.39,    5278929.15, 1050928044.00,     1, 2.73, 1.00, 4.29 , 4.19682, 11.466
4576999073.11, 15619546.01,    0.00, 12023577904.30, 278070.83,    1330.07,    5275680.81, 1059386222.00,     1, 2.63, 1.00, 4.32 , 4.26266, 11.1978
4516491439.66, 14558562.46,    0.00, 12335381454.39, 297460.88,    1060.23,    5369291.19, 1024961313.00,     1, 2.73, 1.00, 4.41 , 4.20631, 11.4882
4525130432.04, 14117799.44,    0.00, 12319280819.09, 285715.06,     631.89,    5571972.69, 1025852306.00,     1, 2.72, 1.00, 4.41 , 4.21436, 11.4732
4507209595.02, 13326922.31,    0.00, 12358638847.95, 273282.26,     188.75,    5267334.68, 1011531728.00,     1, 2.74, 1.00, 4.46 , 4.19767, 11.5099
4482388683.08, 13377512.69,    0.00, 12324684076.45, 275132.86,     299.20,    5271858.12, 1005722416.00,     1, 2.75, 1.00, 4.46 , 4.17455, 11.4783
4502681661.78, 13717415.40,    0.00, 12384245257.48, 284164.37,     863.54,    5272533.21, 1014683610.00,     1, 2.75, 1.00, 4.44 , 4.19345, 11.5337
4502546291.59, 14278013.96,    0.00, 12374232569.96, 275363.80,     684.67,    5273805.19, 1024183318.00,     1, 2.75, 1.00, 4.40 , 4.19332, 11.5244
4514322658.72, 13067187.27,    0.00, 12405740908.11, 271896.74,     117.51,    5269861.39, 1011106584.00,     1, 2.75, 1.00, 4.46 , 4.20429, 11.5537
4340558994.17, 12889601.61,    0.00, 11796388598.07, 272606.14,     368.15,    5264509.87, 973725356.00,     1, 2.72, 1.00, 4.46 , 4.04246, 10.9862
4536430967.77, 13568322.67,    0.00, 12435373691.38, 287468.54,     166.43,    5269338.45, 1020925973.00,     1, 2.74, 1.00, 4.44 , 4.22488, 11.5813
4545551266.37, 13835460.52,    0.00, 12429309839.18, 275710.50,     265.58,    5270486.63, 1026600564.00,     1, 2.73, 1.00, 4.43 , 4.23337, 11.5757
4516805501.35, 15116734.21,    0.00, 12469794691.87, 274471.92,    1335.58,    5278328.86, 1040235629.00,     1, 2.76, 1.00, 4.34 , 4.2066, 11.6134
4506544958.70, 14640657.12,    0.00, 12422231702.46, 298090.20,     476.90,    5274136.96, 1020860468.00,     1, 2.76, 1.00, 4.41 , 4.19705, 11.5691
4541490320.25, 14326995.42,    0.00, 12490896245.30, 274218.15,     169.29,    5598560.01, 1027080210.00,     1, 2.75, 1.00, 4.42 , 4.22959, 11.6331
4538027346.03, 13694443.45,    0.00, 12476877367.25, 286702.23,     700.87,    5273556.74, 1019526119.00,     1, 2.75, 1.00, 4.45 , 4.22637, 11.62
4559888601.15, 13824920.48,    0.00, 12513739420.84, 287045.57,     179.12,    5269826.41, 1030348061.00,     1, 2.74, 1.00, 4.43 , 4.24673, 11.6543
4477549480.56, 14558464.98,    0.00, 12386733938.61, 286808.40,     852.90,    5339740.11, 1023132302.00,     1, 2.77, 1.00, 4.38 , 4.17004, 11.536
4589517206.00, 16282436.22,    0.00, 12525703509.69, 294323.00,    1169.17,    5327747.13, 1060715529.00,     1, 2.73, 1.00, 4.33 , 4.27432, 11.6655
4563324682.60, 15871726.88,    0.00, 12522323296.43, 305999.64,     456.38,    5283549.87, 1044288174.00,     1, 2.74, 1.00, 4.37 , 4.24993, 11.6623
4569494651.82, 15313546.81,    0.00, 12551052206.43, 307217.78,     485.58,    5273512.23, 1040331353.00,     1, 2.75, 1.00, 4.39 , 4.25567, 11.6891
4613380337.82, 15317196.86,    0.00, 12509741308.40, 347410.74,    2184.63,    5276701.14, 1052330772.00,     1, 2.71, 1.00, 4.38 , 4.29655, 11.6506
4556654519.46, 14451974.96,    0.00, 12580948511.94, 287969.97,     491.13,    5269244.10, 1033038890.00,     1, 2.76, 1.00, 4.41 , 4.24372, 11.7169
4565429995.89, 14755469.93,    0.00, 12575804252.33, 294394.28,     548.71,    5271999.10, 1038414316.00,     1, 2.75, 1.00, 4.40 , 4.25189, 11.7121
4603359895.19, 13936326.21,    0.00, 12604593553.58, 294873.65,     324.79,    5274984.93, 1036174220.00,     1, 2.74, 1.00, 4.44 , 4.28721, 11.7389
4337325204.04, 13334560.30,    0.00, 11742050923.74, 285579.16,     316.28,    5350453.48, 976243431.00,     1, 2.71, 1.00, 4.44 , 4.03945, 10.9356
4328556082.45, 13244879.46,    0.00, 11736726878.13, 263600.65,     249.25,    5270441.33, 980173617.00,     1, 2.71, 1.00, 4.42 , 4.03128, 10.9307
