cycles, kcycles, scycles, instructions, L1-misses, LLC-misses, branch-misses, task-clock, scale,  IPC, CPUs,  GHz , Cycles/Tuple, Instructions/Tuple
2668038041.66, 9107416.13,    0.00, 9801101977.95, 156729.25,     928.38,    9460395.71, 612816320.00,     1, 3.67, 1.00, 4.35 , 2.4848, 9.12799
2668484188.30, 8573068.59,    0.00, 9795052165.17, 147122.25,     134.24,    9457599.03, 605743289.00,     1, 3.67, 1.00, 4.41 , 2.48522, 9.12235
2665733490.03, 8003051.05,    0.00, 9793916877.23, 147076.05,      48.91,    9460344.46, 600334628.00,     1, 3.67, 1.00, 4.44 , 2.48266, 9.1213
2665706215.93, 8051495.60,    0.00, 9796496103.82, 152573.85,     115.90,    9459078.09, 599739089.00,     1, 3.68, 1.00, 4.44 , 2.48263, 9.1237
2666690811.76, 8450864.59,    0.00, 9791153808.33, 146861.48,     102.06,    9457919.40, 608160227.00,     1, 3.67, 1.00, 4.38 , 2.48355, 9.11872
2668248146.81, 8083788.71,    0.00, 9802899352.15, 141025.88,      90.72,    9457118.14, 600071544.00,     1, 3.67, 1.00, 4.45 , 2.485, 9.12966
2664570188.56, 8130841.41,    0.00, 9801097900.90, 149611.89,      79.67,    9452800.75, 600704348.00,     1, 3.68, 1.00, 4.44 , 2.48157, 9.12798
2665996791.78, 8045158.29,    0.00, 9809087077.81, 149525.81,      75.42,    9454815.25, 600529326.00,     1, 3.68, 1.00, 4.44 , 2.4829, 9.13542
2663970406.23, 8101375.22,    0.00, 9801818517.77, 151465.78,      89.45,    9457147.40, 599074463.00,     1, 3.68, 1.00, 4.45 , 2.48102, 9.12865
2667125743.32, 8040166.84,    0.00, 9799253236.75, 139381.35,      50.28,    9461242.34, 599684477.00,     1, 3.67, 1.00, 4.45 , 2.48395, 9.12627
2667623768.44, 7935326.87,    0.00, 9794199248.41, 147949.98,      23.77,    9458102.54, 598500911.00,     1, 3.67, 1.00, 4.46 , 2.48442, 9.12156
2664842968.97, 7950686.52,    0.00, 9810467923.60, 149183.69,      79.80,    9450980.66, 598074605.00,     1, 3.68, 1.00, 4.46 , 2.48183, 9.13671
2663734417.78, 8285717.75,    0.00, 9804986496.05, 151319.32,      98.08,    9453955.78, 603297427.00,     1, 3.68, 1.00, 4.42 , 2.4808, 9.13161
2669105207.24, 8073841.02,    0.00, 9798909717.20, 141388.62,      79.60,    9460957.89, 599879065.00,     1, 3.67, 1.00, 4.45 , 2.4858, 9.12595
2663874766.35, 8228083.43,    0.00, 9805962305.49, 151321.32,      29.41,    9453363.15, 602166600.00,     1, 3.68, 1.00, 4.42 , 2.48093, 9.13251
2667079877.80, 7972330.12,    0.00, 9793275409.37, 149896.07,      29.34,    9462016.91, 598208650.00,     1, 3.67, 1.00, 4.46 , 2.48391, 9.1207
2663220409.32, 7976872.59,    0.00, 9801981296.59, 150684.36,      19.58,    9448886.47, 598704463.00,     1, 3.68, 1.00, 4.45 , 2.48032, 9.12881
2666438675.96, 7874984.60,    0.00, 9798272417.54, 138443.69,      15.40,    9459675.28, 598001718.00,     1, 3.67, 1.00, 4.46 , 2.48331, 9.12535
2663862009.83, 7957586.04,    0.00, 9803200986.17, 147630.13,      30.76,    9451411.75, 599588028.00,     1, 3.68, 1.00, 4.44 , 2.48091, 9.12994
2666003777.11, 8069114.53,    0.00, 9803273725.44, 149819.75,      40.56,    9447181.07, 601413549.00,     1, 3.68, 1.00, 4.43 , 2.48291, 9.13001
2665596652.27, 8276812.12,    0.00, 9798148601.75, 155024.87,      36.40,    9458347.38, 601903420.00,     1, 3.68, 1.00, 4.43 , 2.48253, 9.12524
2664507371.55, 8312963.12,    0.00, 9809816725.46, 140158.96,      92.37,    9452582.58, 604407038.00,     1, 3.68, 1.00, 4.41 , 2.48152, 9.1361
2664128538.11, 8173898.93,    0.00, 9802168233.67, 148197.24,      51.68,    9449542.06, 600605012.00,     1, 3.68, 1.00, 4.44 , 2.48116, 9.12898
2665470904.15, 8156266.50,    0.00, 9806088772.42, 150666.45,      34.94,    9450916.66, 601002637.00,     1, 3.68, 1.00, 4.44 , 2.48241, 9.13263
2665073176.21, 8071613.07,    0.00, 9796407276.17, 153316.28,      92.13,    9461824.13, 600177060.00,     1, 3.68, 1.00, 4.44 , 2.48204, 9.12362
2664281680.09, 7881451.75,    0.00, 9800640482.02, 141588.80,      22.41,    9457309.42, 597601836.00,     1, 3.68, 1.00, 4.46 , 2.48131, 9.12756
2667833026.63, 8015641.61,    0.00, 9795942274.33, 148401.72,      22.35,    9453594.82, 598848398.00,     1, 3.67, 1.00, 4.45 , 2.48461, 9.12318
2668268715.76, 7930026.91,    0.00, 9797246092.50, 150364.19,      88.08,    9455426.87, 598017362.00,     1, 3.67, 1.00, 4.46 , 2.48502, 9.1244
2665504744.66, 8007480.06,    0.00, 9804882356.46, 151262.39,      16.77,    9453952.06, 598387824.00,     1, 3.68, 1.00, 4.45 , 2.48244, 9.13151
2664324207.31, 8393709.51,    0.00, 9801301644.12, 141822.70,     166.51,    9454646.91, 605139910.00,     1, 3.68, 1.00, 4.40 , 2.48135, 9.12817
2665629722.40, 7943572.79,    0.00, 9799897373.78, 148766.33,      51.75,    9456044.71, 597899467.00,     1, 3.68, 1.00, 4.46 , 2.48256, 9.12687
2666893721.76, 8097735.72,    0.00, 9801945091.85, 149319.02,      72.74,    9453100.72, 601495845.00,     1, 3.68, 1.00, 4.43 , 2.48374, 9.12877
