dataset|column|type|uncompressed_size|scheme|block_size|nullable|compressed_size|compressed_header|compressed_payload|compression_ratio
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/Votes.csv|2|int|50978816|btrblocks1|64|false|6234326|0|6234326|8.17712
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/Votes.csv|2|int|50978816|btrblocks2|64|false|5453404|0|5453404|9.34807
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/Votes.csv|2|int|50978816|btrblocks3|64|false|5621412|0|5621412|9.06869
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|0|int|47181824|tinyblocks|64|false|8272788|1658736|6614052|5.70326
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|0|int|47181824|tinyblocks|128|false|7294125|829368|6464757|6.46847
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|0|int|47181824|tinyblocks|256|false|7179950|414684|6765266|6.57133
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|0|int|47181824|tinyblocks|512|false|7398632|207342|7191290|6.3771
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|0|int|47181824|btrblocks1|64|false|5956208|0|5956208|7.92145
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|0|int|47181824|btrblocks2|64|false|5956208|0|5956208|7.92145
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|0|int|47181824|btrblocks3|64|false|5956208|0|5956208|7.92145
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|1|int|47181824|tinyblocks|64|false|10132692|1658736|8473956|4.6564
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|1|int|47181824|tinyblocks|128|false|9294555|829368|8465187|5.07629
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|1|int|47181824|tinyblocks|256|false|9068623|414684|8653939|5.20276
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|1|int|47181824|tinyblocks|512|false|8945000|207342|8737658|5.27466
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|1|int|47181824|btrblocks1|64|false|6437252|0|6437252|7.3295
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|1|int|47181824|btrblocks2|64|false|6945939|0|6945939|6.79272
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|1|int|47181824|btrblocks3|64|false|6994675|0|6994675|6.74539
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|2|int|47181824|tinyblocks|64|false|26225026|1658736|24566290|1.79911
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|2|int|47181824|tinyblocks|128|false|25513540|829368|24684172|1.84929
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|2|int|47181824|tinyblocks|256|false|24896471|414684|24481787|1.89512
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostHistory.csv|2|int|47181824|tinyblocks|512|false|24638884|207342|24431542|1.91493
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/LinkTypes.csv|0|int|4096|tinyblocks|64|false|160|144|16|25.6
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/LinkTypes.csv|0|int|4096|tinyblocks|128|false|96|72|24|42.6667
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/LinkTypes.csv|0|int|4096|tinyblocks|256|false|64|36|28|64
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/LinkTypes.csv|0|int|4096|tinyblocks|512|false|55|18|37|74.4727
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/LinkTypes.csv|0|int|4096|btrblocks1|64|false|26|0|26|157.538
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/LinkTypes.csv|0|int|4096|btrblocks2|64|false|26|0|26|157.538
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/LinkTypes.csv|0|int|4096|btrblocks3|64|false|26|0|26|157.538
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostTypes.csv|0|int|4096|tinyblocks|64|false|176|144|32|23.2727
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostTypes.csv|0|int|4096|tinyblocks|128|false|99|72|27|41.3737
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostTypes.csv|0|int|4096|tinyblocks|256|false|67|36|31|61.1343
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostTypes.csv|0|int|4096|tinyblocks|512|false|74|18|56|55.3514
/raid0/schmitt/tinyblocks/data/stackoverflow/data/stackoverflow_math_int/PostTypes.csv|0|int|4096|btrblocks1|64|false|57|0|57|71.8596
